,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG_TIME_MINUTES,SIRNA,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
0,C03,1152.156834333459,150.73954129782064,253.98391233369446,399.51051265181945,1612.1927993182787,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4694,250825_mACmChPOLR2A_ARMC5
1,C04,1250.5847056538178,152.23149438434484,258.05456494684194,405.9207373631054,1568.971198156682,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4340,250825_mACmChPOLR2A_ARMC5
2,C05,1186.4420905616726,151.9332511939796,257.10552501403595,393.66522345140453,1620.8602860286028,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4545,250825_mACmChPOLR2A_ARMC5
3,C06,1248.9386078002688,153.35455622736401,256.90307452699824,403.7391930880862,1599.6604439959638,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3964,250825_mACmChPOLR2A_ARMC5
4,C07,1146.9253382903478,151.78254835943764,253.59175373735968,393.47728003542665,1605.609126984127,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4536,250825_mACmChPOLR2A_ARMC5
5,C08,1222.0395200653047,151.3283907748114,254.00664588584493,390.0309616998034,1587.4051394204482,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3658,250825_mACmChPOLR2A_ARMC5
6,C09,1297.8702580465665,152.3234593518817,253.30918036938672,423.40496216650723,1604.220484359233,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3964,250825_mACmChPOLR2A_ARMC5
7,C10,1163.5036464820842,150.84355544497788,250.86385901786664,398.6474900185544,1549.3289438323031,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3721,250825_mACmChPOLR2A_ARMC5
8,C11,1336.3377373472356,152.39992536035058,251.4778807148104,413.3433820093356,1529.4792473713337,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3614,250825_mACmChPOLR2A_ARMC5
9,C12,1255.0654223837341,151.27303976596295,249.73814293261592,406.2332756034193,1548.8905710491367,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3765,250825_mACmChPOLR2A_ARMC5
10,C13,1384.1770819004907,152.38598878644356,253.82072968256574,432.90082751914287,1487.156981547783,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3631,250825_mACmChPOLR2A_ARMC5
11,C14,1182.9991493009409,149.362138580219,249.15875503952464,385.9206547728581,1511.44952681388,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4438,250825_mACmChPOLR2A_ARMC5
12,C15,1515.38488583384,153.95869824982583,256.3404724340817,463.0551004292825,1481.8040016333198,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2449,250825_mACmChPOLR2A_ARMC5
13,C16,1258.117153951799,151.74108853416544,249.2497644503205,450.6288212101765,1516.1843904739449,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4241,250825_mACmChPOLR2A_ARMC5
14,C17,1308.131342231186,150.31860573223761,248.44078832705665,406.431560287311,1531.1107913669064,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3475,250825_mACmChPOLR2A_ARMC5
15,C18,1189.0219032311836,149.1289190424717,248.07873925298654,389.0957455145128,1523.8705756929637,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4690,250825_mACmChPOLR2A_ARMC5
16,C19,1304.6626923709318,150.3137024890638,247.86389356414742,416.8555139617154,1532.0228036485837,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4166,250825_mACmChPOLR2A_ARMC5
17,C20,1277.0443345419933,148.55608160806267,245.01406790296159,388.3552541975895,1568.1358709352155,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3967,250825_mACmChPOLR2A_ARMC5
18,C21,1382.3712914401715,149.94670048708548,252.80134542668284,406.1125679001307,1542.557220356497,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3871,250825_mACmChPOLR2A_ARMC5
19,C22,1102.9064872237227,148.58837368650077,247.6251815194308,390.0800742671905,1578.1919540229885,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3480,250825_mACmChPOLR2A_ARMC5
20,D03,1179.1018835775367,151.73128024578943,256.97682643926845,392.48664801339106,1648.0937642239417,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4394,250825_mACmChPOLR2A_ARMC5
21,D04,1717.4095699242846,232.6622369203381,564.246373126045,510.61724974195386,1535.2256578947367,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1520,250825_mACmChPOLR2A_ARMC5
22,D05,1656.6106087161083,236.67716723960893,584.7188643485623,498.04535790946204,1490.4453125,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1152,250825_mACmChPOLR2A_ARMC5
23,D06,1690.9839272165395,238.47795126019463,586.6814221834824,515.2873219870174,1375.5575620767495,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1329,250825_mACmChPOLR2A_ARMC5
24,D07,1612.888908790751,227.10470925889484,551.5897045539784,479.2611309902106,1506.1136198106337,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1373,250825_mACmChPOLR2A_ARMC5
25,D08,1620.0302176099185,231.02158493273097,578.5073054839361,480.47282545578486,1500.431344356578,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1391,250825_mACmChPOLR2A_ARMC5
26,D09,1669.446081839145,227.83733620966052,544.2144638179329,506.0270612702023,1485.1626195732156,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1359,250825_mACmChPOLR2A_ARMC5
27,D10,1747.5181792442813,233.40515537515037,574.9968060760757,537.5505255727417,1532.7109266943291,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1446,250825_mACmChPOLR2A_ARMC5
28,D11,1794.3110995992315,232.33915225236973,558.3438013431779,518.9780368365779,1524.4992967651197,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1422,250825_mACmChPOLR2A_ARMC5
29,D12,1811.1186211588165,230.44386175909526,555.9682417096085,504.94976933939995,1473.0816459830176,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1531,250825_mACmChPOLR2A_ARMC5
30,D13,1821.9497613328924,234.91188647319305,566.5971125132374,535.3139955878046,1496.3295847750865,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1156,250825_mACmChPOLR2A_ARMC5
31,D14,1704.5576339444392,229.53391321465068,541.205931907597,516.126376421632,1511.6668852459015,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1525,250825_mACmChPOLR2A_ARMC5
32,D15,1763.8820343126924,234.01310551394096,568.9439341852741,539.7061586182012,1518.8377219840784,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1633,250825_mACmChPOLR2A_ARMC5
33,D16,1879.2001811925206,234.56793256490928,572.6565393567355,552.243711710886,1500.4116899618805,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1574,250825_mACmChPOLR2A_ARMC5
34,D17,1726.9947064847354,228.92341912746593,551.0021642658786,516.0458366776672,1545.987663280116,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1378,250825_mACmChPOLR2A_ARMC5
35,D18,1795.0338862719173,231.79011131057732,565.9012922341328,526.52112979031,1524.4085257548845,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1689,250825_mACmChPOLR2A_ARMC5
36,D19,1930.8845773282126,232.79237882433569,571.269177304267,556.2639877941451,1447.6948436179205,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1183,250825_mACmChPOLR2A_ARMC5
37,D20,1769.4621888338118,225.78049847778044,545.9440293895035,511.09011843115536,1574.3359735973597,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1515,250825_mACmChPOLR2A_ARMC5
38,D21,1762.9517156676593,234.28493868690754,561.1150751938642,507.20273089887644,1449.3569530558016,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1129,250825_mACmChPOLR2A_ARMC5
39,D22,1174.408867622255,147.33016065283437,250.23773611873722,363.41406056149236,1501.1620380037587,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4789,250825_mACmChPOLR2A_ARMC5
40,E03,1195.366445404762,151.28809370138254,260.62289691105303,380.2296245295684,1585.5863933318315,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4439,250825_mACmChPOLR2A_ARMC5
41,E04,2626.6738879145278,267.014950581864,941.0052486069322,448.60461983263724,1632.5080588647513,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1427,250825_mACmChPOLR2A_ARMC5
42,E05,2734.7265467771463,272.7341271226708,1010.8406423630729,472.1628785579114,1508.822061720289,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1523,250825_mACmChPOLR2A_ARMC5
43,E06,2944.484632380898,278.62854237271233,1037.134597083449,494.3859086137273,1528.5182584269662,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1424,250825_mACmChPOLR2A_ARMC5
44,E07,2765.046202085095,271.0758423788954,1009.4437385336175,476.08295642915493,1559.5670356703567,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1626,250825_mACmChPOLR2A_ARMC5
45,E08,2663.6262839134765,264.3040654802764,937.5553466839189,465.22643805444335,1576.4983974358975,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1872,250825_mACmChPOLR2A_ARMC5
46,E09,2581.38611025034,263.05144249464826,945.2976601192919,455.9976999628306,1528.3245033112582,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1510,250825_mACmChPOLR2A_ARMC5
47,E10,2570.4784521795077,262.71893516027006,954.4427859568938,462.73216903288716,1559.4363532110092,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1744,250825_mACmChPOLR2A_ARMC5
48,E11,2663.751524278099,266.2321819516999,1003.9508167022819,463.6850261233941,1562.3746364165213,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1719,250825_mACmChPOLR2A_ARMC5
49,E12,2725.4192871335167,263.4193776120055,971.5593071581623,459.9704550935915,1541.929795467109,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1809,250825_mACmChPOLR2A_ARMC5
50,E13,2461.274723658602,260.66667438986883,941.9012979452016,460.6871598744902,1581.5430539609645,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1742,250825_mACmChPOLR2A_ARMC5
51,E14,2942.123260942911,280.6382545911679,1081.8692026132771,487.49281949565386,1529.9035532994924,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1182,250825_mACmChPOLR2A_ARMC5
52,E15,2603.0906420866777,268.446878733195,978.7772861386359,470.0930310615483,1533.94596069869,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1832,250825_mACmChPOLR2A_ARMC5
53,E16,2578.2572575726776,261.3393687796742,931.6916708320641,456.09161274867,1579.1666666666667,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1776,250825_mACmChPOLR2A_ARMC5
54,E17,2681.084382337049,269.75939111717105,1022.2118767498959,470.2898583738454,1507.6226012793177,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1876,250825_mACmChPOLR2A_ARMC5
55,E18,2533.8998603859654,264.41414791310984,970.1883677634622,458.93299222814977,1572.289538919187,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2017,250825_mACmChPOLR2A_ARMC5
56,E19,2735.1049678887066,266.8842615822439,999.7669617397113,479.0547940798626,1540.2805280528053,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1818,250825_mACmChPOLR2A_ARMC5
57,E20,2737.94975926167,269.669662119864,990.0506138820518,465.0700364549112,1553.3147286821707,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1935,250825_mACmChPOLR2A_ARMC5
58,E21,2447.3092324911086,263.9475849027904,965.406316640798,433.2627760627445,1598.5749253731344,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1675,250825_mACmChPOLR2A_ARMC5
59,E22,1152.0394550636622,148.09262672272476,250.33673392607156,374.4057713792503,1495.8500598802395,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4175,250825_mACmChPOLR2A_ARMC5
60,F03,1155.256043326915,151.70555932253325,261.79132717670507,386.89498427478486,1599.5423831681164,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4943,250825_mACmChPOLR2A_ARMC5
61,F04,1413.8004258968979,256.34754796350404,272.4250589862279,483.9003268187535,1602.8303979125897,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1533,250825_mACmChPOLR2A_ARMC5
62,F05,1479.9935238483083,260.4489631422669,285.01566804827013,516.8103009417622,1485.582747603834,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1565,250825_mACmChPOLR2A_ARMC5
63,F06,1442.6675099412855,248.19417212704116,281.95174386249437,483.62363869469493,1546.0770533446232,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1181,250825_mACmChPOLR2A_ARMC5
64,F07,1272.2189701652885,235.08378153083203,283.75914248235915,490.8550947917352,1481.4400904295403,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1327,250825_mACmChPOLR2A_ARMC5
65,F08,1340.4817411073761,236.83291685871848,320.12877984314287,497.59981184838784,1500.0864864864866,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1480,250825_mACmChPOLR2A_ARMC5
66,F09,1289.9351158229156,229.07706494561208,385.95072053928305,500.983936162549,1446.513839602555,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1409,250825_mACmChPOLR2A_ARMC5
67,F10,1419.8379072551968,257.40781875065727,271.00737511473113,494.9888142556937,1529.7666240409208,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1564,250825_mACmChPOLR2A_ARMC5
68,F11,1475.02532799164,258.2929961074934,277.97778099384925,517.5413656223076,1531.7868852459017,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1525,250825_mACmChPOLR2A_ARMC5
69,F12,1437.5725854869313,249.2150333476244,280.5841447566239,499.7326575037455,1507.2836411609499,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1516,250825_mACmChPOLR2A_ARMC5
70,F13,1372.393026418407,245.78524355535419,295.5316320923882,550.658963752754,1444.2674187126743,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1507,250825_mACmChPOLR2A_ARMC5
71,F14,1358.9329100632067,237.63782572766345,319.8592967815833,499.20890123924653,1494.8100278551533,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1795,250825_mACmChPOLR2A_ARMC5
72,F15,1454.4211399907617,238.41680580907527,401.6027009316219,528.438755183506,1419.3777429467084,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1276,250825_mACmChPOLR2A_ARMC5
73,F16,1441.0628849731438,252.92992425025463,261.6025071421566,481.7586958274131,1555.8733421750662,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1508,250825_mACmChPOLR2A_ARMC5
74,F17,1476.1550865135669,255.53696166396256,270.7787059842437,508.1346168460059,1447.0417853751187,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1053,250825_mACmChPOLR2A_ARMC5
75,F18,1407.4988899912078,247.362402901829,275.523761644687,485.35150812721446,1482.6582756450598,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1589,250825_mACmChPOLR2A_ARMC5
76,F19,1242.3891152372796,231.8936044597073,281.92377803182677,489.40405962506514,1547.810885608856,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1084,250825_mACmChPOLR2A_ARMC5
77,F20,1518.9608484370995,248.35154138197151,332.07913527762025,508.7124532449267,1428.2254601226994,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1304,250825_mACmChPOLR2A_ARMC5
78,F21,1398.3144483795252,236.8854431658584,390.9467456603629,510.8133769788902,1442.2186865267433,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1477,250825_mACmChPOLR2A_ARMC5
79,F22,1105.0880810453452,148.80538448057717,250.85887008787918,370.41655443786937,1536.0561611374408,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4220,250825_mACmChPOLR2A_ARMC5
80,G03,1129.5664438113931,150.35331891650281,260.30573339302157,376.2219783473699,1615.2271534761696,HCT116,No addition,No addition,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4574,250825_mACmChPOLR2A_ARMC5
81,G04,1777.093028844532,296.2380161139298,299.8841761487566,457.34543496936044,1602.0330902972519,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1783,250825_mACmChPOLR2A_ARMC5
82,G05,1797.62685408259,297.4739998832448,321.6786665386366,483.61385293160674,1590.5072363886975,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1451,250825_mACmChPOLR2A_ARMC5
83,G06,1608.2053301922638,279.36837118261496,319.3184996422277,442.4251042079569,1524.945118428654,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1731,250825_mACmChPOLR2A_ARMC5
84,G07,1666.7970448620142,273.9516602145727,329.6652466134825,470.7479493185096,1507.7852564102564,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,1560,250825_mACmChPOLR2A_ARMC5
