,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,EU,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,Alexa647_Intensity,NucleusArea2,EXPERIMENT
194,L21,324.8556826705127,524.2628220918012,396.4470055933524,1805.4387909319898,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,819,411.4384871026238,1691.8449224612307,241029_mACmChPOLR2A_ActivePolII
195,L22,422.80647130190675,252.52899654149223,364.21751746952503,1770.4036243822077,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,2328,520.7577827555203,1626.8929894556854,241029_mACmChPOLR2A_ActivePolII
196,M03,194.8347860233517,250.0802930328492,267.2897127145095,1726.4396777003485,HCT116 OsTIRF74G,No addition,No addition,No addition,Total Pol II F12,Goat anti-mouse Alexa647,2336,602.2714787855037,1681.295663734915,241029_mACmChPOLR2A_ActivePolII
197,M04,319.3866670804683,365.7857489161655,321.34021813156363,1810.588674793551,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,1097,612.0155840572438,1713.6044052863435,241029_mACmChPOLR2A_ActivePolII
198,M06,320.9734995865934,363.2362178519291,344.4290811121604,1786.811555075594,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,1123,581.0174800019452,1720.2534246575342,241029_mACmChPOLR2A_ActivePolII
199,M07,316.460871433576,460.75546837107504,351.8441890792317,1784.8138268916712,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,Total Pol II F12,Goat anti-mouse Alexa647,1026,633.815637785337,1740.0731126458682,241029_mACmChPOLR2A_ActivePolII
200,M08,325.4369277686007,358.5018107144248,361.78310434400845,1712.547285954113,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1357,1090.7761978414565,1638.7827204937003,241029_mACmChPOLR2A_ActivePolII
201,M09,321.9303619303744,506.14831367995674,375.1750973925307,1752.341840161182,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,1170,1105.8767842243353,1695.3717746182201,241029_mACmChPOLR2A_ActivePolII
202,M10,324.5498363860283,359.58387698269655,380.9620325252498,1780.1317008603573,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,934,1051.5099766106455,1720.056104794859,241029_mACmChPOLR2A_ActivePolII
203,M11,326.75468712539697,517.8284674811442,380.8681202829072,1760.212323682257,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,1125,1061.313909668761,1716.2884111169376,241029_mACmChPOLR2A_ActivePolII
204,M12,201.08085411354404,901.551500809224,427.15361956411436,1967.4696180555557,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,534,771.0535319075682,1879.4622899570145,241029_mACmChPOLR2A_ActivePolII
205,M13,203.91960130406176,918.9092293310522,453.5467197522397,1927.8737174427781,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,666,1129.0757617524946,1940.3401736385163,241029_mACmChPOLR2A_ActivePolII
206,M14,332.4504496248772,369.0960892836874,418.59066893143887,1753.9840470193114,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,752,380.16232628657804,1625.702795031056,241029_mACmChPOLR2A_ActivePolII
207,M15,316.5479966663215,504.78796796116023,398.7231059171014,1788.1388274336284,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1218,401.16284097788747,1682.3541228684887,241029_mACmChPOLR2A_ActivePolII
208,M16,323.2807950933364,367.5540987828574,416.5632501529295,1776.0885608856088,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,984,397.02602440398704,1671.8719620628335,241029_mACmChPOLR2A_ActivePolII
209,M17,317.4682164602172,505.3241977101551,412.0037062836794,1800.1965174129352,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,768,328.61482848340404,1638.0329522528582,241029_mACmChPOLR2A_ActivePolII
210,M18,340.02277591250544,373.26399484629457,423.0491440124282,1648.3711340206185,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,989,297.72287606112894,1613.7026522226372,241029_mACmChPOLR2A_ActivePolII
211,M19,327.980494335437,536.6370394685799,467.5569001135476,1666.419795221843,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,645,372.941527451595,1616.650495049505,241029_mACmChPOLR2A_ActivePolII
212,M20,328.8840767326861,351.1195156018738,419.92656208811746,1705.861596009975,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1058,436.7949250879809,1579.6943488943489,241029_mACmChPOLR2A_ActivePolII
213,M21,331.7079777103235,444.14062159071534,447.56108152874236,1729.3414195867026,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,780,432.62406747391674,1600.4346335190742,241029_mACmChPOLR2A_ActivePolII
214,M22,205.03332361005462,418.72268275201753,437.14761085834647,1892.2326283987916,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,504,290.5695942013384,1824.3939784946238,241029_mACmChPOLR2A_ActivePolII
215,N04,196.6847089691199,253.84431280109902,266.35752068512835,1719.6881892921597,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,Goat anti-mouse Alexa647,2008,129.80899147803095,1649.6123664749384,241029_mACmChPOLR2A_ActivePolII
216,N05,199.1948117759695,255.11067517106665,277.14904458897246,1707.8951896754008,HCT116 OsTIRF74G,No addition,No addition,No addition,Total Pol II F12,Goat anti-mouse Alexa647,2229,624.6526246053687,1640.2476033698074,241029_mACmChPOLR2A_ActivePolII
217,N06,197.9113154155377,256.4207673475256,270.98551548265544,1730.9365351629503,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,Goat anti-mouse Alexa647,1903,126.54030286946202,1673.1038400841662,241029_mACmChPOLR2A_ActivePolII
218,N07,198.2670265305758,256.0425709496775,281.16723342208155,1732.2437362637363,HCT116 OsTIRF74G,No addition,No addition,No addition,Total Pol II F12,Goat anti-mouse Alexa647,1970,565.296683219495,1643.2857142857142,241029_mACmChPOLR2A_ActivePolII
219,N08,196.772871764273,258.26405433694686,279.96784034936366,1702.4285714285713,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,Goat anti-rat Alexa647,1756,125.3538681520438,1659.1827065106238,241029_mACmChPOLR2A_ActivePolII
220,N09,198.34856838871204,251.52232762885214,291.9210081835118,1728.255882976468,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,1927,932.7124575045425,1668.0916442048517,241029_mACmChPOLR2A_ActivePolII
221,N10,197.07536275621544,252.10446128716603,294.0954066610542,1726.6624971571525,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,Goat anti-rat Alexa647,1565,124.85474116628377,1655.6297044439718,241029_mACmChPOLR2A_ActivePolII
222,N11,194.61069644707177,247.49340675761152,304.66800419460486,1707.890780730897,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,2472,916.0322482873618,1673.6356364363564,241029_mACmChPOLR2A_ActivePolII
223,N12,200.0289912155116,250.228631296063,300.75704664238873,1660.9112532480513,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,Goat anti-mouse Alexa647,1528,124.89605508987506,1648.1932421396489,241029_mACmChPOLR2A_ActivePolII
224,N13,194.35722495692474,246.019700667678,313.27497450918645,1690.9272500519642,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,Goat anti-rat Alexa647,2072,125.25384233162079,1675.5717488789237,241029_mACmChPOLR2A_ActivePolII
225,N14,198.0283711839901,251.65452360005176,304.456616020144,1699.779383886256,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1633,144.13497320653593,1509.1298819255223,241029_mACmChPOLR2A_ActivePolII
226,N15,198.00524151508665,250.15121822689946,333.1244909391336,1710.9532100108813,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,2127,136.4050829885431,1576.9284763805722,241029_mACmChPOLR2A_ActivePolII
227,N16,196.37017257508344,249.22859764449322,300.5770862415137,1670.3797035347777,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,2009,141.6386785506369,1541.619108910891,241029_mACmChPOLR2A_ActivePolII
228,N17,196.97842280908537,247.789610085919,336.1248643774448,1730.9039720646006,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,2064,134.20896321099465,1573.4539755856154,241029_mACmChPOLR2A_ActivePolII
229,N18,198.30000779721976,253.85229389105862,311.66815184471,1681.6511180572254,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1319,144.04606475205844,1527.5784877039762,241029_mACmChPOLR2A_ActivePolII
230,N19,201.10826226818637,256.2500633750005,329.2454258804379,1708.0506007393715,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1759,134.45665873466191,1550.5710340256296,241029_mACmChPOLR2A_ActivePolII
231,N20,200.8123299337439,257.9731668048859,310.70814900090113,1728.0183603757473,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1610,133.3565062298078,1562.1622782857773,241029_mACmChPOLR2A_ActivePolII
232,N21,200.52178757784372,255.6601547439022,331.80074972769785,1684.8741599073,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1301,134.3561389747672,1559.1800635230882,241029_mACmChPOLR2A_ActivePolII
233,N22,411.54561295923855,255.4625187230298,391.43217063208,1787.3439306358382,HCT116 mChPOLR2A Clone 2,No addition,No addition,No addition,No primary,No secondary,2280,167.1656920448208,1642.6545827633379,241029_mACmChPOLR2A_ActivePolII
