,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG_TIME_MINUTES,SIRNA,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
94,G17,2789.6027995238373,335.10749191201035,331.30715698504997,1001.588998900081,1389.9830072090629,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1942,251103_mACmChPOLR2A_7SK
95,G18,2675.118964069738,333.1368248370364,321.3365618942883,990.5039810320883,1417.0132196162047,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2345,251103_mACmChPOLR2A_7SK
96,G19,2704.5888681429706,330.2085900930241,543.5978660228079,986.9985423741914,1285.276048714479,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,739,251103_mACmChPOLR2A_7SK
97,G20,3011.2034256060983,330.8676912642781,554.9020310524567,1051.672974886137,1399.4856608478804,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1604,251103_mACmChPOLR2A_7SK
98,G21,2540.3770927041974,320.145967488493,535.6316350104246,911.747722624746,1469.1905594405594,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2288,251103_mACmChPOLR2A_7SK
99,G22,2190.394775281229,292.25210997539835,502.8854915258176,799.6118158986059,1627.2409415498546,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3781,251103_mACmChPOLR2A_7SK
100,H03,2083.0076112537636,290.1097798054394,513.9901128090753,773.4270363401976,1667.9750193149628,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3883,251103_mACmChPOLR2A_7SK
101,H04,2984.8662176171215,343.5565167183684,347.52717512122484,1042.6385123240102,1281.8713318284424,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,443,251103_mACmChPOLR2A_7SK
102,H05,2691.4760117934306,330.8697050803627,416.4187838039466,980.7996149678953,1424.4338385907415,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2441,251103_mACmChPOLR2A_7SK
103,H06,2556.609807587812,324.19410500061423,399.0527735281068,942.1714357663786,1467.3655118723239,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2569,251103_mACmChPOLR2A_7SK
104,H07,3193.9006123054296,337.06847491255394,569.4547418228786,969.8796083355152,1262.746506986028,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,501,251103_mACmChPOLR2A_7SK
105,H08,3292.767054314975,339.6807425291618,587.0387382365533,1099.4320119279428,1354.9706115965053,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1259,251103_mACmChPOLR2A_7SK
106,H09,2682.706358288425,323.2394680900226,544.4990864322734,939.9617540336822,1439.1255850234008,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2564,251103_mACmChPOLR2A_7SK
107,H10,2918.3699497083962,336.7723008455083,343.62171976339954,986.5071751929614,1271.4422788605698,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,667,251103_mACmChPOLR2A_7SK
108,H11,3297.9809001862163,345.00324026691897,420.7342343318956,1155.0266812246591,1319.5679389312977,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1310,251103_mACmChPOLR2A_7SK
109,H12,2636.005538647495,323.45812644656814,393.6748396026374,940.3556079125533,1448.512623020967,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2337,251103_mACmChPOLR2A_7SK
110,H13,3204.255426218989,337.75557306193724,560.267552207125,975.1641944799597,1217.7300275482094,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,363,251103_mACmChPOLR2A_7SK
111,H14,3149.8180927259486,338.2104453493222,575.723068720748,1087.6817788456417,1397.7765263781862,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1687,251103_mACmChPOLR2A_7SK
112,H15,2642.1216792498703,324.65668104990306,556.8867120526293,926.5563096019506,1436.4960422163588,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2274,251103_mACmChPOLR2A_7SK
113,H16,2946.850000554161,341.6044005571654,342.1736366923269,1022.4099688195167,1243.0243553008595,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,698,251103_mACmChPOLR2A_7SK
114,H17,3354.6221132379524,347.7234103164398,408.7552383342479,1079.085599847923,1327.8685540950455,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,989,251103_mACmChPOLR2A_7SK
115,H18,2647.1941198072,327.15157156935516,389.1076823273833,942.366616218592,1407.428634751773,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2256,251103_mACmChPOLR2A_7SK
116,H19,3110.6756376634316,344.2968079508587,552.0311828101268,957.3477168836906,1159.2131147540983,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,305,251103_mACmChPOLR2A_7SK
117,H20,3188.039434968102,335.45526565316635,563.4045861281351,1043.8558268770448,1404.3930158730159,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1575,251103_mACmChPOLR2A_7SK
118,H21,2842.839847427363,326.40438799177844,538.533823608692,969.8875730213666,1456.9261363636363,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1936,251103_mACmChPOLR2A_7SK
119,H22,2143.808996873267,290.3983281648408,502.92005875903976,774.3452042774376,1617.8604926575083,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,4222,251103_mACmChPOLR2A_7SK
120,I03,2152.7564832871394,290.0815341761605,496.94764823623376,791.3321778024111,1691.5914038515211,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3583,251103_mACmChPOLR2A_7SK
121,I04,2945.9533022780897,343.2545966907314,616.2898317683445,1108.2124924772222,1350.496442687747,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1265,251103_mACmChPOLR2A_7SK
122,I05,2400.6413456988626,318.07032595870584,548.8817306095501,929.3171406003995,1503.90408975751,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2763,251103_mACmChPOLR2A_7SK
123,I06,2530.619038074018,329.4952090160883,487.4234300441089,988.4442922995572,1426.2253258845437,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1074,251103_mACmChPOLR2A_7SK
124,I07,2808.394746642307,378.25747265748004,284.7781014164134,1105.0843599096029,1381.8243992606285,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1623,251103_mACmChPOLR2A_7SK
125,I08,2297.3130423487855,352.33071000921313,280.24520906191015,959.0257541448426,1445.1407265774378,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2615,251103_mACmChPOLR2A_7SK
126,I09,2525.844753793206,351.62977281585046,281.5996245751397,942.2268924324325,1432.2118644067796,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,944,251103_mACmChPOLR2A_7SK
127,I10,3041.3312666330216,346.34949117826545,611.5372063442726,1113.9560318717538,1365.2238193018482,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,974,251103_mACmChPOLR2A_7SK
128,I11,2348.2211848841625,313.7424877886364,541.9959932755633,881.5757881932709,1500.4868204283362,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2428,251103_mACmChPOLR2A_7SK
129,I12,2637.9440150262935,324.3450659533253,575.619562726853,967.1182370325772,1379.1736596736596,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,858,251103_mACmChPOLR2A_7SK
130,I13,2995.871832592674,378.98151347546894,282.8300586071615,1068.1729983257214,1411.559930008749,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1143,251103_mACmChPOLR2A_7SK
131,I14,2218.7181887938823,348.48205667847157,280.0341456950339,886.1743765207536,1520.377762893503,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2986,251103_mACmChPOLR2A_7SK
132,I15,2594.1037273219245,365.51663369480406,289.05535140749356,969.6243762835754,1313.3004201680671,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,476,251103_mACmChPOLR2A_7SK
133,I16,2829.541874106914,327.5022496741974,582.6680093517425,982.4738577552341,1419.3139293139293,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1443,251103_mACmChPOLR2A_7SK
134,I17,2456.66619803712,321.0626263758295,544.7701111478602,952.4418262986134,1478.101195559351,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2342,251103_mACmChPOLR2A_7SK
135,I18,2357.926076638943,324.6416500851197,480.47944445867455,948.1260714604965,1417.0659777424482,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1258,251103_mACmChPOLR2A_7SK
136,I19,2586.345577221164,365.8109511210673,279.5411835079198,997.6096463649214,1396.8399189463019,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1974,251103_mACmChPOLR2A_7SK
137,I20,2476.0047929216535,359.87035063111017,281.3498103296965,914.8846688391498,1401.1809145129225,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2012,251103_mACmChPOLR2A_7SK
138,I21,2729.2152684489865,366.50755126337987,290.50062143924515,1025.4397484712886,1257.6262376237623,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,404,251103_mACmChPOLR2A_7SK
139,I22,2195.965435550872,289.95424322585063,503.6759434935501,793.757559382081,1659.8828147717359,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,3439,251103_mACmChPOLR2A_7SK
140,J03,1979.701102921067,286.8543997999217,492.240017792147,742.4508559103793,1663.947774185526,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,480,No transfection,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,4021,251103_mACmChPOLR2A_7SK
141,J04,2895.202391551392,342.4708941771054,602.4139538676435,1118.1325645145732,1328.1040609137056,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1576,251103_mACmChPOLR2A_7SK
142,J05,2633.5841753634,329.9438891222507,574.2400554693968,995.9957298660619,1447.2282768777613,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2037,251103_mACmChPOLR2A_7SK
143,J06,2823.0069230560075,333.3526352627276,582.3693092114966,996.1584967918826,1291.5479256080114,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,699,251103_mACmChPOLR2A_7SK
144,J07,2766.0613162379664,356.72485136813214,288.0610400158448,1045.5603451669133,1431.6728579988016,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1669,251103_mACmChPOLR2A_7SK
145,J08,2355.15266967947,344.7687660423058,284.5226269269365,980.9024943869206,1463.4951578947368,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2375,251103_mACmChPOLR2A_7SK
146,J09,2604.6506348243897,348.1047945847903,285.15138241644286,1010.1192204305353,1313.814266487214,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,743,251103_mACmChPOLR2A_7SK
147,J10,2824.530274745716,329.43425780398,566.7314776452904,1031.9106112922188,1417.7020547945206,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1460,251103_mACmChPOLR2A_7SK
148,J11,2387.9122691403677,321.7496129911222,550.9979102659601,940.9181574886301,1456.2401764234162,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2494,251103_mACmChPOLR2A_7SK
149,J12,2640.787287343247,329.99345029688084,567.2393142256968,968.3699499208706,1374.0,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,583,251103_mACmChPOLR2A_7SK
150,J13,2859.705174137233,355.4917415246962,288.13670090530326,1025.4980689279937,1344.7572335920959,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1417,251103_mACmChPOLR2A_7SK
151,J14,2527.429083552005,346.15934667031235,282.4690296318939,970.2200829992655,1413.0532060027285,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2199,251103_mACmChPOLR2A_7SK
152,J15,2576.53650285903,352.7867717634084,284.2501991494636,939.7191765329011,1364.11875,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,640,251103_mACmChPOLR2A_7SK
153,J16,2981.3682114368235,340.9726709983548,585.5191535118017,1094.5421922069484,1337.9014539579969,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1238,251103_mACmChPOLR2A_7SK
