,WELL,Alexa647_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME HOURS,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
107,H10,495.24024443258185,229.70392852840754,254.87581605486216,1712.9377241604172,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3067,250505_ARMC5mAC_PhosphoPolII
108,H11,683.7892008709354,213.7288417245408,249.26557816610568,1613.411340924936,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,4303,250505_ARMC5mAC_PhosphoPolII
109,H12,816.5397003316527,212.14767422642083,253.94020823358642,1768.1642778390299,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2721,250505_ARMC5mAC_PhosphoPolII
110,H13,217.15896943574774,226.02665744864177,246.70856885951662,1590.7091981647368,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,4577,250505_ARMC5mAC_PhosphoPolII
111,H14,224.7266033779347,226.2994449254191,254.48055208938075,1715.590119760479,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3340,250505_ARMC5mAC_PhosphoPolII
112,H15,235.18264050235993,209.31834549901407,247.8424592893352,1631.046801505174,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,4252,250505_ARMC5mAC_PhosphoPolII
113,H16,253.4252744371444,210.68323815291964,252.80404464857824,1742.0655149934812,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3068,250505_ARMC5mAC_PhosphoPolII
114,H17,226.12066472231533,227.8493250477982,250.1289322362181,1565.0625942684767,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3978,250505_ARMC5mAC_PhosphoPolII
115,H18,234.05953493133146,227.33724360295554,252.49668635887224,1743.965011820331,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2115,250505_ARMC5mAC_PhosphoPolII
116,H19,236.57866404861636,210.00754125813805,252.36169347098476,1636.9435042309606,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,4018,250505_ARMC5mAC_PhosphoPolII
117,H20,248.92666621688284,210.26380565034327,250.8589894787732,1801.542879019908,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2612,250505_ARMC5mAC_PhosphoPolII
118,H21,232.72312285200186,223.94599562909812,258.8088125557055,1570.5032467532467,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3080,250505_ARMC5mAC_PhosphoPolII
119,H22,245.81878983591113,229.01544046538902,257.9175594599774,1640.9096209912536,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2058,250505_ARMC5mAC_PhosphoPolII
120,I03,478.3892971517973,232.70845721108282,257.661798216732,1556.279550676538,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3917,250505_ARMC5mAC_PhosphoPolII
121,I04,527.9636821803884,231.86809798319766,260.7462503533438,1689.8374153204795,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1919,250505_ARMC5mAC_PhosphoPolII
122,I05,511.3350195085299,218.31056123774488,259.2451341528987,1528.2136697540723,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3131,250505_ARMC5mAC_PhosphoPolII
123,I06,523.3411180953875,215.3545988459144,255.1749985470363,1669.5907981875218,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2869,250505_ARMC5mAC_PhosphoPolII
124,I07,481.10063925261727,232.36495349296666,249.9155276896414,1556.083178005592,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,4292,250505_ARMC5mAC_PhosphoPolII
125,I08,518.3458255343512,230.69775005273556,256.44060906955633,1716.0880529144274,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2419,250505_ARMC5mAC_PhosphoPolII
126,I09,488.77562629076783,216.76053995324187,253.0306701029996,1536.4641217685432,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,4139,250505_ARMC5mAC_PhosphoPolII
127,I10,505.78657448979766,215.7108971271852,254.9426140581303,1769.956507304117,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3012,250505_ARMC5mAC_PhosphoPolII
128,I11,485.6477800249212,230.1914913919953,246.09910784994608,1530.9102651257647,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,4413,250505_ARMC5mAC_PhosphoPolII
129,I12,502.30739066541804,229.8725946498563,256.31543015145576,1668.7243858597963,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3338,250505_ARMC5mAC_PhosphoPolII
130,I13,234.90565768846866,213.66215347711818,249.6384764424543,1531.5244299674266,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,4298,250505_ARMC5mAC_PhosphoPolII
131,I14,242.16099541618735,213.28417148907522,250.27398825937868,1673.3622881355932,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2832,250505_ARMC5mAC_PhosphoPolII
132,I15,234.3399098087639,229.6870294481425,247.24326910901834,1567.6917426545085,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3948,250505_ARMC5mAC_PhosphoPolII
133,I16,244.5799945557551,228.11508454252683,251.80847543979021,1665.0628955696202,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2528,250505_ARMC5mAC_PhosphoPolII
134,I17,233.98695731482647,212.38650602608885,248.022332985377,1559.4524532119374,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3954,250505_ARMC5mAC_PhosphoPolII
135,I18,245.98555837267796,211.89700337869104,249.46187734434076,1665.5110673880963,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2033,250505_ARMC5mAC_PhosphoPolII
136,I19,235.5849870092431,229.99944632331832,255.77601337227924,1474.4986033519554,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3580,250505_ARMC5mAC_PhosphoPolII
137,I20,248.02681501100048,230.2131024415671,256.31895264043374,1699.3702702702703,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1850,250505_ARMC5mAC_PhosphoPolII
138,I21,243.36578165781054,213.7165094325803,248.3956347481913,1532.3623040218133,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2934,250505_ARMC5mAC_PhosphoPolII
139,I22,243.58437015318336,211.36825570636896,248.57015210620003,1784.2478176527643,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2062,250505_ARMC5mAC_PhosphoPolII
140,J03,477.5914241201838,234.99674392762623,253.19129688746,1574.3849462365592,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3720,250505_ARMC5mAC_PhosphoPolII
141,J04,517.8319600179175,233.4017471429241,254.07720425727072,1703.8429101019462,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2158,250505_ARMC5mAC_PhosphoPolII
142,J05,516.4474660386221,216.93283285328613,248.59491246676464,1542.0209580838323,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,4008,250505_ARMC5mAC_PhosphoPolII
143,J06,546.8797202966203,215.99339805121974,247.18136999959566,1718.073628318584,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2825,250505_ARMC5mAC_PhosphoPolII
144,J07,485.4798072022056,234.81620361836258,244.20850792842762,1563.4078319006685,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,4188,250505_ARMC5mAC_PhosphoPolII
145,J08,499.2059742901154,233.82412922992305,247.71531085767376,1676.8597495527729,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2795,250505_ARMC5mAC_PhosphoPolII
146,J09,526.7029596291701,216.4212828368922,247.9986131501208,1560.9699624530663,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3995,250505_ARMC5mAC_PhosphoPolII
147,J10,561.5990787507475,216.21694114576047,248.77678405624056,1714.379694462126,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3142,250505_ARMC5mAC_PhosphoPolII
148,J11,484.22265362508347,231.22216954843867,243.28857080012477,1527.939021198639,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3821,250505_ARMC5mAC_PhosphoPolII
149,J12,508.0812633704691,229.96458631622042,254.10406816707766,1680.8395672333847,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3235,250505_ARMC5mAC_PhosphoPolII
150,J13,232.4175926827899,212.78966695426936,240.70839557146226,1528.111583687766,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3997,250505_ARMC5mAC_PhosphoPolII
151,J14,238.13679238038026,212.39047689297993,245.93123874063335,1662.037181303116,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2824,250505_ARMC5mAC_PhosphoPolII
152,J15,235.34357629316256,228.3506057174526,243.83258333785017,1519.798303030303,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,4125,250505_ARMC5mAC_PhosphoPolII
153,J16,245.4631541648554,227.71794866310432,249.75236244224115,1654.990857142857,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2625,250505_ARMC5mAC_PhosphoPolII
154,J17,235.5672192482336,212.14540906121098,243.36516862094675,1538.9479987393634,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3173,250505_ARMC5mAC_PhosphoPolII
155,J18,248.01950253965737,212.20332585316174,249.71663968529833,1662.4885035808518,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2653,250505_ARMC5mAC_PhosphoPolII
156,J19,230.9951580632405,229.6538194441491,244.99101400142823,1583.0044956448442,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3559,250505_ARMC5mAC_PhosphoPolII
157,J20,246.9067266906058,230.41210457476373,258.3556315885998,1590.635668789809,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2355,250505_ARMC5mAC_PhosphoPolII
158,J21,243.96584503811835,213.309493337147,249.93902903359384,1493.459308807135,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2691,250505_ARMC5mAC_PhosphoPolII
159,J22,244.62887478839286,210.59079271346076,248.06780640405083,1629.2277657266811,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2305,250505_ARMC5mAC_PhosphoPolII
160,K03,497.91189694099813,234.85360935225546,259.85458684725177,1551.99585553582,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3378,250505_ARMC5mAC_PhosphoPolII
161,K04,537.9719024299447,234.5322177521537,256.88848155581707,1605.8182254196643,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2085,250505_ARMC5mAC_PhosphoPolII
162,K05,624.2395652373785,215.91817019220463,244.6808853817932,1574.4062590553463,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3451,250505_ARMC5mAC_PhosphoPolII
163,K06,704.796401853767,215.95485291532736,252.71822274875586,1664.2515894641235,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2202,250505_ARMC5mAC_PhosphoPolII
164,K07,481.452485558876,234.77832019416604,245.5854420625113,1547.005077498664,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3742,250505_ARMC5mAC_PhosphoPolII
165,K08,516.8340783236185,233.4426706183134,251.87560142148783,1619.4640065816536,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2431,250505_ARMC5mAC_PhosphoPolII
166,K09,640.2139836367104,214.3853483607262,245.12561801907228,1539.3348441926346,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3530,250505_ARMC5mAC_PhosphoPolII
167,K10,711.8251721820785,214.8191224492763,254.2633571464622,1666.6641036017807,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2471,250505_ARMC5mAC_PhosphoPolII
168,K11,490.9315156801051,232.21819243938228,245.65047676258436,1548.3252190847127,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,4108,250505_ARMC5mAC_PhosphoPolII
169,K12,532.0552389470806,229.1098841842679,257.58848351115677,1591.1745816372681,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2211,250505_ARMC5mAC_PhosphoPolII
170,K13,229.32249932262297,211.49688411121664,237.904962721661,1537.520978120978,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3885,250505_ARMC5mAC_PhosphoPolII
171,K14,243.23593159139338,210.95971005989023,247.5859531195955,1682.709982788296,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2324,250505_ARMC5mAC_PhosphoPolII
172,K15,227.91782910341254,231.74862035290016,245.65718728058226,1538.2684684684684,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3885,250505_ARMC5mAC_PhosphoPolII
173,K16,247.0173570831264,228.46159288447814,250.6967255651172,1538.6959490213928,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2197,250505_ARMC5mAC_PhosphoPolII
174,K17,235.78107219657824,211.2614822015483,248.67697065871383,1525.9226460389436,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3749,250505_ARMC5mAC_PhosphoPolII
175,K18,259.34926963948726,212.34520636174003,256.4933637212838,1558.0025493945188,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1569,250505_ARMC5mAC_PhosphoPolII
176,K19,230.85097398965206,232.0225755144311,250.28773945810696,1535.9227430555557,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3456,250505_ARMC5mAC_PhosphoPolII
177,K20,241.29604132094858,231.26538720454312,256.4305436456587,1645.2602339181287,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2052,250505_ARMC5mAC_PhosphoPolII
178,K21,245.360328856604,214.7392497754628,251.86430303120704,1517.2681072428973,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2499,250505_ARMC5mAC_PhosphoPolII
179,K22,252.91064156704263,211.73032228895113,253.37232874192725,1614.7823475046212,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2164,250505_ARMC5mAC_PhosphoPolII
180,L03,487.43844622134503,235.84961230757037,248.85542401434668,1596.7149306675267,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3101,250505_ARMC5mAC_PhosphoPolII
181,L04,528.2707990980717,233.0608354454635,256.52201650209776,1631.806793118659,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2267,250505_ARMC5mAC_PhosphoPolII
182,L05,707.630661496453,216.89591896242828,242.05243149833547,1556.2305974316025,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3582,250505_ARMC5mAC_PhosphoPolII
183,L06,833.9679670883763,218.14816064520838,246.31130705246088,1677.0473606314752,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2027,250505_ARMC5mAC_PhosphoPolII
184,L07,488.4969442740996,235.50361309830703,241.1292866144878,1546.8453052847615,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3898,250505_ARMC5mAC_PhosphoPolII
185,L08,520.4732473263881,232.22458027881117,249.94958704277047,1651.9731750219878,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2274,250505_ARMC5mAC_PhosphoPolII
186,L09,689.1109146476755,214.85988877337257,242.26900755805434,1604.4291187739464,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3393,250505_ARMC5mAC_PhosphoPolII
187,L10,796.8703449433978,214.32465554206075,249.09201157612398,1688.5116117850953,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2885,250505_ARMC5mAC_PhosphoPolII
188,L11,479.7564544736833,231.38383249549727,243.07004123398193,1571.3691368304192,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3603,250505_ARMC5mAC_PhosphoPolII
189,L12,503.9316171009422,230.66478518780266,248.01231020455927,1624.436415161176,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2823,250505_ARMC5mAC_PhosphoPolII
190,L13,232.00799754764915,213.32538800770934,235.21941675571844,1571.7408429503262,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3986,250505_ARMC5mAC_PhosphoPolII
191,L14,253.98129272942884,212.5792083422783,243.65513032991308,1677.5348117586384,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1939,250505_ARMC5mAC_PhosphoPolII
192,L15,227.5628962279333,231.82188056803093,244.38387902174776,1568.9660219550444,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3826,250505_ARMC5mAC_PhosphoPolII
193,L16,245.68088937214495,233.29772889504355,250.35123561149786,1706.6210329807093,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1607,250505_ARMC5mAC_PhosphoPolII
194,L17,236.5783373722983,211.19171062681522,241.8163871969782,1615.0202628696604,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3652,250505_ARMC5mAC_PhosphoPolII
195,L18,250.75338448162506,212.82956825877466,252.16792990316657,1656.2092807424594,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2155,250505_ARMC5mAC_PhosphoPolII
196,L19,229.36809188641067,233.57492479578755,249.1175520825978,1573.5069124423962,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3689,250505_ARMC5mAC_PhosphoPolII
197,L20,245.8951835897428,232.59095113505538,256.3114390356242,1636.6961358313818,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1708,250505_ARMC5mAC_PhosphoPolII
198,L21,242.202114408645,212.97351000876188,244.37273810997476,1565.2431900229735,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3047,250505_ARMC5mAC_PhosphoPolII
199,L22,250.70075585355815,210.71273954915475,241.74108458856915,1673.3795712484236,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2379,250505_ARMC5mAC_PhosphoPolII
200,M03,486.5259984240531,232.7318140562883,244.05991231418594,1580.494787489976,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3741,250505_ARMC5mAC_PhosphoPolII
201,M04,528.263964282208,233.95523154243244,257.3008914785684,1655.3446497636442,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2327,250505_ARMC5mAC_PhosphoPolII
202,M05,747.767650726548,216.1135376519704,237.06655312258542,1582.8369883040937,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2736,250505_ARMC5mAC_PhosphoPolII
203,M06,846.1990619100902,217.45044155900507,248.6498598691449,1758.805983282006,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2273,250505_ARMC5mAC_PhosphoPolII
204,M07,462.6066779927517,236.61263982978946,241.647341804098,1595.200946284442,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3593,250505_ARMC5mAC_PhosphoPolII
205,M08,507.20836729304943,233.70253885663084,248.1445574086373,1785.3739837398373,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2214,250505_ARMC5mAC_PhosphoPolII
206,M09,738.3061574009182,217.43358074965747,240.7912269676957,1618.0280343007917,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3032,250505_ARMC5mAC_PhosphoPolII
207,M10,837.4911963652091,215.14422151270193,244.0777984290347,1781.3111690569317,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2301,250505_ARMC5mAC_PhosphoPolII
208,M11,475.28912550477236,232.08085188016477,240.3104697420629,1591.367437970449,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,3587,250505_ARMC5mAC_PhosphoPolII
209,M12,520.8940374103786,229.4522131337982,249.06303836165415,1620.6564195298372,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,2212,250505_ARMC5mAC_PhosphoPolII
210,M13,243.3535878412672,214.14999832898053,243.7214501298188,1589.0157553290082,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3237,250505_ARMC5mAC_PhosphoPolII
211,M14,255.89146792037724,214.55742988738828,248.09805356998555,1666.2380743982494,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2285,250505_ARMC5mAC_PhosphoPolII
