gene_id	hgnc_symbol	condition	coverage	dataset	target	treatment
ENSG00000136878	USP20	ARMC5.KO	0.4306568571	TTS	Ser5-P	UNT
ENSG00000187239	FNBP1	WT	0.34901125	TTS	Ser5-P	UNT
ENSG00000187239	FNBP1	ARMC5.KO	0.5096107143	TTS	Ser5-P	UNT
ENSG00000148358	GPR107	WT	0.5014446111	TTS	Ser5-P	UNT
ENSG00000148358	GPR107	ARMC5.KO	0.4019464	TTS	Ser5-P	UNT
ENSG00000107164	FUBP3	WT	0.4602650526	TTS	Ser5-P	UNT
ENSG00000107164	FUBP3	ARMC5.KO	0.45721405	TTS	Ser5-P	UNT
ENSG00000130713	EXOSC2	WT	4.331544286	TTS	Ser5-P	UNT
ENSG00000130713	EXOSC2	ARMC5.KO	2.964355	TTS	Ser5-P	UNT
ENSG00000097007	ABL1	WT	0.3016241765	TTS	Ser5-P	UNT
ENSG00000097007	ABL1	ARMC5.KO	0.4787891176	TTS	Ser5-P	UNT
ENSG00000126878	AIF1L	WT	1.771639444	TTS	Ser5-P	UNT
ENSG00000126878	AIF1L	ARMC5.KO	1.484968889	TTS	Ser5-P	UNT
ENSG00000126883	NUP214	WT	0.6868032778	TTS	Ser5-P	UNT
ENSG00000126883	NUP214	ARMC5.KO	0.63543	TTS	Ser5-P	UNT
ENSG00000130717	UCK1	WT	7.1856805	TTS	Ser5-P	UNT
ENSG00000130717	UCK1	ARMC5.KO	5.2629865	TTS	Ser5-P	UNT
ENSG00000130714	POMT1	WT	7.1856805	TTS	Ser5-P	UNT
ENSG00000130714	POMT1	ARMC5.KO	5.2629865	TTS	Ser5-P	UNT
ENSG00000160563	MED27	WT	0.2561740588	TTS	Ser5-P	UNT
ENSG00000160563	MED27	ARMC5.KO	0.3875912143	TTS	Ser5-P	UNT
ENSG00000107290	SETX	WT	0.7433868333	TTS	Ser5-P	UNT
ENSG00000107290	SETX	ARMC5.KO	0.5292294667	TTS	Ser5-P	UNT
ENSG00000125482	TTF1	WT	0.6340197368	TTS	Ser5-P	UNT
ENSG00000125482	TTF1	ARMC5.KO	0.7181837647	TTS	Ser5-P	UNT
ENSG00000125485	DDX31	WT	0.5767176316	TTS	Ser5-P	UNT
ENSG00000125485	DDX31	ARMC5.KO	0.4151682632	TTS	Ser5-P	UNT
ENSG00000125484	GTF3C4	WT	1.018498158	TTS	Ser5-P	UNT
ENSG00000125484	GTF3C4	ARMC5.KO	0.8038930526	TTS	Ser5-P	UNT
ENSG00000165695	AK8	WT	0.244088465	TTS	Ser5-P	UNT
ENSG00000165695	AK8	ARMC5.KO	0.3067486842	TTS	Ser5-P	UNT
ENSG00000165698	SPACA9	WT	0.4417804737	TTS	Ser5-P	UNT
ENSG00000165698	SPACA9	ARMC5.KO	0.4812780526	TTS	Ser5-P	UNT
ENSG00000148308	GTF3C5	WT	1.3012183	TTS	Ser5-P	UNT
ENSG00000148308	GTF3C5	ARMC5.KO	1.0023549	TTS	Ser5-P	UNT
ENSG00000160271	RALGDS	WT	0.6789987619	TTS	Ser5-P	UNT
ENSG00000160271	RALGDS	ARMC5.KO	0.6584516316	TTS	Ser5-P	UNT
ENSG00000148296	SURF6	WT	2.1002135	TTS	Ser5-P	UNT
ENSG00000148296	SURF6	ARMC5.KO	1.778055	TTS	Ser5-P	UNT
ENSG00000148297	MED22	WT	2.013581905	TTS	Ser5-P	UNT
ENSG00000148297	MED22	ARMC5.KO	1.756124286	TTS	Ser5-P	UNT
ENSG00000148303	RPL7A	WT	17.439145	TTS	Ser5-P	UNT
ENSG00000148303	RPL7A	ARMC5.KO	12.76179762	TTS	Ser5-P	UNT
ENSG00000148290	SURF1	WT	23.6495619	TTS	Ser5-P	UNT
ENSG00000148290	SURF1	ARMC5.KO	17.31958429	TTS	Ser5-P	UNT
ENSG00000148291	SURF2	WT	3.180925238	TTS	Ser5-P	UNT
ENSG00000148291	SURF2	ARMC5.KO	2.25152875	TTS	Ser5-P	UNT
ENSG00000148248	SURF4	WT	3.513735238	TTS	Ser5-P	UNT
ENSG00000148248	SURF4	ARMC5.KO	2.389349444	TTS	Ser5-P	UNT
ENSG00000148300	REXO4	WT	2.129418421	TTS	Ser5-P	UNT
ENSG00000148300	REXO4	ARMC5.KO	1.504656105	TTS	Ser5-P	UNT
ENSG00000198870	STKLD1	WT	2.129418421	TTS	Ser5-P	UNT
ENSG00000198870	STKLD1	ARMC5.KO	1.504656105	TTS	Ser5-P	UNT
ENSG00000160325	CACFD1	WT	1.056963286	TTS	Ser5-P	UNT
ENSG00000160325	CACFD1	ARMC5.KO	0.77123505	TTS	Ser5-P	UNT
ENSG00000160326	SLC2A6	WT	0.8997570476	TTS	Ser5-P	UNT
ENSG00000160326	SLC2A6	ARMC5.KO	0.7404279474	TTS	Ser5-P	UNT
ENSG00000160293	VAV2	WT	0.2033299474	TTS	Ser5-P	UNT
ENSG00000160293	VAV2	ARMC5.KO	0.2847121333	TTS	Ser5-P	UNT
ENSG00000235106	BRD3OS	WT	0.7933131176	TTS	Ser5-P	UNT
ENSG00000235106	BRD3OS	ARMC5.KO	0.6690293684	TTS	Ser5-P	UNT
ENSG00000273249	WDR5-DT	WT	0.4362351579	TTS	Ser5-P	UNT
ENSG00000273249	WDR5-DT	ARMC5.KO	0.2679644444	TTS	Ser5-P	UNT
ENSG00000196363	WDR5	WT	1.593807381	TTS	Ser5-P	UNT
ENSG00000196363	WDR5	ARMC5.KO	1.27618005	TTS	Ser5-P	UNT
ENSG00000225361	PPP1R26-AS1	WT	1.3082443	TTS	Ser5-P	UNT
ENSG00000225361	PPP1R26-AS1	ARMC5.KO	0.9255357368	TTS	Ser5-P	UNT
ENSG00000160345	PIERCE1	WT	0.68924225	TTS	Ser5-P	UNT
ENSG00000160345	PIERCE1	ARMC5.KO	0.4733448421	TTS	Ser5-P	UNT
ENSG00000122140	MRPS2	WT	3.61188	TTS	Ser5-P	UNT
ENSG00000122140	MRPS2	ARMC5.KO	2.914110952	TTS	Ser5-P	UNT
ENSG00000130559	CAMSAP1	WT	0.3290248421	TTS	Ser5-P	UNT
ENSG00000130559	CAMSAP1	ARMC5.KO	0.3963638333	TTS	Ser5-P	UNT
ENSG00000238058	CAMSAP1-DT	WT	1.680772857	TTS	Ser5-P	UNT
ENSG00000238058	CAMSAP1-DT	ARMC5.KO	1.225379389	TTS	Ser5-P	UNT
ENSG00000130560	UBAC1	WT	0.4499829375	TTS	Ser5-P	UNT
ENSG00000130560	UBAC1	ARMC5.KO	0.4374123529	TTS	Ser5-P	UNT
ENSG00000260193	LINC02846	WT	0.6856884762	TTS	Ser5-P	UNT
ENSG00000260193	LINC02846	ARMC5.KO	0.6029196316	TTS	Ser5-P	UNT
ENSG00000238227	TMEM250	WT	2.7060445	TTS	Ser5-P	UNT
ENSG00000238227	TMEM250	ARMC5.KO	2.2257795	TTS	Ser5-P	UNT
ENSG00000213221	DNLZ	WT	3.059191053	TTS	Ser5-P	UNT
ENSG00000213221	DNLZ	ARMC5.KO	1.914535263	TTS	Ser5-P	UNT
ENSG00000187796	CARD9	WT	1.0518629	TTS	Ser5-P	UNT
ENSG00000187796	CARD9	ARMC5.KO	0.8038936	TTS	Ser5-P	UNT
ENSG00000165684	SNAPC4	WT	2.236628947	TTS	Ser5-P	UNT
ENSG00000165684	SNAPC4	ARMC5.KO	1.494739	TTS	Ser5-P	UNT
ENSG00000165689	ENTR1	WT	3.396943889	TTS	Ser5-P	UNT
ENSG00000165689	ENTR1	ARMC5.KO	2.491011579	TTS	Ser5-P	UNT
ENSG00000165688	PMPCA	WT	1.490675	TTS	Ser5-P	UNT
ENSG00000165688	PMPCA	ARMC5.KO	1.0199401	TTS	Ser5-P	UNT
ENSG00000148384	INPP5E	WT	3.00061875	TTS	Ser5-P	UNT
ENSG00000148384	INPP5E	ARMC5.KO	2.28328	TTS	Ser5-P	UNT
ENSG00000148396	SEC16A	WT	2.2986444	TTS	Ser5-P	UNT
ENSG00000148396	SEC16A	ARMC5.KO	2.6628951	TTS	Ser5-P	UNT
ENSG00000196366	C9orf163	WT	0.6121024286	TTS	Ser5-P	UNT
ENSG00000196366	C9orf163	ARMC5.KO	0.9094046	TTS	Ser5-P	UNT
ENSG00000148400	NOTCH1	WT	0.431482	TTS	Ser5-P	UNT
ENSG00000148400	NOTCH1	ARMC5.KO	0.3485629375	TTS	Ser5-P	UNT
ENSG00000237886	NALT1	WT	0.6965592222	TTS	Ser5-P	UNT
ENSG00000237886	NALT1	ARMC5.KO	0.5526762778	TTS	Ser5-P	UNT
ENSG00000169692	AGPAT2	WT	2.324650952	TTS	Ser5-P	UNT
ENSG00000169692	AGPAT2	ARMC5.KO	1.442700619	TTS	Ser5-P	UNT
ENSG00000233016	SNHG7	WT	5.197854	TTS	Ser5-P	UNT
ENSG00000233016	SNHG7	ARMC5.KO	3.921370476	TTS	Ser5-P	UNT
ENSG00000244187	TMEM141	WT	2.094298947	TTS	Ser5-P	UNT
ENSG00000244187	TMEM141	ARMC5.KO	1.686740476	TTS	Ser5-P	UNT
ENSG00000213213	CCDC183	WT	3.147917368	TTS	Ser5-P	UNT
ENSG00000213213	CCDC183	ARMC5.KO	4.3611185	TTS	Ser5-P	UNT
ENSG00000196642	RABL6	WT	5.48272	TTS	Ser5-P	UNT
ENSG00000196642	RABL6	ARMC5.KO	3.208034	TTS	Ser5-P	UNT
ENSG00000054148	PHPT1	WT	2.111138889	TTS	Ser5-P	UNT
ENSG00000054148	PHPT1	ARMC5.KO	1.7660535	TTS	Ser5-P	UNT
ENSG00000177943	MAMDC4	WT	3.936855238	TTS	Ser5-P	UNT
ENSG00000177943	MAMDC4	ARMC5.KO	2.755448947	TTS	Ser5-P	UNT
ENSG00000107223	EDF1	WT	2.843098095	TTS	Ser5-P	UNT
ENSG00000107223	EDF1	ARMC5.KO	1.9017105	TTS	Ser5-P	UNT
ENSG00000159069	FBXW5	WT	3.935182381	TTS	Ser5-P	UNT
ENSG00000159069	FBXW5	ARMC5.KO	2.911157059	TTS	Ser5-P	UNT
ENSG00000184925	LCN12	WT	0.2919403125	TTS	Ser5-P	UNT
ENSG00000184925	LCN12	ARMC5.KO	0.3073708824	TTS	Ser5-P	UNT
ENSG00000169583	CLIC3	WT	3.730590556	TTS	Ser5-P	UNT
ENSG00000169583	CLIC3	ARMC5.KO	2.509774762	TTS	Ser5-P	UNT
ENSG00000186193	SAPCD2	WT	2.687652632	TTS	Ser5-P	UNT
ENSG00000186193	SAPCD2	ARMC5.KO	1.646068095	TTS	Ser5-P	UNT
ENSG00000268996	MAN1B1-DT	WT	1.74900785	TTS	Ser5-P	UNT
ENSG00000268996	MAN1B1-DT	ARMC5.KO	1.528833143	TTS	Ser5-P	UNT
ENSG00000177239	MAN1B1	WT	1.012952632	TTS	Ser5-P	UNT
ENSG00000177239	MAN1B1	ARMC5.KO	0.7589385263	TTS	Ser5-P	UNT
ENSG00000176248	ANAPC2	WT	1.577084286	TTS	Ser5-P	UNT
ENSG00000176248	ANAPC2	ARMC5.KO	1.282401048	TTS	Ser5-P	UNT
ENSG00000176101	SSNA1	WT	4.574044286	TTS	Ser5-P	UNT
ENSG00000176101	SSNA1	ARMC5.KO	3.5622495	TTS	Ser5-P	UNT
ENSG00000187713	TMEM203	WT	2.197548095	TTS	Ser5-P	UNT
ENSG00000187713	TMEM203	ARMC5.KO	2.049928	TTS	Ser5-P	UNT
ENSG00000188566	NDOR1	WT	2.2845955	TTS	Ser5-P	UNT
ENSG00000188566	NDOR1	ARMC5.KO	1.658029105	TTS	Ser5-P	UNT
ENSG00000197191	CYSRT1	WT	0.8481636	TTS	Ser5-P	UNT
ENSG00000197191	CYSRT1	ARMC5.KO	0.6563031875	TTS	Ser5-P	UNT
ENSG00000188229	TUBB4B	WT	9.25253	TTS	Ser5-P	UNT
ENSG00000188229	TUBB4B	ARMC5.KO	8.431307143	TTS	Ser5-P	UNT
ENSG00000188986	NELFB	WT	1.501407	TTS	Ser5-P	UNT
ENSG00000188986	NELFB	ARMC5.KO	1.409605	TTS	Ser5-P	UNT
ENSG00000198113	TOR4A	WT	0.4994933889	TTS	Ser5-P	UNT
ENSG00000198113	TOR4A	ARMC5.KO	0.5315213158	TTS	Ser5-P	UNT
ENSG00000198435	NRARP	WT	4.921905714	TTS	Ser5-P	UNT
ENSG00000198435	NRARP	ARMC5.KO	4.024248095	TTS	Ser5-P	UNT
ENSG00000187609	EXD3	WT	0.6654434737	TTS	Ser5-P	UNT
ENSG00000187609	EXD3	ARMC5.KO	0.5463959375	TTS	Ser5-P	UNT
ENSG00000188747	NOXA1	WT	0.6185132778	TTS	Ser5-P	UNT
ENSG00000188747	NOXA1	ARMC5.KO	0.4125240684	TTS	Ser5-P	UNT
ENSG00000165802	NSMF	WT	3.7579065	TTS	Ser5-P	UNT
ENSG00000165802	NSMF	ARMC5.KO	2.228291	TTS	Ser5-P	UNT
ENSG00000148399	DPH7	WT	1.822576316	TTS	Ser5-P	UNT
ENSG00000148399	DPH7	ARMC5.KO	1.351785524	TTS	Ser5-P	UNT
ENSG00000165724	ZMYND19	WT	2.813163	TTS	Ser5-P	UNT
ENSG00000165724	ZMYND19	ARMC5.KO	1.9092455	TTS	Ser5-P	UNT
ENSG00000203993	ARRDC1-AS1	WT	7.940773	TTS	Ser5-P	UNT
ENSG00000203993	ARRDC1-AS1	ARMC5.KO	5.998093333	TTS	Ser5-P	UNT
ENSG00000197070	ARRDC1	WT	7.944285	TTS	Ser5-P	UNT
ENSG00000197070	ARRDC1	ARMC5.KO	6.00048619	TTS	Ser5-P	UNT
ENSG00000181090	EHMT1	WT	0.33188995	TTS	Ser5-P	UNT
ENSG00000181090	EHMT1	ARMC5.KO	0.3182076667	TTS	Ser5-P	UNT
ENSG00000178605	GTPBP6	WT	1.431164	TTS	Ser5-P	UNT
ENSG00000178605	GTPBP6	ARMC5.KO	1.289579	TTS	Ser5-P	UNT
ENSG00000167393	PPP2R3B	WT	0.31608565	TTS	Ser5-P	UNT
ENSG00000167393	PPP2R3B	ARMC5.KO	0.3194038571	TTS	Ser5-P	UNT
ENSG00000169100	SLC25A6	WT	2.971205	TTS	Ser5-P	UNT
ENSG00000169100	SLC25A6	ARMC5.KO	2.382969048	TTS	Ser5-P	UNT
ENSG00000236017	ASMTL-AS1	WT	1.9421715	TTS	Ser5-P	UNT
ENSG00000236017	ASMTL-AS1	ARMC5.KO	1.3088388	TTS	Ser5-P	UNT
ENSG00000197976	AKAP17A	WT	0.7338364211	TTS	Ser5-P	UNT
ENSG00000197976	AKAP17A	ARMC5.KO	0.5949864737	TTS	Ser5-P	UNT
ENSG00000176896	TCEANC	WT	0.2144207	TTS	Ser5-P	UNT
ENSG00000176896	TCEANC	ARMC5.KO	0.1891513882	TTS	Ser5-P	UNT
ENSG00000123595	RAB9A	WT	0.63041515	TTS	Ser5-P	UNT
ENSG00000123595	RAB9A	ARMC5.KO	0.562097	TTS	Ser5-P	UNT
ENSG00000196459	TRAPPC2	WT	0.5286579474	TTS	Ser5-P	UNT
ENSG00000196459	TRAPPC2	ARMC5.KO	0.5083439412	TTS	Ser5-P	UNT
ENSG00000046651	OFD1	WT	0.3361546667	TTS	Ser5-P	UNT
ENSG00000046651	OFD1	ARMC5.KO	0.3362436923	TTS	Ser5-P	UNT
ENSG00000046647	GEMIN8	WT	0.4114131429	TTS	Ser5-P	UNT
ENSG00000046647	GEMIN8	ARMC5.KO	0.4728781765	TTS	Ser5-P	UNT
ENSG00000181544	FANCB	WT	0.2634047556	TTS	Ser5-P	UNT
ENSG00000181544	FANCB	ARMC5.KO	0.4283902632	TTS	Ser5-P	UNT
ENSG00000130150	MOSPD2	WT	0.3179342263	TTS	Ser5-P	UNT
ENSG00000130150	MOSPD2	ARMC5.KO	0.16747782	TTS	Ser5-P	UNT
ENSG00000147003	CLTRN	WT	0.154530825	TTS	Ser5-P	UNT
ENSG00000147003	CLTRN	ARMC5.KO	0.1549169667	TTS	Ser5-P	UNT
ENSG00000186312	CA5BP1	WT	0.2251852471	TTS	Ser5-P	UNT
ENSG00000186312	CA5BP1	ARMC5.KO	0.2791295167	TTS	Ser5-P	UNT
ENSG00000169249	ZRSR2	WT	0.389839	TTS	Ser5-P	UNT
ENSG00000169249	ZRSR2	ARMC5.KO	0.4442565789	TTS	Ser5-P	UNT
ENSG00000182287	AP1S2	WT	0.4473258421	TTS	Ser5-P	UNT
ENSG00000182287	AP1S2	ARMC5.KO	0.3969221	TTS	Ser5-P	UNT
ENSG00000169895	SYAP1	WT	0.54436965	TTS	Ser5-P	UNT
ENSG00000169895	SYAP1	ARMC5.KO	0.3391423125	TTS	Ser5-P	UNT
ENSG00000102054	RBBP7	WT	1.160652952	TTS	Ser5-P	UNT
ENSG00000102054	RBBP7	ARMC5.KO	0.7880268947	TTS	Ser5-P	UNT
ENSG00000086712	TXLNG	WT	1.35038825	TTS	Ser5-P	UNT
ENSG00000086712	TXLNG	ARMC5.KO	0.9378757778	TTS	Ser5-P	UNT
ENSG00000047634	SCML1	WT	0.4879918947	TTS	Ser5-P	UNT
ENSG00000047634	SCML1	ARMC5.KO	0.4944998947	TTS	Ser5-P	UNT
ENSG00000044446	PHKA2	WT	0.2809649444	TTS	Ser5-P	UNT
ENSG00000044446	PHKA2	ARMC5.KO	0.3126250556	TTS	Ser5-P	UNT
ENSG00000131828	PDHA1	WT	0.7603616	TTS	Ser5-P	UNT
ENSG00000131828	PDHA1	ARMC5.KO	0.4669671176	TTS	Ser5-P	UNT
ENSG00000173674	EIF1AX	WT	4.306457143	TTS	Ser5-P	UNT
ENSG00000173674	EIF1AX	ARMC5.KO	3.0447445	TTS	Ser5-P	UNT
ENSG00000012174	MBTPS2	WT	0.69363245	TTS	Ser5-P	UNT
ENSG00000012174	MBTPS2	ARMC5.KO	0.8918188	TTS	Ser5-P	UNT
ENSG00000233785	SAT1-DT	WT	0.53207745	TTS	Ser5-P	UNT
ENSG00000233785	SAT1-DT	ARMC5.KO	0.4892110526	TTS	Ser5-P	UNT
ENSG00000130066	SAT1	WT	11.59315	TTS	Ser5-P	UNT
ENSG00000130066	SAT1	ARMC5.KO	7.002960476	TTS	Ser5-P	UNT
ENSG00000184831	APOO	WT	0.446032	TTS	Ser5-P	UNT
ENSG00000184831	APOO	ARMC5.KO	0.6280412778	TTS	Ser5-P	UNT
ENSG00000165182	CXorf58	WT	0.4769013158	TTS	Ser5-P	UNT
ENSG00000165182	CXorf58	ARMC5.KO	0.4968505556	TTS	Ser5-P	UNT
ENSG00000130741	EIF2S3	WT	4.1758425	TTS	Ser5-P	UNT
ENSG00000130741	EIF2S3	ARMC5.KO	3.3688145	TTS	Ser5-P	UNT
ENSG00000234230	ZFX-AS1	WT	0.96406155	TTS	Ser5-P	UNT
ENSG00000234230	ZFX-AS1	ARMC5.KO	1.3163749	TTS	Ser5-P	UNT
ENSG00000005889	ZFX	WT	0.5990018333	TTS	Ser5-P	UNT
ENSG00000005889	ZFX	ARMC5.KO	0.8066845556	TTS	Ser5-P	UNT
ENSG00000067992	PDK3	WT	0.4214475625	TTS	Ser5-P	UNT
ENSG00000067992	PDK3	ARMC5.KO	0.6002753684	TTS	Ser5-P	UNT
ENSG00000101868	POLA1	WT	0.3824246111	TTS	Ser5-P	UNT
ENSG00000101868	POLA1	ARMC5.KO	0.5610502778	TTS	Ser5-P	UNT
ENSG00000130962	PRRG1	WT	0.1638963714	TTS	Ser5-P	UNT
ENSG00000130962	PRRG1	ARMC5.KO	0.3517031211	TTS	Ser5-P	UNT
ENSG00000165169	DYNLT3	WT	0.2743799375	TTS	Ser5-P	UNT
ENSG00000165169	DYNLT3	ARMC5.KO	0.3251037647	TTS	Ser5-P	UNT
ENSG00000238123	MID1IP1-AS1	WT	0.3881754211	TTS	Ser5-P	UNT
ENSG00000238123	MID1IP1-AS1	ARMC5.KO	0.3282563333	TTS	Ser5-P	UNT
ENSG00000185753	CXorf38	WT	0.5970508235	TTS	Ser5-P	UNT
ENSG00000185753	CXorf38	ARMC5.KO	0.5498851111	TTS	Ser5-P	UNT
ENSG00000180182	MED14	WT	0.5330068824	TTS	Ser5-P	UNT
ENSG00000180182	MED14	ARMC5.KO	0.4801028889	TTS	Ser5-P	UNT
ENSG00000234636	MED14OS	WT	0.1797349882	TTS	Ser5-P	UNT
ENSG00000234636	MED14OS	ARMC5.KO	0.3162372941	TTS	Ser5-P	UNT
ENSG00000124486	USP9X	WT	0.247600465	TTS	Ser5-P	UNT
ENSG00000124486	USP9X	ARMC5.KO	0.36677625	TTS	Ser5-P	UNT
ENSG00000215301	DDX3X	WT	0.2003942941	TTS	Ser5-P	UNT
ENSG00000215301	DDX3X	ARMC5.KO	0.2135340375	TTS	Ser5-P	UNT
ENSG00000147044	CASK	WT	0.1536528937	TTS	Ser5-P	UNT
ENSG00000147044	CASK	ARMC5.KO	0.2445175333	TTS	Ser5-P	UNT
ENSG00000069509	FUNDC1	WT	0.37930285	TTS	Ser5-P	UNT
ENSG00000069509	FUNDC1	ARMC5.KO	0.2750160526	TTS	Ser5-P	UNT
ENSG00000147050	KDM6A	WT	0.1217517	TTS	Ser5-P	UNT
ENSG00000147050	KDM6A	ARMC5.KO	0.1773293882	TTS	Ser5-P	UNT
ENSG00000147121	KRABD4	WT	0.33188985	TTS	Ser5-P	UNT
ENSG00000147121	KRABD4	ARMC5.KO	0.3383048667	TTS	Ser5-P	UNT
ENSG00000251192	ZNF674	WT	0.284477	TTS	Ser5-P	UNT
ENSG00000251192	ZNF674	ARMC5.KO	0.314858	TTS	Ser5-P	UNT
ENSG00000230844	ZNF674-AS1	WT	0.9193339412	TTS	Ser5-P	UNT
ENSG00000230844	ZNF674-AS1	ARMC5.KO	0.7703978333	TTS	Ser5-P	UNT
ENSG00000147123	NDUFB11	WT	1.288927	TTS	Ser5-P	UNT
ENSG00000147123	NDUFB11	ARMC5.KO	1.100568	TTS	Ser5-P	UNT
ENSG00000182872	RBM10	WT	0.7164609	TTS	Ser5-P	UNT
ENSG00000182872	RBM10	ARMC5.KO	0.3660584286	TTS	Ser5-P	UNT
ENSG00000130985	UBA1	WT	2.516393	TTS	Ser5-P	UNT
ENSG00000130985	UBA1	ARMC5.KO	1.911891053	TTS	Ser5-P	UNT
ENSG00000102225	CDK16	WT	3.911768571	TTS	Ser5-P	UNT
ENSG00000102225	CDK16	ARMC5.KO	2.502118	TTS	Ser5-P	UNT
ENSG00000102226	USP11	WT	0.7425504286	TTS	Ser5-P	UNT
ENSG00000102226	USP11	ARMC5.KO	0.86418495	TTS	Ser5-P	UNT
ENSG00000147124	ZNF41	WT	0.3316948333	TTS	Ser5-P	UNT
ENSG00000147124	ZNF41	ARMC5.KO	0.3265814444	TTS	Ser5-P	UNT
ENSG00000196741	LINC01560	WT	0.3902293333	TTS	Ser5-P	UNT
ENSG00000196741	LINC01560	ARMC5.KO	0.6933578667	TTS	Ser5-P	UNT
ENSG00000078061	ARAF	WT	1.086890579	TTS	Ser5-P	UNT
ENSG00000078061	ARAF	ARMC5.KO	0.8630027059	TTS	Ser5-P	UNT
ENSG00000126767	ELK1	WT	0.6210805789	TTS	Ser5-P	UNT
ENSG00000126767	ELK1	ARMC5.KO	0.7385766	TTS	Ser5-P	UNT
ENSG00000126756	UXT	WT	0.8207138421	TTS	Ser5-P	UNT
ENSG00000126756	UXT	ARMC5.KO	0.7595611176	TTS	Ser5-P	UNT
ENSG00000267064	UXT-AS1	WT	0.1756031625	TTS	Ser5-P	UNT
ENSG00000267064	UXT-AS1	ARMC5.KO	0.3014599588	TTS	Ser5-P	UNT
ENSG00000147118	ZNF182	WT	0.498274	TTS	Ser5-P	UNT
ENSG00000147118	ZNF182	ARMC5.KO	0.4856852222	TTS	Ser5-P	UNT
ENSG00000197779	ZNF81	WT	0.5887870588	TTS	Ser5-P	UNT
ENSG00000197779	ZNF81	ARMC5.KO	0.7006151111	TTS	Ser5-P	UNT
ENSG00000171489	SPACA5	WT	0.1903908895	TTS	Ser5-P	UNT
ENSG00000171489	SPACA5	ARMC5.KO	0.2334837235	TTS	Ser5-P	UNT
ENSG00000068438	FTSJ1	WT	0.6451104737	TTS	Ser5-P	UNT
ENSG00000068438	FTSJ1	ARMC5.KO	0.5024331	TTS	Ser5-P	UNT
ENSG00000224292	PORCN-DT	WT	0.3057560588	TTS	Ser5-P	UNT
ENSG00000224292	PORCN-DT	ARMC5.KO	0.3229926429	TTS	Ser5-P	UNT
ENSG00000102312	PORCN	WT	0.8373494737	TTS	Ser5-P	UNT
ENSG00000102312	PORCN	ARMC5.KO	1.22844935	TTS	Ser5-P	UNT
ENSG00000147155	EBP	WT	1.19058885	TTS	Ser5-P	UNT
ENSG00000147155	EBP	ARMC5.KO	0.9797444444	TTS	Ser5-P	UNT
ENSG00000068354	TBC1D25	WT	0.53558965	TTS	Ser5-P	UNT
ENSG00000068354	TBC1D25	ARMC5.KO	0.4640115882	TTS	Ser5-P	UNT
ENSG00000102317	RBM3	WT	1.898187143	TTS	Ser5-P	UNT
ENSG00000102317	RBM3	ARMC5.KO	1.944711765	TTS	Ser5-P	UNT
ENSG00000015285	WAS	WT	0.2341375889	TTS	Ser5-P	UNT
ENSG00000015285	WAS	ARMC5.KO	0.2669175625	TTS	Ser5-P	UNT
ENSG00000094631	HDAC6	WT	0.4194963889	TTS	Ser5-P	UNT
ENSG00000094631	HDAC6	ARMC5.KO	0.364263875	TTS	Ser5-P	UNT
ENSG00000126768	TIMM17B	WT	0.7325159048	TTS	Ser5-P	UNT
ENSG00000126768	TIMM17B	ARMC5.KO	0.74862545	TTS	Ser5-P	UNT
ENSG00000102100	SLC35A2	WT	2.1247975	TTS	Ser5-P	UNT
ENSG00000102100	SLC35A2	ARMC5.KO	1.80876	TTS	Ser5-P	UNT
ENSG00000102096	PIM2	WT	1.562867778	TTS	Ser5-P	UNT
ENSG00000102096	PIM2	ARMC5.KO	1.292369722	TTS	Ser5-P	UNT
ENSG00000068308	OTUD5	WT	0.5853437778	TTS	Ser5-P	UNT
ENSG00000068308	OTUD5	ARMC5.KO	0.4865666316	TTS	Ser5-P	UNT
ENSG00000102057	KCND1	WT	0.5563847368	TTS	Ser5-P	UNT
ENSG00000102057	KCND1	ARMC5.KO	0.5981347143	TTS	Ser5-P	UNT
ENSG00000068400	GRIPAP1	WT	1.144193158	TTS	Ser5-P	UNT
ENSG00000068400	GRIPAP1	ARMC5.KO	0.82901435	TTS	Ser5-P	UNT
ENSG00000243279	PRAF2	WT	1.192150722	TTS	Ser5-P	UNT
ENSG00000243279	PRAF2	ARMC5.KO	1.007511263	TTS	Ser5-P	UNT
ENSG00000196998	WDR45	WT	3.759755263	TTS	Ser5-P	UNT
ENSG00000196998	WDR45	ARMC5.KO	3.51200745	TTS	Ser5-P	UNT
ENSG00000068394	GPKOW	WT	0.641537	TTS	Ser5-P	UNT
ENSG00000068394	GPKOW	ARMC5.KO	0.562097	TTS	Ser5-P	UNT
ENSG00000102007	PLP2	WT	2.57083	TTS	Ser5-P	UNT
ENSG00000102007	PLP2	ARMC5.KO	1.675615	TTS	Ser5-P	UNT
ENSG00000102003	SYP	WT	0.5151025556	TTS	Ser5-P	UNT
ENSG00000102003	SYP	ARMC5.KO	0.6727021111	TTS	Ser5-P	UNT
ENSG00000049768	FOXP3	WT	0.4507148333	TTS	Ser5-P	UNT
ENSG00000049768	FOXP3	ARMC5.KO	0.58093825	TTS	Ser5-P	UNT
ENSG00000101997	CCDC22	WT	0.4624217222	TTS	Ser5-P	UNT
ENSG00000101997	CCDC22	ARMC5.KO	0.5792757647	TTS	Ser5-P	UNT
ENSG00000286181	FLICR	WT	0.2051785053	TTS	Ser5-P	UNT
ENSG00000286181	FLICR	ARMC5.KO	0.34500402	TTS	Ser5-P	UNT
