,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG_TIME_MINUTES,SIRNA,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
101,H05,1127.9005602021243,288.3166966808388,312.4693143252943,426.78315682361705,1595.4084636614537,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,3261,250908_mACmChPOLR2A_ARMC5
102,H06,1045.6164520832237,276.54466421319967,314.4643505965635,420.80335553663826,1595.757470465601,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2878,250908_mACmChPOLR2A_ARMC5
103,H07,1035.8198038510777,270.58383418976035,333.15927664289455,452.708294580568,1547.0384371029224,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,3148,250908_mACmChPOLR2A_ARMC5
104,H08,1086.9820315115367,268.77661464551835,413.3601828009248,408.26318008236274,1640.4605206999572,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2343,250908_mACmChPOLR2A_ARMC5
105,H09,1123.8092284594284,265.83644445991297,540.1301426141381,415.61051768247603,1571.3300678221553,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2654,250908_mACmChPOLR2A_ARMC5
106,H10,1085.0195493443125,285.62506302848556,288.1346293883622,417.7185981758013,1657.112274368231,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2770,250908_mACmChPOLR2A_ARMC5
107,H11,1100.5445688814434,282.89110485440915,303.5652422158297,423.76755727282574,1608.9560669456066,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2868,250908_mACmChPOLR2A_ARMC5
108,H12,1089.0400549270903,276.95433456070083,305.22690021307153,393.91338275374585,1610.6231778425656,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2744,250908_mACmChPOLR2A_ARMC5
109,H13,1081.640519562051,280.5156807065907,323.51688216789603,437.40550123841575,1597.5996973136587,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2643,250908_mACmChPOLR2A_ARMC5
110,H14,1026.89709157325,269.626554151778,357.3683967640956,403.1358565882293,1609.749483013294,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,3385,250908_mACmChPOLR2A_ARMC5
111,H15,1083.5394955300267,271.0751363101781,447.75762781556426,419.7962356705833,1592.0954724409448,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,3048,250908_mACmChPOLR2A_ARMC5
112,H16,1081.1075064657662,286.3939762165242,281.9276612954169,414.34322655567485,1618.4400135180804,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2959,250908_mACmChPOLR2A_ARMC5
113,H17,1100.111367884292,279.5933116044421,291.6973691340598,412.39402130530647,1606.9898866074166,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,3263,250908_mACmChPOLR2A_ARMC5
114,H18,1106.8525174602069,281.9056887870817,304.1740311834413,419.820726048248,1588.7753353204173,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2684,250908_mACmChPOLR2A_ARMC5
115,H19,1036.3130880594554,273.9409677079614,310.7408731113018,418.00858929991927,1579.7011371712865,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2814,250908_mACmChPOLR2A_ARMC5
116,H20,1028.8625088969627,267.8563428450756,352.31707895516445,391.4094879792781,1612.6297315898141,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2906,250908_mACmChPOLR2A_ARMC5
117,H21,1077.9212022498052,267.0620171048631,440.23664308237704,392.85355649159504,1620.9915647406158,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2371,250908_mACmChPOLR2A_ARMC5
118,H22,792.687220974467,147.40240749410464,238.41355335906783,353.4399820771894,1604.0507518796992,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4788,250908_mACmChPOLR2A_ARMC5
119,I03,711.127157752537,147.95823557785073,244.46068725238408,380.0350407819612,1654.3847821374377,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4613,250908_mACmChPOLR2A_ARMC5
120,I04,807.1766250233826,254.0556090410761,281.4544191739656,450.60660541597764,1693.2820043891734,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2734,250908_mACmChPOLR2A_ARMC5
121,I05,841.1528990500518,252.87095398429338,283.6910652224817,442.68416395473065,1742.1607843137256,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2295,250908_mACmChPOLR2A_ARMC5
122,I06,770.8123025086022,241.97127829293953,287.9036167256689,441.04896562466934,1673.1572052401746,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2290,250908_mACmChPOLR2A_ARMC5
123,I07,738.0977872069815,238.5823749109348,292.60283547887707,440.22673142979653,1665.974309069677,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2569,250908_mACmChPOLR2A_ARMC5
124,I08,729.0080103324096,235.57284932417951,328.6115846349877,444.99744946760313,1626.960596786534,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2614,250908_mACmChPOLR2A_ARMC5
125,I09,704.7034994352829,222.56406447099334,359.5043196401729,417.25272946987246,1683.8398547801532,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2479,250908_mACmChPOLR2A_ARMC5
126,I10,780.5494505988165,246.90323720150346,269.13805338701167,442.69912770161767,1661.6660047656871,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2518,250908_mACmChPOLR2A_ARMC5
127,I11,784.4588031961605,245.98885383489701,272.0391629482525,416.84662092842075,1716.052861830113,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2743,250908_mACmChPOLR2A_ARMC5
128,I12,740.9019000699457,239.0594608624282,274.92902363802267,430.8895919637246,1650.1056676272815,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,3123,250908_mACmChPOLR2A_ARMC5
129,I13,736.0780650823934,233.34038683624735,283.3285166889671,436.0803397529886,1680.627027027027,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2405,250908_mACmChPOLR2A_ARMC5
130,I14,693.2717125867682,227.858395038823,313.0542416248231,437.03866012766565,1652.2009029345372,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2658,250908_mACmChPOLR2A_ARMC5
131,I15,750.2675467381571,232.4170185852115,361.0213359823195,430.6270056658718,1665.1329639889198,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2888,250908_mACmChPOLR2A_ARMC5
132,I16,742.4502437592579,241.27707107797337,261.4916899760022,412.2155211165183,1707.2261322906484,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,3069,250908_mACmChPOLR2A_ARMC5
133,I17,818.2312420976072,245.87724142196143,269.13995650022605,400.80825371670795,1672.0727826675693,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2954,250908_mACmChPOLR2A_ARMC5
134,I18,753.0087055709167,237.983100331756,271.7281708207436,442.9234239671515,1607.6640058055152,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2756,250908_mACmChPOLR2A_ARMC5
135,I19,727.5148750210872,230.68240390348438,279.1343437781513,410.660878893056,1710.8072372999304,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2874,250908_mACmChPOLR2A_ARMC5
136,I20,737.2447206230413,228.00045240343525,308.01692015348056,424.2565240690899,1618.007210626186,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2635,250908_mACmChPOLR2A_ARMC5
137,I21,747.557861202317,225.86323976987174,357.4330962564909,412.1961315959347,1653.9874147876246,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,1907,250908_mACmChPOLR2A_ARMC5
138,I22,691.544518498837,146.29175830812974,237.131314906675,352.4421330665084,1617.5411330583895,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4607,250908_mACmChPOLR2A_ARMC5
139,J03,677.9838620047336,147.95463393295077,245.4507096178785,365.2876331722494,1617.0624476110645,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4772,250908_mACmChPOLR2A_ARMC5
140,J04,1123.2339318363622,262.4870147841219,723.7672432226038,405.7443143927033,1638.4534772943791,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,3149,250908_mACmChPOLR2A_ARMC5
141,J05,1281.56450885353,265.39276880397273,717.7050986919796,419.62283414277846,1639.1628475404827,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,3273,250908_mACmChPOLR2A_ARMC5
142,J06,1338.2376332231604,268.9323005955446,727.9898027588217,412.7291592045386,1650.84832111154,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2591,250908_mACmChPOLR2A_ARMC5
143,J07,1303.1941523049866,262.7383987706915,713.5029144106096,427.788178539812,1609.1469879518072,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2905,250908_mACmChPOLR2A_ARMC5
144,J08,1281.4729858580067,266.974934399671,722.6000966641125,414.4277403703061,1584.3200156678417,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2553,250908_mACmChPOLR2A_ARMC5
145,J09,1171.2181216827025,261.1309259979553,691.0429847135969,398.1680341907102,1656.133356915458,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2827,250908_mACmChPOLR2A_ARMC5
146,J10,1196.734393673328,257.1852242216825,708.1714167985843,413.190221007311,1619.505635089857,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,3283,250908_mACmChPOLR2A_ARMC5
147,J11,1357.438784369509,266.3978111284233,742.2144007132501,407.91893735190433,1599.7863105175293,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2396,250908_mACmChPOLR2A_ARMC5
148,J12,1365.9745534900514,269.7493458441395,738.9741114771456,421.1489499424624,1585.1217244294166,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2366,250908_mACmChPOLR2A_ARMC5
149,J13,1277.83219613227,267.13009748708333,724.8451427724602,418.9583721219191,1597.9546957671957,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,3024,250908_mACmChPOLR2A_ARMC5
150,J14,1240.9038096956858,264.2258698661879,695.2250524352531,398.90484243971576,1592.5696846388607,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2949,250908_mACmChPOLR2A_ARMC5
151,J15,1253.059673298536,269.0981784420679,742.8942767887859,409.8633764216608,1628.8176666666666,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,3000,250908_mACmChPOLR2A_ARMC5
152,J16,1211.8927218679937,259.3100814170164,704.0243779742376,396.4978040797288,1594.2412412412411,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2997,250908_mACmChPOLR2A_ARMC5
153,J17,1281.856402043918,263.99229686457966,700.4797738359952,404.0292165137656,1632.5368485969782,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,3243,250908_mACmChPOLR2A_ARMC5
154,J18,1252.0108051124232,263.09094162107635,702.2376449545031,413.33673204518647,1601.4778308321966,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2932,250908_mACmChPOLR2A_ARMC5
155,J19,1290.4163418214441,266.26873645676204,700.5624336190726,417.3766808407369,1571.0003397893306,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2943,250908_mACmChPOLR2A_ARMC5
156,J20,1266.7659679403516,268.31499132779766,726.1436417476999,428.5215790453193,1560.3097713097713,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,2405,250908_mACmChPOLR2A_ARMC5
157,J21,1258.1245666434177,270.5174115489739,726.0421059219743,438.27485222787715,1578.4344488793367,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,ARMC5 pool,Total Pol II (F12),Goat anti-mouse Alexa647,3257,250908_mACmChPOLR2A_ARMC5
158,J22,716.1351875432591,147.11076196071207,238.3250092949281,359.2878087811453,1581.2655737704918,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,5185,250908_mACmChPOLR2A_ARMC5
159,K03,661.5303281425581,147.6211660939055,243.80717269182395,373.7255003701748,1670.0388862217956,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4166,250908_mACmChPOLR2A_ARMC5
160,K04,816.358523682387,222.8358432154673,501.80471133056807,429.0015911454244,1652.029150373267,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2813,250908_mACmChPOLR2A_ARMC5
161,K05,913.3974563000496,228.3287638511699,513.3377281095944,430.18398833056284,1656.6481312670921,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2194,250908_mACmChPOLR2A_ARMC5
162,K06,861.6059622004296,224.67125060250638,510.02838856866595,433.9821897363874,1652.1046190288196,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2533,250908_mACmChPOLR2A_ARMC5
163,K07,815.9038400306426,224.00152498327046,498.0894835867487,407.5371528613972,1656.9254054054054,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2775,250908_mACmChPOLR2A_ARMC5
164,K08,817.8194898224907,228.55767786829406,518.6869583016078,418.81714869517026,1658.4082397003745,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2937,250908_mACmChPOLR2A_ARMC5
165,K09,808.9870011599934,227.6217190011246,516.4381807318821,420.4487520946414,1607.9456948910324,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2799,250908_mACmChPOLR2A_ARMC5
166,K10,818.7741576260646,222.62408052716185,515.3884847007153,424.54453762760534,1675.9619238476953,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2994,250908_mACmChPOLR2A_ARMC5
167,K11,826.5866770959595,223.40717161102955,501.39611809845036,415.3249715110889,1658.7322357019063,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2308,250908_mACmChPOLR2A_ARMC5
168,K12,824.3636820854902,222.2294631309437,496.0954257151816,417.9977255047658,1639.5885378398236,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2722,250908_mACmChPOLR2A_ARMC5
169,K13,842.8509401024648,225.15008897032948,509.37932531558454,419.4140200471669,1667.9255014326648,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2443,250908_mACmChPOLR2A_ARMC5
170,K14,802.2007339660646,222.692053123991,494.37453606263466,389.2536045920699,1713.179487179487,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2808,250908_mACmChPOLR2A_ARMC5
171,K15,803.7786902199739,222.7809325268846,499.94381958938305,398.1362831551726,1635.4309053778081,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2938,250908_mACmChPOLR2A_ARMC5
172,K16,788.6536870156035,219.34797326293517,491.40538685957375,388.6249827363592,1665.9681505609844,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2763,250908_mACmChPOLR2A_ARMC5
173,K17,842.0943618159416,221.55942456624757,489.06530880685995,409.5421428105309,1687.2248727735368,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,3144,250908_mACmChPOLR2A_ARMC5
174,K18,872.3966942902616,221.6793533028584,502.9127795558044,421.6787266728136,1635.1790668348046,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2379,250908_mACmChPOLR2A_ARMC5
175,K19,856.663155214497,222.59878639373275,509.8379036484256,431.24777363498873,1636.9178558997564,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2873,250908_mACmChPOLR2A_ARMC5
176,K20,811.8092860783779,219.4979674895102,502.4157977401839,377.0713196974909,1645.6796598157334,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2822,250908_mACmChPOLR2A_ARMC5
177,K21,784.92537860586,223.68902250461895,511.63393353198325,412.7745140135423,1718.306479859895,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,Total Pol II (F12),Goat anti-mouse Alexa647,2284,250908_mACmChPOLR2A_ARMC5
178,K22,675.7812221473778,146.54072943379103,238.79412843127128,351.7111878562096,1642.9339905700815,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4666,250908_mACmChPOLR2A_ARMC5
179,L03,629.7518013432401,146.9400900745267,243.40810684690882,364.88215685880493,1621.0290262172284,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4272,250908_mACmChPOLR2A_ARMC5
180,L04,801.6636292592333,216.9075440384898,551.0537049952474,410.8119586166509,1670.4195535026943,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2598,250908_mACmChPOLR2A_ARMC5
181,L05,776.3588912078704,219.8130613561263,544.747984836498,404.9653417323488,1681.6698113207547,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3286,250908_mACmChPOLR2A_ARMC5
182,L06,791.8756725904592,220.04112411143538,544.7687898397664,408.05470017990734,1628.5744807121662,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3370,250908_mACmChPOLR2A_ARMC5
183,L07,766.7626605054803,215.71011399779388,532.3339873964494,402.655470945096,1699.8045325779037,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3177,250908_mACmChPOLR2A_ARMC5
184,L08,816.0955965373747,219.34910468521448,558.9739552793836,412.65470233109164,1681.2386483632524,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2841,250908_mACmChPOLR2A_ARMC5
185,L09,759.2274485785325,215.07389916247197,531.9935611443823,410.92393306077565,1721.651227852036,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3217,250908_mACmChPOLR2A_ARMC5
186,L10,791.6350809806272,215.00086909949422,536.3774808672785,401.92395325522466,1710.437252311757,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3028,250908_mACmChPOLR2A_ARMC5
187,L11,806.8342426189965,216.71359914622946,539.6815210721634,392.5886578042901,1740.4326364692217,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3444,250908_mACmChPOLR2A_ARMC5
188,L12,809.6869315341752,217.96940451143638,552.9582604485014,411.22507541099014,1704.2547673531656,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2622,250908_mACmChPOLR2A_ARMC5
189,L13,831.1558516147235,221.68666460028717,547.753063231654,412.02288232574097,1684.1460088247093,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2493,250908_mACmChPOLR2A_ARMC5
190,L14,780.47068743459,212.50552960242666,521.9991332629766,387.7012079789553,1721.1661681621802,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3009,250908_mACmChPOLR2A_ARMC5
191,L15,794.8464994640791,217.01033501673496,540.3284571882698,402.6375484102355,1704.2718995290425,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3185,250908_mACmChPOLR2A_ARMC5
192,L16,820.2187108732617,214.14232048586825,532.4008610498927,390.648652899779,1690.0637829912023,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2728,250908_mACmChPOLR2A_ARMC5
193,L17,798.2808388931388,214.67823561235025,536.6163205154952,400.3171793074746,1689.3537958590628,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2753,250908_mACmChPOLR2A_ARMC5
194,L18,810.1586422688268,214.2516386985063,530.5848630133381,396.79429296012154,1709.959328358209,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2680,250908_mACmChPOLR2A_ARMC5
195,L19,770.9460768080318,213.54081196037183,528.4206948668212,392.9809539676068,1693.1977883096367,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,3165,250908_mACmChPOLR2A_ARMC5
196,L20,806.4662155430736,214.5367891068647,534.472509905279,399.67628342397177,1703.312955887461,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2879,250908_mACmChPOLR2A_ARMC5
197,L21,810.4307868252965,215.8951265785633,523.5388372800905,412.5800465617042,1729.7821073558648,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,2515,250908_mACmChPOLR2A_ARMC5
198,L22,677.8100269871463,147.2928270442656,239.71193408097113,360.24508985959886,1629.142889339644,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4437,250908_mACmChPOLR2A_ARMC5
199,M03,658.9083019333681,146.62920100528345,242.07935710807448,363.6086320757677,1672.2477575757575,HCT116,Media only,1440,No transfection,Total Pol II (F12),Goat anti-mouse Alexa647,4125,250908_mACmChPOLR2A_ARMC5
