,EXPERIMENT,WELL,CELL,DRUG,DRUG_TIME_MINUTES,SIRNA,PRIMARY,SECONDARY,TotalNumberCells,TIME_IN_AUXIN,GFP_488_Intensity,GFP_Intensity_BGS,GFP_Intensity_FC,RFP_561_Intensity,RFP_Intensity_BGS,RFP_Intensity_FC,IF_647_Intensity,IF_647_Intensity_BGS,IF_647_Intensity_FC
91,251017_mACmChPOLR2A_7SK,G14,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,793,0.0,562.6195411759743,334.9195411759743,1.1972374964683414,305.14984077457746,160.74984077457745,1.1965253449157613,3667.8086068701077,3484.2190307447045,1.3745596085510088
92,251017_mACmChPOLR2A_7SK,G15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,981,0.0,559.9766429998505,332.2766429998505,1.1877899235238274,306.8262589482425,162.42625894824252,1.2090035957420282,3630.9278510778295,3447.338274952426,1.360009777786189
93,251017_mACmChPOLR2A_7SK,G16,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,953,0.0,554.6740266665315,326.97402666653153,1.1688346512176968,302.0632416596201,157.66324165962007,1.1735505534457027,3538.5087908754845,3354.9192147500817,1.3235495248303826
94,251017_mACmChPOLR2A_7SK,G17,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,823,0.0,563.863144081336,336.16314408133604,1.201683006048906,305.0564545244693,160.6564545244693,1.1958302337132705,3760.164692179752,3576.5751160543487,1.4109950172754122
95,251017_mACmChPOLR2A_7SK,G18,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,805,8.0,275.47754060645707,47.77754060645708,0.17079046179940416,338.4299760996792,194.0299760996792,1.444242700073529,3468.2797568513024,3284.690180725899,1.295843461386787
96,251017_mACmChPOLR2A_7SK,G19,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,831,4.0,272.87511553876084,45.17511553876085,0.1614875681496185,325.8294859152046,181.4294859152046,1.3504522129947352,3516.405980580177,3332.816404454774,1.3148297428650961
97,251017_mACmChPOLR2A_7SK,G20,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,998,2.0,281.96103932473125,54.26103932473126,0.19396703652707523,299.4924191953404,155.0924191953404,1.1544148938334295,3324.069439050772,3140.479862925369,1.2389510340635412
98,251017_mACmChPOLR2A_7SK,G21,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,755,1.0,321.4380076872877,93.73800768728773,0.3350854275430053,304.83377026523476,160.43377026523476,1.194172705725659,3402.793740947051,3219.204164821648,1.2700085665100225
99,251017_mACmChPOLR2A_7SK,G22,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,661,0.5,381.2433371922811,153.54333719228111,0.5488716483189428,295.6033329879034,151.2033329879034,1.1254668700385801,3463.0655890893227,3279.47601296392,1.2937864195261628
100,251017_mACmChPOLR2A_7SK,H03,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1759,0.0,492.0623906852615,264.3623906852615,0.9450167215477865,271.28804641534254,126.88804641534253,0.944478468975354,2729.7526348992114,2546.163058773808,1.0044870504674095
101,251017_mACmChPOLR2A_7SK,H04,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2182,0.0,483.56003245843885,255.86003245843887,0.914623326042059,272.4792426135933,128.07924261359332,0.9533450186099076,2629.0315559872306,2445.4419798618273,0.9647515672556964
102,251017_mACmChPOLR2A_7SK,H05,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1726,0.0,508.31216715269414,280.61216715269416,1.0031048272096093,282.336762105901,137.936762105901,1.0267184779782894,2791.1223516974587,2607.5327755720555,1.0286980237600545
103,251017_mACmChPOLR2A_7SK,H06,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2080,0.0,504.2035139095505,276.5035139095505,0.9884176169458964,278.95185949049477,134.55185949049476,1.0015232942699286,2802.085251697445,2618.4956755720423,1.0330229985677792
104,251017_mACmChPOLR2A_7SK,H07,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2184,0.0,511.54472471955165,283.84472471955166,1.0146602566567697,280.5095595607868,136.10955956078678,1.0131178787802495,2768.389960990204,2584.8003848648013,1.01972986596163
105,251017_mACmChPOLR2A_7SK,H08,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2127,8.0,269.0395293809767,41.33952938097673,0.14777649129542778,316.506974324145,172.106974324145,1.2810610313722532,2608.921295713607,2425.3317195882037,0.9568178664046156
106,251017_mACmChPOLR2A_7SK,H09,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2059,4.0,272.97123264887074,45.27123264887075,0.16183115815894342,305.05307942226074,160.65307942226073,1.1958051114779091,2749.5146218114437,2565.925045686041,1.01228335395883
107,251017_mACmChPOLR2A_7SK,H10,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1830,2.0,284.63316848981316,56.93316848981317,0.20351910154128647,295.80451650250563,151.40451650250563,1.126964359386258,2834.4599160687167,2650.8703399433134,1.0457951307421542
108,251017_mACmChPOLR2A_7SK,H11,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2199,1.0,323.0154597676411,95.31545976764113,0.34072434838008114,287.30325639440395,142.90325639440394,1.0636860809503288,2620.8980174666353,2437.3084413412325,0.9615428041365152
109,251017_mACmChPOLR2A_7SK,H12,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2031,0.5,388.1264487429676,160.42644874296764,0.5734767197696002,293.74037363831707,149.34037363831706,1.1116001186465605,2840.0772645434513,2656.4876884180485,1.048011231467279
110,251017_mACmChPOLR2A_7SK,H13,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,393,0.0,598.1021721062116,370.4021721062116,1.3240773221586164,299.8676229682805,155.4676229682805,1.15720768555047,3102.169336458129,2918.5797603327255,1.1514092017430915
111,251017_mACmChPOLR2A_7SK,H14,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,318,0.0,592.904821302291,365.204821302291,1.3054983427329754,304.0188998471303,159.61889984713028,1.188107299356446,3206.6790209705923,3023.089444845189,1.1926393281403223
112,251017_mACmChPOLR2A_7SK,H15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,500,0.0,560.8057164957368,333.1057164957368,1.190753614066093,301.46152130314744,157.06152130314743,1.1690717082188455,3063.941155113371,2880.3515789879684,1.1363277979848339
113,251017_mACmChPOLR2A_7SK,H16,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,334,0.0,573.5104804243531,345.8104804243531,1.2361693569209593,299.09281253330914,154.69281253330914,1.1514404616547496,3105.734143144049,2922.144567018646,1.1528155539957832
114,251017_mACmChPOLR2A_7SK,H17,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,294,0.0,570.4358169378329,342.7358169378329,1.2251783517315968,299.103749406316,154.703749406316,1.1515218691739344,3307.2871418614955,3123.6975657360927,1.2323302482715102
115,251017_mACmChPOLR2A_7SK,H18,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,282,8.0,279.96358677365083,52.26358677365084,0.18682673923903698,324.4328986557973,180.0328986557973,1.340056855561003,3009.4168026391517,2825.8272265137484,1.114817390076453
116,251017_mACmChPOLR2A_7SK,H19,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,248,4.0,282.9238678830864,55.22386788308643,0.19740886153580975,320.9326248548199,176.5326248548199,1.3140029179842483,2965.3247216070586,2781.7351454816553,1.097422618648803
117,251017_mACmChPOLR2A_7SK,H20,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,443,2.0,281.43103697797795,53.731036977977965,0.19207243616866898,305.7024419125888,161.30244191258882,1.2006385761580063,2853.8027688116395,2670.2131926862367,1.0534260815692869
118,251017_mACmChPOLR2A_7SK,H21,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,347,1.0,295.07117164788923,67.37117164788924,0.24083185052339962,297.7707345586256,153.37073455862557,1.1415997066217034,2890.517074541398,2706.9274984159947,1.067910246102804
119,251017_mACmChPOLR2A_7SK,H22,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,181,0.5,330.27104614985853,102.57104614985855,0.3666609062923339,280.11963897145745,135.71963897145744,1.0102155439139195,2810.630799260505,2627.041223135102,1.0363943034167233
120,251017_mACmChPOLR2A_7SK,I03,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1126,0.0,510.18001874825177,282.4800187482518,1.0097818397248775,278.57689267796627,134.17689267796626,0.9987322663439864,3305.51597914358,3121.9264030181766,1.2316315066853079
121,251017_mACmChPOLR2A_7SK,I04,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1214,0.0,522.7581375926334,295.0581375926334,1.0547448641654738,288.1837032795437,143.7837032795437,1.0702395991861517,3305.499181027587,3121.9096049021837,1.231624879658838
122,251017_mACmChPOLR2A_7SK,I05,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,976,0.0,518.5372911570632,290.83729115706325,1.0396565966915727,286.31643399147816,141.91643399147816,1.0563407671985898,3241.994734693683,3058.40515856828,1.2065717339972917
123,251017_mACmChPOLR2A_7SK,I06,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1175,0.0,539.3568879058804,311.6568879058804,1.1140804472722639,292.275466217632,147.875466217632,1.1006962269328335,3350.8505192184125,3167.2609430930097,1.2495164407578319
124,251017_mACmChPOLR2A_7SK,I07,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1070,0.0,552.8294105810562,325.1294105810562,1.1622406987228218,298.1903169669835,153.7903169669835,1.1447228262681177,3539.4327411244553,3355.8431649990525,1.3239140325382333
125,251017_mACmChPOLR2A_7SK,I08,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1067,8.0,270.21206935785716,42.51206935785717,0.15196797209556356,330.3618396353691,185.9618396353691,1.3841883341141643,3217.418338453974,3033.8287623285705,1.1968760973864012
126,251017_mACmChPOLR2A_7SK,I09,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1044,4.0,272.0167529213921,44.316752921392094,0.15841917773121464,318.31804018725035,173.91804018725034,1.2945415187934264,3364.7070229115584,3181.1174467861556,1.2549829714564675
127,251017_mACmChPOLR2A_7SK,I10,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1009,2.0,289.073510372052,61.37351037205201,0.2193919997898898,303.47753289781565,159.07753289781564,1.1840776886729552,3485.8101423705853,3302.2205662451825,1.3027593755829114
128,251017_mACmChPOLR2A_7SK,I11,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1429,1.0,330.000551424057,102.300551424057,0.3656939683012288,295.5158116173019,151.1158116173019,1.1248154134794828,3112.5226951399377,2928.933119014535,1.1554937063426243
129,251017_mACmChPOLR2A_7SK,I12,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1019,0.5,405.42911846775377,177.72911846775378,0.635328604884411,305.4790565191499,161.07905651914987,1.1989758293481447,3563.724543328673,3380.13496720327,1.3334973939268802
130,251017_mACmChPOLR2A_7SK,I13,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2537,0.0,525.0219681181937,297.32196811819375,1.0628373832861375,278.1762549286365,133.77625492863652,0.9957501593702365,2500.21042850809,2316.620852382687,0.9139303309905987
131,251017_mACmChPOLR2A_7SK,I14,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2391,0.0,529.9583344783082,302.2583344783082,1.0804834211431187,283.3837605820209,138.9837605820209,1.0345117063057898,2771.449138728985,2587.859562603582,1.0209367424863265
132,251017_mACmChPOLR2A_7SK,I15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2663,0.0,513.9965650055304,286.29656500553045,1.023424854611904,279.582423958586,135.18242395858599,1.0062168377536358,2571.80873490845,2388.2191587830466,0.9421765862202988
133,251017_mACmChPOLR2A_7SK,I16,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2264,0.0,523.0786086922662,295.37860869226625,1.0558904527915294,284.9317988434834,140.53179884348341,1.0460343741094658,2926.6370205702437,2743.047444444841,1.08215992972952
134,251017_mACmChPOLR2A_7SK,I17,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2412,0.0,515.4637685199783,287.7637685199783,1.0286696696987734,279.1356176190214,134.73561761902138,1.0028910795010488,2802.2881376510436,2618.698561525641,1.0331030391262221
135,251017_mACmChPOLR2A_7SK,I18,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1933,8.0,270.4761030460568,42.77610304605679,0.15291181380373467,312.0403562728888,167.6403562728888,1.2478142071226364,2784.534735810057,2600.945159684654,1.026099142738061
136,251017_mACmChPOLR2A_7SK,I19,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2937,4.0,269.89839841027316,42.19839841027317,0.15084669198547587,296.09659058128966,151.69659058128966,1.1291383835481112,2486.1933950988378,2302.6038189734345,0.9084004696971338
137,251017_mACmChPOLR2A_7SK,I20,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2209,2.0,281.6257473170211,53.92574731702109,0.1927684675738058,289.30915260702403,144.90915260702403,1.078616768570954,2681.4149595012177,2497.8253833758145,0.9854173491693454
138,251017_mACmChPOLR2A_7SK,I21,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2072,1.0,319.84736728216495,92.14736728216496,0.32939936237725265,280.0793509136451,135.6793509136451,1.009915663789388,2658.4762946304772,2474.886718505074,0.9763678141294463
139,251017_mACmChPOLR2A_7SK,I22,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2027,0.5,362.3911179520528,134.69111795205282,0.48148058571688296,272.9541321933783,128.5541321933783,0.9568798116492734,2731.6758687223555,2548.0862925969523,1.0052457856409924
140,251017_mACmChPOLR2A_7SK,J03,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,154,8.0,281.4956278840686,53.79562788406861,0.19230332939881928,303.5398048977712,159.1398048977712,1.1845412040697132,2820.292432541136,2636.7028564157326,1.0402059153570176
141,251017_mACmChPOLR2A_7SK,J04,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,170,4.0,279.1405652169942,51.44056521699423,0.18388468257500581,301.2115725347226,156.81157253472261,1.1672112395869034,2792.9083208799134,2609.3187447545106,1.0294026066461066
142,251017_mACmChPOLR2A_7SK,J05,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,261,2.0,276.20914813026735,48.50914813026736,0.17340574055300725,294.34514764582127,149.94514764582127,1.116101693419128,2913.555746125544,2729.9661700001407,1.0769992348015056
143,251017_mACmChPOLR2A_7SK,J06,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,170,1.0,289.043377666107,61.34337766610702,0.21928428435083022,284.7374002878562,140.33740028785618,1.0445873879245824,2943.823443681866,2760.2338675564633,1.088940147280784
144,251017_mACmChPOLR2A_7SK,J07,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,145,0.5,326.74548240235276,99.04548240235277,0.3540580671152505,294.1596055326401,149.7596055326401,1.114720629276851,2963.9373371732477,2780.347761047845,1.0968752814729765
145,251017_mACmChPOLR2A_7SK,J08,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,458,0.0,569.3855580750901,341.6855580750901,1.2214239894538426,288.15601004699505,143.75601004699504,1.0700334673824285,2934.47204871688,2750.8824725914774,1.0852509274903366
146,251017_mACmChPOLR2A_7SK,J09,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,186,0.0,559.1380092074347,331.43800920743473,1.1847920577720705,295.8018843169431,151.40188431694307,1.1269447669765675,2975.813564866273,2792.2239887408696,1.101560573282917
147,251017_mACmChPOLR2A_7SK,J10,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,210,0.0,581.0794258346176,353.3794258346176,1.2632260799239607,299.27899254577505,154.87899254577505,1.1528262739364834,3069.169777509164,2885.580201383761,1.138390542344532
148,251017_mACmChPOLR2A_7SK,J11,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,297,0.0,591.9497225877863,364.24972258778627,1.3020841496111921,303.29062686876864,158.89062686876863,1.1826864723594914,3280.743180232096,3097.153604106693,1.2218583872361544
149,251017_mACmChPOLR2A_7SK,J12,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,275,0.0,602.5407823093113,374.84078230931135,1.3399440301706338,298.8192378645713,154.41923786457127,1.149404135999343,3242.0389496471994,3058.4493735217966,1.2065891772431558
150,251017_mACmChPOLR2A_7SK,J13,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,888,8.0,279.758174406827,52.05817440682699,0.18609245127561652,345.1035526605841,200.7035526605841,1.4939167990205764,3487.0606566811716,3303.471080555769,1.3032527161123328
151,251017_mACmChPOLR2A_7SK,J15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,303,2.0,291.7085985431868,64.00859854318679,0.22881165429528377,308.9592126967625,164.5592126967625,1.2248800234096373,3299.547776921084,3115.9582007956806,1.2292769906120304
152,251017_mACmChPOLR2A_7SK,J16,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,331,1.0,330.8166839144497,103.11668391444971,0.3686113986074851,299.2300089087479,154.83000890874789,1.152461669138701,3258.6405193746973,3075.0509432492945,1.213138664225633
153,251017_mACmChPOLR2A_7SK,J17,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,493,0.5,394.7214419671116,167.02144196711163,0.5970518541113471,310.2484376436709,165.8484376436709,1.23447624021981,3722.46762446409,3538.878048338687,1.396123143209652
154,251017_mACmChPOLR2A_7SK,J18,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,879,0.0,555.6404801611059,327.9404801611059,1.1722894342925647,296.1238590177159,151.7238590177159,1.1293413534244297,3392.701533806768,3209.1119576813653,1.2660270888320253
155,251017_mACmChPOLR2A_7SK,J19,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,794,0.0,552.7787577910947,325.0787577910947,1.1620596301018935,301.701522521302,157.30152252130202,1.170858133256338,3634.1028668466856,3450.513290721283,1.3612623535840573
156,251017_mACmChPOLR2A_7SK,J20,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,909,0.0,531.7306096195998,304.03060961959983,1.086818776332496,289.8654539204323,145.46545392043228,1.08275754169829,3378.0771363419403,3194.4875602165375,1.260257616282462
157,251017_mACmChPOLR2A_7SK,J21,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,695,0.0,543.1837179034834,315.4837179034834,1.1277602234646384,294.78725880562666,150.38725880562666,1.1193925035712764,3575.368473957151,3391.7788978317476,1.338091042197969
158,251017_mACmChPOLR2A_7SK,J22,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,641,0.0,540.8217628460072,313.12176284600724,1.1193169384002484,292.2651016969424,147.8651016969424,1.100619079660816,3688.434766239758,3504.8451901143553,1.3826968368075796
159,251017_mACmChPOLR2A_7SK,K03,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1657,8.0,261.7444501355088,34.04445013550884,0.1216987581726742,302.9818033339692,158.5818033339692,1.180387775298807,2840.233256139995,2656.643680014592,1.0480727717280922
160,251017_mACmChPOLR2A_7SK,K04,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1893,4.0,266.19219868210746,38.49219868210747,0.13759813303791255,285.49223480537216,141.09223480537216,1.0502059230787892,2383.2695749804793,2199.6799988550765,0.8677959828253007
161,251017_mACmChPOLR2A_7SK,K05,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2184,2.0,277.9077255510913,50.2077255510913,0.17947764836622263,281.5316023693012,137.1316023693012,1.0207253520945856,2598.548853139236,2414.9592770138333,0.9527258330166639
162,251017_mACmChPOLR2A_7SK,K06,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2626,1.0,314.45356752375903,86.75356752375905,0.3101181365146732,273.7131099549698,129.3131099549698,0.962529186625919,2502.543755204266,2318.9541790788626,0.914850851945744
163,251017_mACmChPOLR2A_7SK,K07,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2295,0.5,366.24966682052764,138.54966682052765,0.4952737474149826,277.9574332038583,133.55743320385827,0.9941213817711189,2642.571855762915,2458.982279637512,0.9700933523142983
