,WELL,Alexa647_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME HOURS,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
209,M12,915.2883162894277,708.2250591687254,1116.2285392038912,1286.7931292008961,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,Total Pol II F12,Goat anti-mouse Alexa647,1339,260119_ARMC5mAC_TotalPhospho
210,M13,1394.830272620835,790.175165544375,1060.9010998300482,1478.5159793814432,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1940,260119_ARMC5mAC_TotalPhospho
211,M14,1465.4504389386543,811.833324336476,1142.925272282031,1327.404565630945,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1577,260119_ARMC5mAC_TotalPhospho
212,M15,1414.6488576388485,704.7654731048991,1049.9520867632255,1444.7754997437212,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1951,260119_ARMC5mAC_TotalPhospho
213,M16,1467.886428550913,704.6577555733039,1089.568316214355,1361.1605667060212,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1694,260119_ARMC5mAC_TotalPhospho
214,M17,1347.2751819980151,791.8543924940079,1036.5139154193685,1478.0049151027704,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2238,260119_ARMC5mAC_TotalPhospho
215,M18,1376.2696798407887,805.9166145290277,1103.3000454607673,1386.8440727988195,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2033,260119_ARMC5mAC_TotalPhospho
216,M19,1383.3043684842855,699.4861386791925,1048.1556982130026,1472.6684414327203,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2066,260119_ARMC5mAC_TotalPhospho
217,M20,1492.5102031515694,707.1360008033168,1142.430356998026,1326.512462006079,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1645,260119_ARMC5mAC_TotalPhospho
218,M21,1335.1602591103644,789.649123480187,1022.6875981350286,1530.0078802206463,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2538,260119_ARMC5mAC_TotalPhospho
219,M22,1294.9073048516457,804.6127184263806,1085.2879702798004,1451.2891647098288,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2981,260119_ARMC5mAC_TotalPhospho
220,N03,661.8479712737923,686.2218400118142,922.6387963969871,1620.6849144634525,HCT116 OsTIRF74G,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3215,260119_ARMC5mAC_TotalPhospho
221,N04,604.0898750557644,688.7101746847031,891.7205092123418,1629.826097271649,HCT116 OsTIRF74G,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,4215,260119_ARMC5mAC_TotalPhospho
222,N05,681.6225111320853,690.8711689388916,898.9288999366225,1582.6120925603384,HCT116 OsTIRF74G,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,4019,260119_ARMC5mAC_TotalPhospho
223,N06,597.1340594489118,692.4999510128242,885.2197674923549,1630.7899415798831,HCT116 OsTIRF74G,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3937,260119_ARMC5mAC_TotalPhospho
224,N07,645.2610535795724,690.2284365425242,892.5989149593271,1635.4844796104687,HCT116 OsTIRF74G,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3286,260119_ARMC5mAC_TotalPhospho
225,N08,674.5095177021637,689.2000166046341,952.4308190177685,1602.9897377423033,HCT116 OsTIRF74G,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3508,260119_ARMC5mAC_TotalPhospho
226,N09,636.7753339060852,690.0446136618424,883.3566125909717,1592.3197763091002,HCT116 OsTIRF74G,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3934,260119_ARMC5mAC_TotalPhospho
227,N10,697.9626332035343,689.5458018301514,970.7945468533726,1643.9242546333603,HCT116 OsTIRF74G,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3723,260119_ARMC5mAC_TotalPhospho
228,N11,713.8078642564845,689.8092130778839,939.0208217804048,1552.9648533007335,HCT116 OsTIRF74G,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3272,260119_ARMC5mAC_TotalPhospho
229,N12,146.90286314709655,691.6444798784433,908.8003070694334,1552.7105949895615,HCT116 OsTIRF74G,Vehicle,24.0,Total Pol II F12,Goat anti-mouse Alexa647,3832,260119_ARMC5mAC_TotalPhospho
230,N13,706.9234582866767,682.4550469200183,873.541828527329,1612.074278544542,HCT116 OsTIRF74G,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3985,260119_ARMC5mAC_TotalPhospho
231,N14,1113.1471359020293,689.1313502686284,969.3162491613291,1624.0398951659872,HCT116 OsTIRF74G,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3434,260119_ARMC5mAC_TotalPhospho
232,N15,1112.3005915113,692.2799694579375,958.8745700406887,1581.7704875518673,HCT116 OsTIRF74G,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3856,260119_ARMC5mAC_TotalPhospho
233,N16,1099.8784103477003,688.3680431048806,925.8831376962747,1576.7405606407322,HCT116 OsTIRF74G,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3496,260119_ARMC5mAC_TotalPhospho
234,N17,1069.0910146165015,686.280040644143,946.6981486412125,1604.5973293768545,HCT116 OsTIRF74G,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3370,260119_ARMC5mAC_TotalPhospho
235,N18,1162.3779217482754,688.4428595569744,970.7040146960801,1580.547268907563,HCT116 OsTIRF74G,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2856,260119_ARMC5mAC_TotalPhospho
236,N19,1154.1781487184492,690.5036308689189,971.0938173447129,1589.5258323765786,HCT116 OsTIRF74G,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3484,260119_ARMC5mAC_TotalPhospho
237,N20,1086.9268235399193,685.5761730197635,890.2510224446017,1605.28969521045,HCT116 OsTIRF74G,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3445,260119_ARMC5mAC_TotalPhospho
238,N21,1062.002572750521,690.2644912918175,892.162283006852,1585.7130223303118,HCT116 OsTIRF74G,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,4523,260119_ARMC5mAC_TotalPhospho
239,N22,1189.5540549276216,689.9934726984175,942.9213215548409,1558.6752454231892,HCT116 OsTIRF74G,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3769,260119_ARMC5mAC_TotalPhospho
