,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG_1,DRUG_TIME_MINUTES_1,DRUG_2,DRUG_TIME_MINUTES_2,EXPERIMENT,ROW,COLUMN,GFP_Intensity_BGS,RFP_Intensity_BGS,RFP_Intensity_Fraction,RFP_Intensity_Fraction2,DRUG_2_TIME_IN,RFP_Intensity_Decay,Log_RFP_Intensity_Decay,TIME_HR,DRUG_2_TIME_HOURS
173,K16,163.68175371755115,231.5466919146109,276.2508459945364,1466.5376237623761,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,16,55.57498417859284,29.54719482989475,0.690187839254931,0.690187839254931,0,0.9904313292327577,-0.00961474464343429,2.0,0.0
174,K17,156.72818900697183,219.12450664199048,255.91573869472154,1755.5574912891987,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,17,43.15279890597242,22.593630119315435,0.527760717819418,0.527760717819418,120,0.757345637719429,-0.27793554095250306,2.0,2.0
175,K18,161.70683527423304,227.75753971937203,273.6656022817601,1483.3449074074074,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,18,51.78583198335397,27.572276386576647,0.6440560592011665,0.6440560592011665,120,0.9242314374933629,-0.07879276522603193,2.0,2.0
176,K19,175.13334830954113,179.17058677730986,282.10043284154176,1419.5005005005005,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,19,3.1988790412918036,40.99878942188474,0.9576836666243808,0.9576836666243808,0,0.9701447180716695,-0.03031002472469083,2.0,0.0
177,K20,165.55726274295756,179.10374459173354,254.49474196341606,1746.427760252366,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,20,3.1320368557154836,31.422703855301165,0.7339975318230626,0.7339975318230626,120,0.743548055994023,-0.29632188034346807,2.0,2.0
178,K21,172.35623626856747,178.0042455789745,282.8588507704358,1471.3272727272727,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,120,250512_mACmChPOLR2A_Inhibitors_Chase,K,21,2.0325378429564296,38.221677380911075,0.8928135843724714,0.8928135843724714,120,0.9044305685556914,-0.1004497393312002,2.0,2.0
181,L04,177.67076514014872,175.26118063923388,215.7999944720602,1683.4045503021684,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,04,-0.7105270967841761,43.53620625249232,1.0169547497064961,1.0169547497064961,0,1.0169547497064961,0.016812622179289482,4.0,0.0
182,L05,163.54286304895297,175.31214074402212,212.44645973261314,1744.713070115725,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,05,-0.6595669919959448,29.40830416129657,0.6869435160288404,0.6869435160288404,240,0.6869435160288404,-0.3755032084385284,4.0,4.0
183,L06,162.37199715014663,174.9621778794923,211.91876963763843,1779.9041652556723,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,06,-1.0095298565257735,28.23743826249023,0.6595934609929286,0.6595934609929286,240,0.6595934609929286,-0.41613160194054427,4.0,4.0
184,L07,175.54887722880238,174.64039914153452,219.26709951017085,1691.9909318323953,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,07,-1.331308594483545,41.414318341145986,0.967389935141035,0.967389935141035,0,0.967389935141035,-0.03315362267773109,4.0,0.0
185,L08,162.88788782797718,174.52342042300998,214.56436360400258,1777.0473333333334,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,08,-1.4482873130080804,28.753328940320785,0.6716440625567489,0.6716440625567489,240,0.6716440625567489,-0.39802674759742807,4.0,4.0
186,L09,163.5393213054038,175.65731642489916,224.14955575331865,1751.7009510390983,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,09,-0.3143913111188965,29.404762417747406,0.6868607850507742,0.6868607850507742,240,0.6868607850507742,-0.3756236491419113,4.0,4.0
187,L10,160.21631173198153,226.5599297582738,257.18893984791345,1604.4004559270518,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,10,50.588222022255735,26.081752844325138,0.6092391762819008,0.6092391762819008,0,0.8742686162609644,-0.13436760928656707,4.0,0.0
188,L11,153.60207942471797,214.65183447736655,251.48273407491516,1639.5295974743487,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,11,38.68012674134849,19.467520537061574,0.45473846205972923,0.45473846205972923,240,0.6525574543841252,-0.4268560909657224,4.0,4.0
189,L12,154.5030113866714,213.32172722976244,259.86415470532995,1603.2205405405405,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,12,37.350019493744384,20.368452499015007,0.47578317671762355,0.47578317671762355,240,0.68275697910256,-0.38161629663361035,4.0,4.0
190,L13,172.7076346603905,179.05781099983895,264.7585963933576,1591.8259493670887,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,13,3.0861032638208883,38.573075772734114,0.9010218389349186,0.9010218389349186,0,0.912745626111611,-0.09129805044734267,4.0,0.0
191,L14,161.01373702794032,177.12524337547427,249.3917058785281,1731.8734290843806,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,14,1.1535356394562086,26.879178140283926,0.6278660965412879,0.6278660965412879,240,0.6360356748724989,-0.4525006246483219,4.0,4.0
192,L15,164.17922287720233,176.31882265233972,265.2729639815602,1563.3628048780488,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,15,0.34711491632165803,30.04466398954594,0.7018081357457584,0.7018081357457584,240,0.7109398225338174,-0.3411674905473492,4.0,4.0
193,L16,163.41979889701025,228.59281559460868,265.89634804567345,1603.0064724919093,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,16,52.62110785859062,29.285240009353856,0.6840688816817198,0.6840688816817198,0,0.9816505206788185,-0.018519919225643233,4.0,0.0
194,L17,154.6288719467607,213.61699603764998,254.33415232459515,1655.9146608315098,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,17,37.64528830163192,20.494313059104314,0.4787231318814067,0.4787231318814067,240,0.6869758649407888,-0.37545611846745386,4.0,4.0
195,L18,155.94940751485865,217.96445848727473,263.34616798308997,1645.6164274322168,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,18,41.992750751256665,21.814848627202252,0.5095692949656484,0.5095692949656484,240,0.7312406354389713,-0.3130126867553755,4.0,4.0
196,L19,172.73751450145267,178.77111969263996,270.298538593674,1541.095566502463,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,19,2.7994119566218956,38.60295561379627,0.9017197970002678,0.9017197970002678,0,0.9134526657679526,-0.09052372085256305,4.0,0.0
197,L20,162.58688598041198,179.16528114961815,257.33145436264886,1715.361603700848,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,20,3.1935734136000917,28.45232709275558,0.6646130121988795,0.6646130121988795,240,0.6732607287948398,-0.39562261159142453,4.0,4.0
198,L21,166.99546004654923,177.33870101445078,266.0200585346813,1546.373519913886,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,240,250512_mACmChPOLR2A_Inhibitors_Chase,L,21,1.366993278432716,32.86090115889283,0.7675921351382949,0.7675921351382949,240,0.7775797807668426,-0.251569028274222,4.0,4.0
201,M04,177.99079433991744,174.42236015108531,211.49460959514988,1604.3290381960423,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,04,-1.5493475849327467,43.856235452261046,1.0244302567100707,1.0244302567100707,0,1.0244302567100707,0.024136610937969503,8.0,0.0
202,M05,156.61153099057353,175.07526246159662,208.17886285978201,1802.1583603656738,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,05,-0.8964452744214384,22.47697210291713,0.5250357232900473,0.5250357232900473,480,0.5250357232900473,-0.644288974343431,8.0,8.0
203,M06,155.01418380263163,174.57359902391198,213.83699666106403,1834.0067510548524,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,06,-1.3981087121060796,20.87962491497524,0.48772356521438065,0.48772356521438065,480,0.48772356521438065,-0.7180064983553771,8.0,8.0
204,M07,178.0505109290447,174.55183617370778,217.75732446097908,1657.0523066926576,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,07,-1.4198715623102771,43.915952041388294,1.0258251662388667,1.0258251662388667,0,1.0258251662388667,0.02549732895233158,8.0,0.0
205,M08,157.57650163997548,174.86944953692444,218.2067750896149,1798.3734203016713,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,08,-1.102258199093626,23.44194275231908,0.5475763066276342,0.5475763066276342,480,0.5475763066276342,-0.602253454167111,8.0,8.0
206,M09,156.6806528602704,174.57663702826935,224.47816331822003,1798.0260824204486,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,09,-1.3950707077487152,22.546093972614017,0.5266503291491148,0.5266503291491148,480,0.5266503291491148,-0.6412184627133297,8.0,8.0
207,M10,163.29531129132312,236.87593306639192,260.20204255299205,1594.453578336557,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,10,60.90422533037386,29.16075240366672,0.6811609971235453,0.6811609971235453,0,0.9774776567070087,-0.022779844972592778,8.0,0.0
208,M11,149.76543065301564,204.34184809383427,245.19047393418367,1683.1628099173554,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,11,28.37014035781621,15.630871765359245,0.3651188436503986,0.3651188436503986,480,0.5239517723681888,-0.6463556363620908,8.0,8.0
209,M12,153.86934868943337,207.78504796647906,271.18967044869476,1483.6765188834154,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,12,31.813340230460994,19.73478980177697,0.46098155881985003,0.46098155881985003,480,0.6615164047900468,-0.4132204963543589,8.0,8.0
210,M13,174.71690234417053,181.12017487029232,266.8119424187634,1596.4107648725212,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,13,5.148467134274256,40.58234345651414,0.9479559769854725,0.9479559769854725,0,0.9602904550711407,-0.040519482915733276,8.0,0.0
211,M14,155.2889637299023,178.7207112638322,241.65981678917905,1716.3074670571011,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,14,2.749003527814125,21.154404842245896,0.4941421022486199,0.4941421022486199,480,0.500571709824674,-0.6920044141169659,8.0,8.0
212,M15,159.27319498522195,176.73989369441043,273.21976254398083,1442.9643605870021,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,15,0.7681859583923654,25.138636097565552,0.587209074495299,0.587209074495299,480,0.5948496375983456,-0.5194466152917862,8.0,8.0
213,M16,163.82142612627345,226.53094884777008,253.3086656551633,1619.4232081911264,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,16,50.559241111752016,29.686867238617054,0.6934504230140514,0.6934504230140514,0,0.9951131926118155,-0.004898786874973714,8.0,0.0
214,M17,149.78192330000658,202.2038551352104,252.9783669917785,1765.239420935412,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,17,26.232147399192343,15.647364412350186,0.36550409255324046,0.36550409255324046,480,0.52450461111907,-0.645301059727671,8.0,8.0
215,M18,151.12468473960226,207.1665520238553,266.6647255713182,1577.8217317487267,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,18,31.194844287837242,16.990125851945862,0.3968694259449478,0.3968694259449478,480,0.5695143998694958,-0.5629712113057032,8.0,8.0
216,M19,173.05275240579095,180.75635486306294,266.2426373459248,1564.232693911593,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,19,4.784647127044877,38.91819351813456,0.9090833849584168,0.9090833849584168,0,0.9209120662073843,-0.08239072371563068,8.0,0.0
217,M20,157.7493889207871,178.4319914024134,253.37783883609856,1763.688155922039,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,20,2.460283666395327,23.614830033130715,0.5516147508679421,0.5516147508679421,480,0.5587921728384734,-0.5819776587867767,8.0,8.0
218,M21,160.40698300327963,177.1259340333629,279.41865984707,1506.9846153846154,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,480,250512_mACmChPOLR2A_Inhibitors_Chase,M,21,1.1542262973448487,26.272424115623238,0.6136930336955353,0.6136930336955353,480,0.6216781969934305,-0.4753326883018169,8.0,8.0
1,D04,152.24580616958946,179.46391085386264,203.42930119029444,1652.108416547789,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,04,4.544988036657571,19.97161313131261,0.5527119654376155,0.5527119654376155,480,0.6780821928747125,-0.38848676996053416,8.0,8.0
2,D05,149.83772412507844,179.44590068591734,204.70014303752458,1661.7174623937215,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,05,4.526977868712265,17.56353108680159,0.4860685876090144,0.4860685876090144,480,0.5963222697964842,-0.5169740369187424,8.0,8.0
3,D06,162.94176593092558,180.74725554214373,193.87871003438212,1450.8790446841294,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,06,5.828332724938662,30.667572892648735,0.84872135151274,0.84872135151274,0,1.0412346233859584,0.040407146933412914,8.0,0.0
4,D07,146.68963155880988,197.7573168409915,210.4532165252368,1616.5221027479092,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,07,22.838394023786435,14.41543852053303,0.39894550855468447,0.39894550855468447,480,0.6472495820755715,-0.43502330604313344,8.0,8.0
5,D08,145.44468366210734,199.58444049959607,194.6536950857433,1750.9817001180638,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,08,24.665517682391,13.170490623830489,0.364491726863157,0.364491726863157,480,0.5913517330646774,-0.5253442895973679,8.0,8.0
6,D09,156.61601662961235,219.90255808518094,202.78160239226543,1573.4147997284454,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,09,44.98363526797587,24.341823591335498,0.6736570086273502,0.6736570086273502,0,1.092941787654103,0.08887294853920974,8.0,0.0
7,D10,152.1444736549984,177.19970237371703,213.26009180584091,1581.8963553530753,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,10,2.280779556511959,19.870280616721544,0.5499076004154155,0.5499076004154155,480,0.6746417209783444,-0.3935735127609464,8.0,8.0
8,D11,151.01911394281316,180.9557946817614,206.15700176281013,1720.502471169687,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,11,6.036871864556332,18.744920904536315,0.5187634071919346,0.5187634071919346,480,0.6364331708530164,-0.4518758612291116,8.0,8.0
9,D12,164.4519382749967,184.22734175512116,208.17633468969103,1563.8691255205235,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,12,9.308418937916088,32.17774523671986,0.8905151875415586,0.8905151875415586,0,1.09250844728559,0.08847638002690575,8.0,0.0
10,D13,147.99266348932545,201.04029081160033,214.25959611628346,1720.2758620689656,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,13,26.121367994395257,15.718470451048603,0.43500675882064627,0.43500675882064627,480,0.7057553896690087,-0.34848657508137015,8.0,8.0
11,D14,146.11818697202415,199.63489255527077,203.06692954306948,1731.828244274809,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,14,24.715969738065695,13.8439939337473,0.3831308490865502,0.3831308490865502,480,0.6215918631342031,-0.47547157021031766,8.0,8.0
12,D15,156.84807886968912,217.95074673180437,212.53916038754542,1555.7824675324675,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,15,43.0318239145993,24.57388583141227,0.6800793029094074,0.6800793029094074,0,1.1033613241594453,0.09836126972786827,8.0,0.0
13,D16,154.09970419968806,176.80217708009945,198.92947981742543,1833.067462686567,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,16,1.8832542628943827,21.825511161411214,0.6040183680401267,0.6040183680401267,480,0.6040183680401267,-0.5041506708472556,8.0,8.0
14,D17,153.83134290493027,176.8692433547619,197.52617726260908,1803.8668779714737,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,17,1.95032053755682,21.55714986665342,0.5965915018326889,0.5965915018326889,480,0.5965915018326889,-0.5165226513329958,8.0,8.0
15,D18,172.50941238654264,177.03674814380648,194.96791472092667,1664.7095318668923,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,18,2.1178253266014053,40.23521934826579,1.113504804022406,1.113504804022406,0,1.113504804022406,0.10751252205030364,8.0,0.0
16,D19,152.32214512123593,176.8310568718901,194.00634757860837,1818.7994100294986,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,19,1.9121340546850263,20.047952082959085,0.5548246366438195,0.5548246366438195,480,0.5548246366438195,-0.5891031851758801,8.0,8.0
17,D20,154.21315198192443,175.9566472084387,196.15959803684717,1805.6565906838455,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,20,1.0377243912336382,21.938958943647577,0.6071580216215436,0.6071580216215436,480,0.6071580216215436,-0.4989661896424778,8.0,8.0
18,D21,170.22552744687889,176.0014993391983,199.76881311766977,1668.7790189412335,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,480,250520_mACmChPOLR2A_Inhibitors_Chase,D,21,1.082576521993218,37.95133440860204,1.0502985659716715,1.0502985659716715,0,1.0502985659716715,0.049074472294495616,8.0,0.0
21,E04,155.99953574998028,177.6988192306946,201.3692694810085,1541.2653562653563,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,04,2.7798964134895243,23.725342711703433,0.6565959752298064,0.6565959752298064,240,0.8055299442703854,-0.21625490229457586,4.0,4.0
22,E05,153.9419188572015,179.19462506614994,194.62036017206,1649.7083333333333,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,05,4.275702248944867,21.66772581892465,0.5996516778689526,0.5996516778689526,240,0.7356691190291852,-0.30697482787502683,4.0,4.0
23,E06,161.8701845176263,179.37795144269592,194.20531054219546,1624.682040531097,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,06,4.459028625490845,29.595991479349465,0.8190654661730398,0.8190654661730398,0,1.004851970177314,0.004840237306400929,4.0,0.0
24,E07,149.01135447523623,207.5373330231687,196.648581193261,1780.2,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,07,32.61841020596364,16.737161436959383,0.46319890801231867,0.46319890801231867,240,0.7514943600066606,-0.2856915747984273,4.0,4.0
25,E08,146.98458286617446,202.5355584662654,196.05122614843475,1681.524644030668,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,08,27.616635649060328,14.710389827897615,0.4071082501284373,0.4071082501284373,240,0.660492821964004,-0.4147690226579102,4.0,4.0
26,E09,153.37961968908138,214.7705570218291,192.4707331442918,1669.4878803506963,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,09,39.85163420462402,21.10542665080453,0.5840901167505702,0.5840901167505702,0,0.947628374939977,-0.053792863139934075,4.0,0.0
27,E10,155.8181120069201,176.40730712722933,202.9454565092721,1728.6247920133112,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Cycloheximide 50 µg/mL,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,10,1.4883843100242586,23.543918968643254,0.6515750951965044,0.6515750951965044,240,0.7993701909883179,-0.22393112263170092,4.0,4.0
28,E11,155.0941505851751,179.27612170037645,198.7519577687661,1699.5587315765968,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Leptomycin 10 ng/mL,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,11,4.357198883171378,22.81995754689825,0.6315395508625153,0.6315395508625153,240,0.7747900358858801,-0.25516320777220647,4.0,4.0
29,E12,162.75999202416685,181.47698376962248,203.41245647674432,1711.6728767123288,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Vehicle,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,12,6.5580609524174065,30.48579898589,0.8436907807416502,0.8436907807416502,0,1.0350629812410823,0.03446227630661783,4.0,0.0
30,E13,149.5313299527809,208.36615514752017,198.33560815023338,1731.7958357432042,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Cycloheximide 50 µg/mL,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,13,33.4472323303151,17.25713691450406,0.47758916613936425,0.47758916613936425,240,0.7748411288233676,-0.2550972657097731,4.0,4.0
31,E14,149.2251176008543,207.35482146728805,195.4755225694875,1649.1770750988142,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Leptomycin 10 ng/mL,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,14,32.435898650082976,16.950924562577455,0.46911477652637534,0.46911477652637534,240,0.7610922708522024,-0.273000678993305,4.0,4.0
32,E15,155.41439835461838,210.23451519686975,199.00925727184912,1651.8508898508899,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Vehicle,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,15,35.31559237966468,23.140205316341536,0.6404023689489768,0.6404023689489768,0,1.0389894278145875,0.0382485367184371,4.0,0.0
33,E16,158.79084924080198,176.9748603684182,192.48790532060298,1781.0187099950763,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Cycloheximide 50 µg/mL,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,16,2.055937551213134,26.516656202525127,0.7338452367451777,0.7338452367451777,240,0.7338452367451777,-0.3094571217204338,4.0,4.0
34,E17,160.31705725415483,177.43498087194214,191.96307835011274,1741.0381391450126,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Leptomycin 10 ng/mL,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,17,2.516058054737073,28.042864215877984,0.776082857971894,0.776082857971894,240,0.776082857971894,-0.2534959887620647,4.0,4.0
35,E18,170.11804151164168,177.7165713380745,192.62833312427065,1746.0454750112563,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Vehicle,240,250520_mACmChPOLR2A_Inhibitors_Chase,E,18,2.7976485208694157,37.84384847336483,1.0473239057811676,1.0473239057811676,0,1.0473239057811676,0.04623824964278924,4.0,0.0
