,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,EU,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,Alexa647_Intensity,NucleusArea2,EXPERIMENT
99,G22,432.4799467737647,269.8542781890234,407.5439495229336,1821.980728051392,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,428,431.29072712732415,1668.4070263975154,241111_mACmChPOLR2A_ActivePolII
100,H03,210.41899327651828,263.7795390304247,314.3982509448558,1744.5740806854694,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,2291,961.9122524756565,1667.9863806605379,241111_mACmChPOLR2A_ActivePolII
101,H04,343.2332227141361,510.5257430931255,353.78318714809427,1752.2080185938407,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1055,672.4496699234181,1724.6014263074485,241111_mACmChPOLR2A_ActivePolII
102,H05,345.13615368230427,300.3283851392644,356.82610659497806,1814.5,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1211,535.994894315968,1770.429963798385,241111_mACmChPOLR2A_ActivePolII
103,H06,338.0509612692781,513.1039949756445,361.6511639801641,1762.4363979848868,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1331,675.6258356547742,1746.9460784313726,241111_mACmChPOLR2A_ActivePolII
104,H07,343.9895439759369,305.01745217006913,350.3528605828966,1808.3648130393096,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1500,536.4510150928418,1758.7785698373802,241111_mACmChPOLR2A_ActivePolII
105,H08,336.70111280324716,499.8084166949058,370.0231890645294,1833.8969072164948,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1472,1034.281123645719,1749.421607378129,241111_mACmChPOLR2A_ActivePolII
106,H09,343.6847286007623,304.5726393973189,396.8451970873592,1797.9330332020259,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1236,982.0098332680985,1747.716146473335,241111_mACmChPOLR2A_ActivePolII
107,H10,342.61888871288045,501.8782427586804,396.9131959667269,1833.6810198300284,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1552,1001.3762458097747,1745.8655965500718,241111_mACmChPOLR2A_ActivePolII
108,H11,366.57241795649463,313.9362655683909,453.54869464275527,1738.4667527437057,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,2057,1046.0479296097067,1710.6846615252784,241111_mACmChPOLR2A_ActivePolII
109,H12,222.3459927463835,815.8720202639117,481.0536640460232,1759.5243055555557,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,3393,628.4386044670767,1794.411309811503,241111_mACmChPOLR2A_ActivePolII
110,H13,244.9323160672472,805.6038942576507,513.1765434933282,1820.1945525291828,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,3465,1176.8891156307227,1805.376010781671,241111_mACmChPOLR2A_ActivePolII
111,H14,349.1426491082876,492.93900380219475,432.1281889012227,1782.5283822138126,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1361,417.7448860966617,1700.624654782827,241111_mACmChPOLR2A_ActivePolII
112,H15,362.1575559509267,318.16330860615017,450.0822723266724,1862.3961625282168,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1579,379.142152424592,1735.1968980021031,241111_mACmChPOLR2A_ActivePolII
113,H16,340.75148164108043,504.2544339165897,412.0598518881643,1820.2363523573201,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1376,436.6914667879032,1697.9319470699434,241111_mACmChPOLR2A_ActivePolII
114,H17,357.07315416136856,310.1926516028182,435.5876301961037,1820.6627218934912,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1394,395.40530587450735,1702.1102798559157,241111_mACmChPOLR2A_ActivePolII
115,H18,345.4382472993133,511.54099678409295,434.5989433511923,1783.6613226452905,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1044,437.69393136657663,1688.833460949464,241111_mACmChPOLR2A_ActivePolII
116,H19,360.2014303401238,313.39488650224433,458.58577255946017,1789.8606770833333,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1164,441.4554433567267,1719.2872860635696,241111_mACmChPOLR2A_ActivePolII
117,H20,351.0197783939679,497.8937268598657,467.15915688709094,1704.0546995377504,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,961,427.0947799332197,1644.1202697639565,241111_mACmChPOLR2A_ActivePolII
118,H21,362.6486793433122,309.55621064743474,466.823560338425,1781.7232502011263,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,819,369.47496171280045,1692.5663865546219,241111_mACmChPOLR2A_ActivePolII
119,H22,220.2895628041268,433.98386649119584,480.5113375092416,1967.4222585924713,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,2529,332.06632141286735,1826.8159463487332,241111_mACmChPOLR2A_ActivePolII
120,I03,207.34548949627649,258.84113689220817,321.8903376288059,1696.464536516854,HCT116 OsTIRF74G,No addition,No addition,No addition,Total Pol II F12,Goat anti-mouse Alexa647,2380,622.5075389781399,1640.2833361078742,241111_mACmChPOLR2A_ActivePolII
121,I04,335.0653610909689,423.9973407827466,339.95583567625516,1784.5697674418604,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1217,662.5061089845466,1773.88720666162,241111_mACmChPOLR2A_ActivePolII
122,I05,335.39477400176713,289.78682469664335,349.75349789849326,1754.4117026884555,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1155,565.6089877726812,1724.2452922474934,241111_mACmChPOLR2A_ActivePolII
123,I06,333.6603213386572,423.1397442423824,349.34349087435686,1753.7680722891566,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1169,677.3681006576327,1711.3879937629938,241111_mACmChPOLR2A_ActivePolII
124,I07,338.87326950781346,294.6469162752806,353.7083541377274,1851.1630144307858,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1487,538.8483035541183,1750.8011377689834,241111_mACmChPOLR2A_ActivePolII
125,I08,334.26419677808633,423.5487320039308,364.91283114174183,1831.3329479768786,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1670,1071.2317941895558,1740.594192799071,241111_mACmChPOLR2A_ActivePolII
126,I09,343.1921224548894,298.72657948013347,393.8228036258636,1758.2150684931507,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1538,1073.9265339419435,1692.0560693641619,241111_mACmChPOLR2A_ActivePolII
127,I10,345.0817430824819,431.2422083731836,400.64878990967463,1755.17749825297,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1064,1107.0928927231698,1693.3905099536405,241111_mACmChPOLR2A_ActivePolII
128,I11,356.36797459552173,312.05473786394873,438.7410135781887,1793.5851619644723,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1633,1038.0096586274492,1722.0364621828037,241111_mACmChPOLR2A_ActivePolII
129,I12,429.9728193430854,278.69928940778914,380.81321112163704,1767.4862187769165,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,845,624.2511511874991,1711.3243976925687,241111_mACmChPOLR2A_ActivePolII
130,I13,425.43171113916617,277.40740207181074,382.0787638387321,1742.2632552404439,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,818,912.6648563678011,1712.7145419219848,241111_mACmChPOLR2A_ActivePolII
131,I14,349.6714202646408,433.2743797584666,437.1972552423015,1794.3601575689363,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1412,488.44305849026074,1683.0220338983052,241111_mACmChPOLR2A_ActivePolII
132,I15,352.870424237986,309.86582292901204,422.8709948628276,1795.5283653846154,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1386,492.47409827635755,1724.575421472937,241111_mACmChPOLR2A_ActivePolII
133,I16,345.18746637454154,440.00135239625826,436.73111635289234,1782.4720843672458,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1177,419.60450469458186,1667.1130008648026,241111_mACmChPOLR2A_ActivePolII
134,I17,360.5457415991032,306.1129234986096,454.821350445804,1653.4176570458403,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1196,401.2973727434408,1622.8177837655776,241111_mACmChPOLR2A_ActivePolII
135,I18,340.3871938718817,438.930348030607,402.83978078847105,1881.7370812038614,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,970,430.8200767482913,1693.0097402597403,241111_mACmChPOLR2A_ActivePolII
136,I19,354.47504735834593,304.35510172636657,458.5914879860962,1700.9890368050117,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,961,411.7130600698561,1603.0957756737073,241111_mACmChPOLR2A_ActivePolII
137,I20,336.53154256282386,429.61683120599963,402.3269380762035,1765.3745098039215,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,841,433.42351438647427,1627.1544232572678,241111_mACmChPOLR2A_ActivePolII
138,I21,355.7415524338738,302.093871873235,448.570757725512,1708.7735271614383,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,806,399.4090052000456,1626.2924099335432,241111_mACmChPOLR2A_ActivePolII
139,I22,427.13026850245745,266.3701989527123,402.45309241334814,1772.0223084384093,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,458,477.9266950873854,1619.697728720017,241111_mACmChPOLR2A_ActivePolII
140,J03,209.18091552215932,262.1678137154896,319.095731738013,1749.420055883266,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,2342,984.5979129684664,1678.0429885786803,241111_mACmChPOLR2A_ActivePolII
141,J04,336.06924757116946,425.81556517218996,351.782534608949,1822.1001157407406,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1222,644.543062263639,1747.1774744027305,241111_mACmChPOLR2A_ActivePolII
142,J05,342.6653699880358,290.23218016935147,345.9343087870121,1761.1076724693746,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1208,550.6950737566829,1720.7264690587624,241111_mACmChPOLR2A_ActivePolII
143,J06,325.43533769806356,420.72254322060377,341.4032885238871,1807.5321608040201,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1308,631.3109507210063,1734.0508306471609,241111_mACmChPOLR2A_ActivePolII
144,J07,334.53313342190876,294.89665726939126,360.23168070228115,1821.1080361894624,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1774,539.3294147421177,1769.590007725985,241111_mACmChPOLR2A_ActivePolII
145,J08,340.1447340149949,442.006402481174,375.6138394377829,1743.4744958481613,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1764,1080.9381035312722,1717.6016360932078,241111_mACmChPOLR2A_ActivePolII
146,J09,340.00099436058713,294.24580358771885,400.4544332740772,1710.5893508388037,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1782,1129.217301148991,1658.7951070336392,241111_mACmChPOLR2A_ActivePolII
147,J10,347.8315323283929,447.4052644746606,424.7593475278636,1766.5910509885537,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1116,1089.528946716498,1708.4846832814123,241111_mACmChPOLR2A_ActivePolII
148,J11,353.00846674667326,309.19865827453106,413.36659012373264,1813.8514963297573,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1775,1039.059082734642,1760.979718031165,241111_mACmChPOLR2A_ActivePolII
149,J12,224.75017704441498,813.436664392617,482.1526959171836,1928.975806451613,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,2995,643.5561868891346,1821.499207606973,241111_mACmChPOLR2A_ActivePolII
150,J13,222.28491222195055,811.7882402704098,469.5060373694783,1804.9793650793652,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,3275,1164.685784242377,1699.2975517890773,241111_mACmChPOLR2A_ActivePolII
151,J14,347.44855211378746,434.2460785377474,415.78416940105944,1876.1785028790787,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1627,430.86439744998233,1738.2390219560878,241111_mACmChPOLR2A_ActivePolII
152,J15,349.45094061273335,310.27517891504414,417.6779236082421,1814.9425893380198,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1391,390.361902149539,1690.8069226608977,241111_mACmChPOLR2A_ActivePolII
153,J16,354.58795230060844,453.24743558932994,441.1860441129376,1758.1299862448418,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1064,420.75125497165897,1636.5266170578134,241111_mACmChPOLR2A_ActivePolII
154,J17,345.6592485067127,304.2821812690704,425.8186852031923,1746.2452707110242,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1290,417.96239072634694,1693.3174510377082,241111_mACmChPOLR2A_ActivePolII
155,J18,352.5612717922991,440.4731443243285,452.6811802374003,1739.9109347442682,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1060,442.4627604031822,1578.4416775884665,241111_mACmChPOLR2A_ActivePolII
156,J19,355.1224895449042,308.0407910166087,441.4195967119356,1773.2922374429224,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1079,397.24441811987623,1678.3858114674442,241111_mACmChPOLR2A_ActivePolII
157,J20,343.1943009696486,428.5278687548041,432.61869701382614,1736.0424187725632,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,867,451.5157501676255,1620.6163757273482,241111_mACmChPOLR2A_ActivePolII
158,J21,344.13782360790447,296.23257479923404,418.2326780485163,1721.4555097230407,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,592,369.91514417615576,1634.092717011556,241111_mACmChPOLR2A_ActivePolII
159,J22,216.9431425413047,788.8670480842923,470.2183500354387,1968.3932107496464,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,2147,456.02950953727594,1786.495890410959,241111_mACmChPOLR2A_ActivePolII
160,K03,210.59338758751687,262.15009208395367,326.26582303306895,1720.7237269772481,HCT116 OsTIRF74G,No addition,No addition,No addition,Total Pol II F12,Goat anti-mouse Alexa647,2109,566.1471999030996,1651.760937757966,241111_mACmChPOLR2A_ActivePolII
161,K04,331.7386083120272,504.9193470294557,342.1118633133253,1875.4681647940074,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1294,677.0998064921721,1747.16036505867,241111_mACmChPOLR2A_ActivePolII
162,K05,336.85294806796657,296.75701326263095,356.5475604775414,1798.4118322802988,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,970,537.6146723866208,1727.2745490981963,241111_mACmChPOLR2A_ActivePolII
163,K06,333.72311999155335,305.6785576601991,334.374545222399,1800.2353535353536,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1527,539.3412067467375,1753.3664799253036,241111_mACmChPOLR2A_ActivePolII
164,K07,345.14390230349755,302.41806225286916,364.06919806545613,1737.237062937063,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1354,530.2139768127237,1685.2423600605143,241111_mACmChPOLR2A_ActivePolII
165,K08,330.9879349267052,509.2898941787551,365.3680938654237,1782.3351715686274,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1688,1097.7951345614417,1722.794652406417,241111_mACmChPOLR2A_ActivePolII
166,K09,349.8072643766121,314.85746009416624,392.13769513904674,1827.138080495356,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1426,1002.4497823784844,1750.6774012881547,241111_mACmChPOLR2A_ActivePolII
167,K10,347.56184042135374,397.80189186922144,408.8538527549786,1806.4855797527957,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1330,1056.927672291166,1715.2956521739131,241111_mACmChPOLR2A_ActivePolII
168,K11,341.61117813299234,308.5408119722416,404.8274735603632,1861.8569579288026,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1473,1011.9292777756667,1736.6229195088677,241111_mACmChPOLR2A_ActivePolII
169,K12,419.2268342638548,275.8701805494458,373.6819667969116,1803.9342688330871,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,841,588.1408970909516,1716.84,241111_mACmChPOLR2A_ActivePolII
170,K13,437.41502199646175,282.79035938079136,396.9259536726362,1767.5820701602424,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,812,932.8059596369139,1708.8758333333333,241111_mACmChPOLR2A_ActivePolII
171,K14,344.53862044204664,531.608813513978,420.38906294378165,1823.4082774049216,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1357,453.42198790104527,1731.1033806957373,241111_mACmChPOLR2A_ActivePolII
172,K15,351.2901188979468,311.42697331931544,437.6953386915433,1776.5701530612246,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1454,405.07600511368355,1625.9525558616467,241111_mACmChPOLR2A_ActivePolII
173,K16,341.6866649904839,523.6110873249543,417.14138075833796,1743.3138364779875,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1143,386.98832383156935,1675.4705547652916,241111_mACmChPOLR2A_ActivePolII
174,K17,357.20965585278424,314.5814965631866,473.85992302286394,1708.6131117266852,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1117,380.00425805517943,1609.517025440313,241111_mACmChPOLR2A_ActivePolII
175,K18,346.19885725938644,539.9891920597045,431.33127129706025,1723.4522431259045,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1489,424.1608836504244,1603.7079334612924,241111_mACmChPOLR2A_ActivePolII
176,K19,354.16405685375656,308.9789795729843,464.6340351079934,1776.282729805014,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,930,419.0542234516597,1613.471590909091,241111_mACmChPOLR2A_ActivePolII
177,K20,336.87071326411245,485.26693074748863,405.3417146981454,1762.9973427812224,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,886,411.55541700726417,1596.0730850316234,241111_mACmChPOLR2A_ActivePolII
178,K21,348.17240163942796,308.13626756432484,416.25371587145224,1799.8013377926422,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,875,404.3902339807248,1657.3085036255768,241111_mACmChPOLR2A_ActivePolII
179,K22,420.75162231420927,265.531056528503,379.25479599722564,1808.422302529685,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,385,457.8969389205563,1648.097661325249,241111_mACmChPOLR2A_ActivePolII
180,L03,210.2272846518565,261.46833597602347,322.2745689618573,1730.7294372294373,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,1923,997.370560126213,1664.427147766323,241111_mACmChPOLR2A_ActivePolII
181,L04,331.7028870244427,508.8820972597809,347.4156196824217,1857.1096239643084,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1093,654.0199702716254,1742.5411324786326,241111_mACmChPOLR2A_ActivePolII
182,L05,334.41077493919795,315.8874988774096,343.910210540539,1787.8684389911384,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1199,536.2961847472345,1725.2601764873327,241111_mACmChPOLR2A_ActivePolII
183,L06,334.1749721568121,522.4416073672012,348.72661474410546,1824.95263509006,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1020,670.5691384617667,1768.672842920354,241111_mACmChPOLR2A_ActivePolII
184,L07,330.78924951984106,309.7536419999208,347.1285595624485,1826.3992592592592,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1338,516.7808109771067,1720.186567164179,241111_mACmChPOLR2A_ActivePolII
185,L08,336.03325520245704,510.06807371748806,371.0684606817706,1817.827868852459,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1444,995.9942567043122,1739.5660329531052,241111_mACmChPOLR2A_ActivePolII
186,L09,345.4141270566972,328.4419448612362,410.6914769342267,1735.757339724386,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1299,1016.6296241390718,1728.899660825325,241111_mACmChPOLR2A_ActivePolII
187,L10,347.3169194983294,545.2611587828385,428.97090934886506,1847.3143049026191,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1073,1069.1376061248284,1758.5902836281944,241111_mACmChPOLR2A_ActivePolII
188,L11,347.5864121283386,349.09607366763566,446.4463842402414,1777.5132343447385,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1040,1008.997029773796,1771.7819396051104,241111_mACmChPOLR2A_ActivePolII
189,L12,240.89592491741914,828.3767404270276,509.5014195213468,1730.1432225063938,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,2505,625.3516591072752,1717.7977528089887,241111_mACmChPOLR2A_ActivePolII
190,L13,222.99956330643735,848.235366022221,492.44472907414735,1884.6814285714286,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,2447,1124.4586615012688,1831.979228486647,241111_mACmChPOLR2A_ActivePolII
191,L14,335.1503927654872,514.5365373621552,409.2977512651777,1851.8219178082193,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1535,371.040453778036,1713.2304230423042,241111_mACmChPOLR2A_ActivePolII
192,L15,351.68334315465876,333.7199893567987,443.511966500978,1721.7158018867924,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1236,388.5716844425789,1646.0594533671456,241111_mACmChPOLR2A_ActivePolII
193,L16,343.0842780486369,529.4530498051676,417.1513607624429,1768.1777003484322,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,834,372.9036453175718,1672.8485447866628,241111_mACmChPOLR2A_ActivePolII
