,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
105,J03,683.2901644564867,160.93526574720207,334.6672569522565,431.2813361637961,1750.4845735027222,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,GTF2B,Goat anti-rabbit Alexa647,551,250324_mACmChPOLR2A_90min_IF
106,J04,621.6530235458133,161.1837067534304,332.72167398105285,428.6929350226482,1622.2918660287082,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,GTF2B,Goat anti-rabbit Alexa647,627,250324_mACmChPOLR2A_90min_IF
107,J05,674.3324012865454,161.52841351185631,220.84921095497256,435.6267720801785,1666.8257425742574,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,GTF2B,Goat anti-rabbit Alexa647,1010,250324_mACmChPOLR2A_90min_IF
108,J06,607.4573549378239,157.29771655607598,322.07563535779417,416.8413002781975,1745.2687038988408,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,GTF2B,Goat anti-rabbit Alexa647,949,250324_mACmChPOLR2A_90min_IF
109,J07,645.0549958448112,159.47699595679185,219.05857691520498,431.3744938701346,1694.9628482972137,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,GTF2B,Goat anti-rabbit Alexa647,969,250324_mACmChPOLR2A_90min_IF
110,J08,596.3031353046458,159.14675333068007,307.6550493646488,431.48343971557466,1716.6175548589342,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,GTF2B,Goat anti-rabbit Alexa647,957,250324_mACmChPOLR2A_90min_IF
111,J09,617.2926675144846,157.51051425081246,217.32517926473307,421.4680379633058,1765.84243697479,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,GTF2B,Goat anti-rabbit Alexa647,952,250324_mACmChPOLR2A_90min_IF
112,J10,610.4071299950926,158.81902378958483,323.93799475710983,446.36840759146804,1690.022198731501,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,GTF2B,Goat anti-rabbit Alexa647,946,250324_mACmChPOLR2A_90min_IF
113,J11,661.5556967916839,160.96510329184406,218.30202789954055,435.76595494532944,1691.8899889989,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,GTF2B,Goat anti-rabbit Alexa647,909,250324_mACmChPOLR2A_90min_IF
114,J12,631.5566361710438,160.3216737475527,326.2292144851419,445.58622015986793,1674.7286295793758,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,GTF2B,Goat anti-rabbit Alexa647,737,250324_mACmChPOLR2A_90min_IF
115,J13,704.0417763816642,161.71236176858898,218.62550033943364,439.16913180081673,1563.109271523179,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,GTF2B,Goat anti-rabbit Alexa647,604,250324_mACmChPOLR2A_90min_IF
116,J14,672.2311167664005,159.8685927697177,329.4061867706606,438.1041201444102,1676.604086845466,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,GTF2B,Goat anti-rabbit Alexa647,783,250324_mACmChPOLR2A_90min_IF
117,J15,696.1284296196584,160.7674551679715,219.24311819479925,429.24596292698806,1637.1787122207622,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,GTF2B,Goat anti-rabbit Alexa647,761,250324_mACmChPOLR2A_90min_IF
118,J16,589.3818469548852,156.54529400008775,316.19769896465124,415.23186554012824,1726.884934756821,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,GTF2B,Goat anti-rabbit Alexa647,843,250324_mACmChPOLR2A_90min_IF
119,J17,126.51130581482398,156.27443948735848,315.8846564603502,421.76520077224336,1762.7133620689656,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,Goat anti-rabbit Alexa647,928,250324_mACmChPOLR2A_90min_IF
120,K03,128.9438644130432,161.12698680704605,330.32708661488783,439.16964527134445,1675.526397515528,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,DAPI only,644,250324_mACmChPOLR2A_90min_IF
121,K04,127.75135121486313,159.53327401718582,324.87422669345057,439.9128000978636,1661.291891891892,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,740,250324_mACmChPOLR2A_90min_IF
122,K05,127.30313086087604,160.21092028832317,216.82724100499146,426.2819451340527,1658.6871921182267,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,812,250324_mACmChPOLR2A_90min_IF
123,K06,127.4380247226256,159.51444517196325,321.2113680978809,444.87193928073344,1684.5929203539822,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,791,250324_mACmChPOLR2A_90min_IF
124,K07,127.26760533463674,160.1094440130743,216.41648978505057,434.7859226748143,1717.3384785005512,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,907,250324_mACmChPOLR2A_90min_IF
125,K08,127.2007002812125,159.37108132103074,319.5771626232329,433.47339094512495,1686.808367071525,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,741,250324_mACmChPOLR2A_90min_IF
126,K09,126.77594155296599,158.63716639503622,215.30316073420238,423.0994652163273,1715.388026607539,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,902,250324_mACmChPOLR2A_90min_IF
127,K10,127.07383704567354,159.37169089417876,321.4971340952402,441.8586468235845,1643.434087882823,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,751,250324_mACmChPOLR2A_90min_IF
128,K11,126.50849635130767,158.53980559521247,215.93388460787298,408.600031603197,1753.43522833178,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,1073,250324_mACmChPOLR2A_90min_IF
129,K12,126.522742612692,158.6670301974536,318.899245170814,435.0573222920075,1845.291237113402,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,776,250324_mACmChPOLR2A_90min_IF
130,K13,126.41476274403209,162.06837695374102,219.95855667292236,443.8018551163127,1591.9881516587677,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,844,250324_mACmChPOLR2A_90min_IF
131,K14,126.72057638841153,160.78042697429484,329.69253745589424,449.67789027852916,1618.008667388949,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,923,250324_mACmChPOLR2A_90min_IF
132,K15,126.15901040545802,159.68675513853134,215.4277319240646,431.58455917817554,1746.5348027842228,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,862,250324_mACmChPOLR2A_90min_IF
133,K16,125.98989463015968,156.6292564403891,312.4014406261458,426.23387266969786,1698.0142180094788,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,DAPI only,844,250324_mACmChPOLR2A_90min_IF
134,K17,126.74482744280408,158.22384857364867,316.3265659195564,434.53998758632815,1704.4198218262807,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,DAPI only,898,250324_mACmChPOLR2A_90min_IF
135,L03,128.23032601164573,159.24604195124675,332.1133860230907,424.3081795319937,1658.9815789473685,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,DAPI only,380,250324_mACmChPOLR2A_90min_IF
136,L04,127.94664617497443,160.07745049668227,322.712437164514,432.89564669352717,1627.377300613497,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,652,250324_mACmChPOLR2A_90min_IF
137,L05,127.57003413728886,159.72348769867813,218.64581139869267,428.9565139956903,1642.0892857142858,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,728,250324_mACmChPOLR2A_90min_IF
138,L06,127.03065150745009,159.04994377110827,325.55652748748696,440.73947686008756,1696.4416575790622,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,917,250324_mACmChPOLR2A_90min_IF
139,L07,127.16365367440045,159.05167101545254,218.1683249536733,421.88266072254606,1802.8390052356021,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,764,250324_mACmChPOLR2A_90min_IF
140,L08,127.6048049070168,159.92584407406991,328.33668600465955,433.072028358703,1747.8732171156894,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,631,250324_mACmChPOLR2A_90min_IF
141,L09,127.08056932675983,160.60799267964833,215.9572465848701,435.85913755115735,1633.0363036303631,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,606,250324_mACmChPOLR2A_90min_IF
142,L10,127.47490414676297,159.0804154451555,324.1839427542128,433.0464999650644,1585.5674342105262,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,608,250324_mACmChPOLR2A_90min_IF
143,L11,126.73780367316841,160.7641747680835,221.78355328624468,445.70424242845303,1642.770580296896,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,741,250324_mACmChPOLR2A_90min_IF
144,L12,126.7792173285554,157.9696036514887,320.51864139333355,424.82068060859683,1707.4246119733925,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,902,250324_mACmChPOLR2A_90min_IF
145,L13,126.06686426445043,162.514682335986,217.94221343367877,453.3179577888259,1703.944540727903,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,577,250324_mACmChPOLR2A_90min_IF
146,L14,126.23631023786247,158.8365840166789,316.82534094405617,429.9603394541094,1752.2720848056538,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,90,No primary,DAPI only,849,250324_mACmChPOLR2A_90min_IF
147,L15,125.97394412804057,160.3481323352369,217.34373033026156,426.70140704721376,1697.376329787234,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,90,No primary,DAPI only,752,250324_mACmChPOLR2A_90min_IF
148,L16,126.03587446252683,157.61138034613754,314.9338934738023,421.54231951075747,1757.704980842912,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,DAPI only,783,250324_mACmChPOLR2A_90min_IF
149,L17,126.80343591456993,158.03254420592592,318.1021261739682,426.7186188673135,1766.076923076923,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,No primary,DAPI only,1118,250324_mACmChPOLR2A_90min_IF
