,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
183,L06,571.9448411561867,234.100331292434,250.25284411198965,471.887119887459,1578.039641943734,HCT116 mChPOLR2A Clone 2,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2346,241102_mACmChPOLR2A_TotalPolII
184,L07,318.2100481435608,158.09353425514394,381.8056002034276,530.0800614002447,1831.3478760045925,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,871,241102_mACmChPOLR2A_TotalPolII
185,L08,536.8170108731821,215.76780129855405,267.4963666541572,494.4628099812555,1696.6375838926174,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1788,241102_mACmChPOLR2A_TotalPolII
186,L09,528.5633636941751,231.73998666126013,245.03638957851203,484.3329969488561,1600.5252431681333,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2159,241102_mACmChPOLR2A_TotalPolII
187,L10,605.2141062502318,158.39568925000913,826.6200566980845,539.7289065999839,1733.080357142857,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,896,241102_mACmChPOLR2A_TotalPolII
188,L11,579.6486448302516,200.35903351452944,483.08034960680027,490.5133646355772,1779.899205864386,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1637,241102_mACmChPOLR2A_TotalPolII
189,L12,542.6819259367961,232.26265997377746,245.37001016403562,467.3619996617276,1609.749099639856,HCT116 mChPOLR2A Clone 2,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1666,241102_mACmChPOLR2A_TotalPolII
190,L13,395.8808032395703,159.91790383622083,546.7757376492742,561.9023742659116,1783.9235074626865,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1072,241102_mACmChPOLR2A_TotalPolII
191,L14,491.2175938578737,203.09870081340878,307.4449711121605,500.7446189734532,1725.3803797468354,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1580,241102_mACmChPOLR2A_TotalPolII
192,L15,510.85351191385763,228.87166162291481,241.09001827915714,462.13801229533533,1586.0370055295618,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2351,241102_mACmChPOLR2A_TotalPolII
193,L16,201.33663143420156,160.0830610220789,299.5075101536792,561.05884468973,1783.0765815760267,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,901,241102_mACmChPOLR2A_TotalPolII
194,L17,184.3758193387391,160.0210558824489,262.0128948222829,460.21960043985524,1773.119749216301,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1595,241102_mACmChPOLR2A_TotalPolII
195,L18,182.5192618804997,164.17156764402318,243.8022235502619,464.72262785881657,1619.3307278944797,HCT116 mChPOLR2A Clone 2,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2047,241102_mACmChPOLR2A_TotalPolII
196,L19,208.4910640112586,160.06290519179223,299.10959461609326,541.8517069773238,1894.7075949367088,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,790,241102_mACmChPOLR2A_TotalPolII
197,L20,190.5131997958811,161.31949839322124,266.92195044644166,483.1460164614038,1904.4521489971346,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1745,241102_mACmChPOLR2A_TotalPolII
198,L21,184.0641757771013,164.23350040448852,247.88343969468804,462.16630911999687,1641.640833778728,HCT116 mChPOLR2A Clone 2,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1871,241102_mACmChPOLR2A_TotalPolII
199,L22,513.7580186702039,153.46667851025234,249.18096103033062,465.9924424032691,1543.7263279445729,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2598,241102_mACmChPOLR2A_TotalPolII
200,M03,534.0253272364873,153.8916750514037,247.28785162912854,478.2876727478784,1586.4079091907727,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2731,241102_mACmChPOLR2A_TotalPolII
201,M04,584.0605107931607,158.50354238145715,826.7062234640672,529.2669032754653,1772.4257555847569,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,761,241102_mACmChPOLR2A_TotalPolII
202,M05,594.0849874668771,199.3766616222589,482.4699944023635,496.3761709648318,1779.4083908656398,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1883,241102_mACmChPOLR2A_TotalPolII
203,M06,543.2823422504629,231.3063874494838,249.8060286575993,486.90339580712504,1622.7666867107637,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1663,241102_mACmChPOLR2A_TotalPolII
204,M07,339.31022725315927,151.32028604288104,352.9730380304363,430.5119968722752,1566.6446280991736,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,121,241102_mACmChPOLR2A_TotalPolII
205,M08,523.29202483621,211.87892860123674,262.0151472886523,490.659359693027,1785.7622422680413,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1552,241102_mACmChPOLR2A_TotalPolII
206,M09,548.0732718980485,228.00236889749053,243.9316557033795,455.5876574182826,1643.5490074441686,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1612,241102_mACmChPOLR2A_TotalPolII
207,M10,661.2296992136528,161.9202521951024,894.3273174258161,562.1680466620364,1872.936416184971,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,692,241102_mACmChPOLR2A_TotalPolII
208,M11,631.269997061381,201.76068691154148,487.6089816559061,503.78694498072576,1766.148484848485,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1320,241102_mACmChPOLR2A_TotalPolII
209,M12,562.4767422312447,230.74963268572463,246.49632542425672,460.8339619278901,1699.9006734006734,HCT116 mChPOLR2A Clone 2,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1782,241102_mACmChPOLR2A_TotalPolII
210,M13,325.17823549155366,160.74388143209296,432.55569304187713,549.0805723408971,1821.3246913580247,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,810,241102_mACmChPOLR2A_TotalPolII
211,M14,499.268883767618,204.91880773640568,284.7276032967818,477.70566070294944,1778.412017167382,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1398,241102_mACmChPOLR2A_TotalPolII
212,M15,543.5453558921963,236.61745785915508,248.20259551260096,474.11908597240074,1637.9924309884238,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2246,241102_mACmChPOLR2A_TotalPolII
213,M16,586.4837570421955,158.84610461214558,805.3087226502388,511.37064625801275,1837.8703703703704,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,918,241102_mACmChPOLR2A_TotalPolII
214,M17,560.8878889703307,196.11969110370768,469.9629637966138,457.81883995205646,1877.0287267080746,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1288,241102_mACmChPOLR2A_TotalPolII
215,M18,546.9194220445831,233.53774004262596,246.45544467407083,464.73632335148284,1670.7115019011408,HCT116 mChPOLR2A Clone 2,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2104,241102_mACmChPOLR2A_TotalPolII
216,M19,605.8704387473518,158.77105050728252,833.3026797833351,492.0254892053622,1804.1994497936726,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,727,241102_mACmChPOLR2A_TotalPolII
217,M20,567.1734243804909,199.64913329781078,483.29626501010006,467.73821419659,1825.122602739726,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1460,241102_mACmChPOLR2A_TotalPolII
218,M21,518.5661070517352,232.12999152892596,245.89426821578363,457.3370609803086,1696.8728358208955,HCT116 mChPOLR2A Clone 2,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1675,241102_mACmChPOLR2A_TotalPolII
219,M22,525.3693325595184,154.89251539893442,249.58095470923337,482.5493547664221,1611.299093655589,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2979,241102_mACmChPOLR2A_TotalPolII
220,N03,528.2133844445777,153.398107632359,246.2693579975139,471.05005964408434,1666.6261082237847,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3271,241102_mACmChPOLR2A_TotalPolII
221,N04,525.9942162165343,154.83821388175022,250.77179295663686,469.63404293839693,1686.7586206896551,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3103,241102_mACmChPOLR2A_TotalPolII
222,N05,510.3406075208795,153.58714849934046,248.0694278695514,458.1319412996468,1667.4514692787177,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3369,241102_mACmChPOLR2A_TotalPolII
223,N06,551.799472872269,155.24858218175763,251.59634042794113,469.69022061816247,1627.1907535493265,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2747,241102_mACmChPOLR2A_TotalPolII
224,N07,539.2358162526172,153.1101594066748,248.85434731772528,458.5041187005853,1660.263335837716,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2662,241102_mACmChPOLR2A_TotalPolII
225,N08,534.3149741734533,154.24079905725404,249.4321676569175,484.6105482536144,1624.191976127321,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3016,241102_mACmChPOLR2A_TotalPolII
226,N09,546.8502557462926,154.15738057864561,249.0722201275859,471.82270119851574,1594.5428386679598,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3093,241102_mACmChPOLR2A_TotalPolII
227,N10,510.2288242769178,153.53336107802937,247.79722625963296,467.7075140732133,1579.7637605464042,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2489,241102_mACmChPOLR2A_TotalPolII
228,N11,549.9960256673251,154.608723387439,248.1591525537327,484.6480049282852,1628.5808656036447,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2634,241102_mACmChPOLR2A_TotalPolII
229,N12,607.1544906855935,156.47418824068134,254.45621375921445,487.0630321507512,1557.1576971214017,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2397,241102_mACmChPOLR2A_TotalPolII
230,N13,570.0841492592358,155.6078418108724,252.0441177916586,491.4042993773586,1620.2284644194756,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2136,241102_mACmChPOLR2A_TotalPolII
231,N14,565.5866022098678,155.26759436875398,251.8813398845233,491.67480687700885,1549.7681278164687,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2441,241102_mACmChPOLR2A_TotalPolII
232,N15,538.1682929644173,154.24378590108472,248.8798894437473,484.8059271348425,1599.7592722183344,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2858,241102_mACmChPOLR2A_TotalPolII
233,N16,153.5164700446886,153.26799143553114,247.52795224159186,460.1923672351524,1604.9501557632398,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,2568,241102_mACmChPOLR2A_TotalPolII
234,N17,532.5580645793559,152.50691426883444,246.719852651109,441.3005624781673,1606.5431931252826,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2211,241102_mACmChPOLR2A_TotalPolII
235,N18,556.3061455426313,154.52686928021964,248.70050213444168,467.7100946904273,1568.622174709835,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3274,241102_mACmChPOLR2A_TotalPolII
236,N19,153.6124824140162,154.69559063099257,250.90401466971244,467.3443566549301,1588.9758145784347,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,2977,241102_mACmChPOLR2A_TotalPolII
237,N20,541.1927970050627,153.63312894249378,249.54035740872487,450.71253560575013,1603.164847161572,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2748,241102_mACmChPOLR2A_TotalPolII
238,N21,530.3220471286947,153.2643578048903,247.33469272562508,454.3229931707882,1655.7799805004875,HCT116 OsTIRF74G,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3077,241102_mACmChPOLR2A_TotalPolII
239,N22,152.65711326193897,153.46358537110606,251.93265060543243,462.97531436111205,1647.6477362986498,HCT116 OsTIRF74G,No addition,No addition,No primary,Alexa647 goat anti-mouse,2518,241102_mACmChPOLR2A_TotalPolII
