,WELL,IF_647_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT,RFP_561_Intensity,GFP_Intensity_BGS,GFP_Intensity_FC,RFP_Intensity_BGS,RFP_Intensity_FC,IF_647_Intensity_BGS,IF_647_Intensity_FC,TIME_HOURS,TIME_IN_AUXIN
111,H14,512.1075453261171,299.577422889979,514.3945524967238,1764.1452328159646,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1804,241102_mACmChPOLR2A_TotalPolII,203.86356799421245,56.92552488779913,0.0981185930223586,49.98130059054995,0.6208972475011195,358.84552341923586,0.7566639942247095,1.0,1.0
114,H17,564.0706848167694,461.1944988677361,511.51113798470857,1775.3272077590607,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1959,241102_mACmChPOLR2A_TotalPolII,199.47902289688352,218.54260086555624,0.37668677723463867,45.596755493221025,0.5664298376836412,410.8086629098881,0.8662338066186545,1.0,0.0
117,H20,492.03323218412373,292.61329471508054,511.2371314791706,1761.75664500886,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1693,241102_mACmChPOLR2A_TotalPolII,204.0288377116434,49.961396712900665,0.08611500659087262,50.14657030798091,0.6229503255810359,338.77121027724246,0.7143351675513095,1.0,1.0
122,I05,584.4673813301571,465.64010435715164,480.88094520725184,1747.4447513812154,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1810,241102_mACmChPOLR2A_TotalPolII,199.49496846119607,222.98820635497177,0.38434936017284915,45.61270105753357,0.5666279229050046,431.2053594232758,0.909242412956425,0.5,0.0
125,I08,500.76731675750506,339.0792817800212,466.74678036081076,1829.71599690881,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2588,241102_mACmChPOLR2A_TotalPolII,197.03456544576758,96.4273837778413,0.16620521714568579,43.15229804210509,0.5360633429126257,347.5052948506238,0.7327519148363807,0.5,0.5
128,I11,584.5583235749893,470.742616704577,506.7542822428305,1775.4814670308233,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2563,241102_mACmChPOLR2A_TotalPolII,199.5390235336435,228.09071870239714,0.39314420806218137,45.656756129981005,0.5671752010449865,431.2963016681081,0.909434174362734,0.5,0.0
131,I14,504.4030275094945,341.27464596985646,496.49818328786904,1761.0923076923077,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2145,241102_mACmChPOLR2A_TotalPolII,200.18572662961842,98.62274796767659,0.16998921467408587,46.30345922595592,0.5752089290091843,351.14100560261323,0.7404181980694365,0.5,0.5
134,I17,595.777536837285,469.3245835618232,484.6700098636051,1763.8320895522388,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1608,241102_mACmChPOLR2A_TotalPolII,199.0636376692174,226.67268555964333,0.3907000423368707,45.181370265554904,0.5612696769542647,442.5155149304037,0.9330910800925837,0.5,0.0
137,I20,520.6975049497172,355.1788797737321,499.6119081148618,1744.5074918566775,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1535,241102_mACmChPOLR2A_TotalPolII,202.62785800221877,112.52698177155222,0.1939549815348952,48.74559059855628,0.6055465278585105,367.4354830428359,0.7747768387074555,0.5,0.5
162,K05,615.8792993311962,494.6782807944909,536.3067965119865,1798.5596064814815,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1728,241102_mACmChPOLR2A_TotalPolII,205.83049907544762,252.026382792311,0.434400458016611,51.94823167178512,0.6453316275579327,462.6172774243149,0.9754777866471734,4.0,0.0
165,K08,516.9109280862684,280.57674678730064,521.8608711918013,1756.28125,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1888,241102_mACmChPOLR2A_TotalPolII,213.07200980070218,37.92484878512076,0.06536844079551574,59.18974239703968,0.7352899524501526,363.64890617938715,0.7667924382149107,4.0,4.0
168,K11,569.408482215195,480.38523654497266,492.3571164485345,1756.307147076196,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1693,241102_mACmChPOLR2A_TotalPolII,199.0342223856361,237.73333854279278,0.4097645254620457,45.1519549819736,0.5609042629215304,416.14646030831375,0.8774891207754828,0.5,0.0
171,K14,503.66134261613695,353.98982301747367,497.2995043736954,1747.68,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1425,241102_mACmChPOLR2A_TotalPolII,202.4779011607314,111.33792501529379,0.1919054865820114,48.595633757068896,0.6036836753712129,350.3993207092557,0.7388542765008557,0.5,0.5
182,L05,612.5998378876167,479.3812263116149,480.1533658866727,1722.0722347629796,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1329,241102_mACmChPOLR2A_TotalPolII,199.25311141387917,236.72932830943503,0.4080339824117835,45.37084401021667,0.5636234317614468,459.3378159807354,0.968562693012563,8.0,0.0
185,L08,536.8170108731821,267.4963666541572,494.4628099812555,1696.6375838926174,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1788,241102_mACmChPOLR2A_TotalPolII,215.76780129855405,24.844468651977337,0.04282269356891929,61.88553389489155,0.7687786672510158,383.5549889663008,0.8087665332722894,8.0,8.0
188,L11,579.6486448302516,483.08034960680027,490.5133646355772,1779.899205864386,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1637,241102_mACmChPOLR2A_TotalPolII,200.35903351452944,240.4284516046204,0.4144099055825439,46.47676611086695,0.5773618495323168,426.3866229233703,0.8990815939711617,1.0,0.0
191,L14,491.2175938578737,307.4449711121605,500.7446189734532,1725.3803797468354,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1580,241102_mACmChPOLR2A_TotalPolII,203.09870081340878,64.79307310998061,0.11167934215234088,49.21643340974629,0.6113956154576603,337.9555719509924,0.7126153072952793,1.0,1.0
202,M05,594.0849874668771,482.4699944023635,496.3761709648318,1779.4083908656398,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1883,241102_mACmChPOLR2A_TotalPolII,199.3766616222589,239.81809640018363,0.4133578784994165,45.4943942185964,0.5651582454498618,440.82296555999585,0.929522159530799,24.0,0.0
205,M08,523.29202483621,262.0151472886523,490.659359693027,1785.7622422680413,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1552,241102_mACmChPOLR2A_TotalPolII,211.87892860123674,19.36324928647244,0.033375094565655385,57.99666119757424,0.7204687928556485,370.0300029293287,0.7802476601397617,24.0,24.0
208,M11,631.269997061381,487.6089816559061,503.78694498072576,1766.148484848485,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1320,241102_mACmChPOLR2A_TotalPolII,201.76068691154148,244.95708365372624,0.4222155956635758,47.87841950787899,0.594774016200103,478.0079751544997,1.0079307115365872,2.0,0.0
211,M14,499.268883767618,284.7276032967818,477.70566070294944,1778.412017167382,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1398,241102_mACmChPOLR2A_TotalPolII,204.91880773640568,42.07570529460193,0.07252298528765239,51.036540332743186,0.6340060590694494,346.0068618607367,0.7295923093314755,2.0,2.0
