,WELL,IF_647_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT,RFP_561_Intensity,GFP_Intensity_BGS,GFP_Intensity_FC,RFP_Intensity_BGS,RFP_Intensity_FC,IF_647_Intensity_BGS,IF_647_Intensity_FC,TIME_HOURS,TIME_IN_AUXIN
75,F18,653.1525305257006,893.6712583991178,597.8744807050707,1807.1573122529644,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1265,241026_mACmChPOLR2A_TotalPolII,157.68970676860383,652.0425493248724,1.0006981596602327,2.6093233552820436,0.029114466580390703,513.962311572218,1.0141716045793054,2.0,0.0
78,F21,341.47434549090576,449.917052564583,623.5615890186434,1937.3030612244897,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,980,241026_mACmChPOLR2A_TotalPolII,160.85731892894304,208.28834349033752,0.3196628229634283,5.776935515621261,0.0644582418910083,202.2841265374232,0.3991553710695682,2.0,2.0
83,G06,634.4449322222589,885.0553061104242,588.9567832581012,1985.9792490118577,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1012,241026_mACmChPOLR2A_TotalPolII,160.17432226671264,643.4265970361787,0.9874751459045453,5.093938853390853,0.056837460259336496,495.2547132687763,0.9772570009944846,4.0,0.0
86,G09,304.0173771073526,392.32943387017167,606.2469386360038,1898.1041214750542,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1383,241026_mACmChPOLR2A_TotalPolII,159.5052019792893,150.7007247959262,0.23128235744567838,4.424818565967513,0.04937150928510681,164.82715815387004,0.3252437381095187,4.0,4.0
89,G12,679.3051338771704,952.1744331495984,639.3583440789998,1846.6515151515152,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1056,241026_mACmChPOLR2A_TotalPolII,161.7299593172083,710.5457240753528,1.0904837409351102,6.649575903886529,0.07419504180483197,540.1149149236878,1.065776998803157,4.0,0.0
92,G15,319.3595440416714,410.6782027006034,636.008145295018,1704.765558397272,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1173,241026_mACmChPOLR2A_TotalPolII,162.64710038437357,169.0494936263579,0.259442451015731,7.56671697105179,0.08442837409591576,180.16932508818886,0.3555175338863037,4.0,4.0
95,G18,580.6130932556005,859.5844342727768,587.2094733922743,1848.2525150905433,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,994,241026_mACmChPOLR2A_TotalPolII,158.3930717539788,617.9557251985314,0.9483846684514,3.3126883406570187,0.03696251512487752,441.42287430211786,0.8710337988782346,4.0,0.0
98,G21,292.89247544405754,385.4878585221763,605.9607904917689,1750.9705882352941,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1088,241026_mACmChPOLR2A_TotalPolII,161.5507440351426,143.8591494479308,0.22078250300058958,6.4703606218208165,0.07219538264804896,153.70225649057497,0.30329162388515574,4.0,4.0
103,H06,668.1017136986231,893.738789479718,585.5209263090283,1955.924721189591,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1076,241026_mACmChPOLR2A_TotalPolII,159.91947908064273,652.1100804054724,1.0008018004857375,4.839095667320947,0.053993955482876714,528.9114947451405,1.0436699486101255,8.0,0.0
106,H09,325.087027406123,406.1259758068447,582.2594813102827,1936.5568551007148,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1539,241026_mACmChPOLR2A_TotalPolII,159.80068229753093,164.4972667325992,0.2524560893440014,4.720298884209143,0.05266843752253458,185.89680845264044,0.3668192399903143,8.0,8.0
109,H12,651.4604317120941,910.2327125946916,604.4219356591949,1774.6862934362935,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1036,241026_mACmChPOLR2A_TotalPolII,160.76248644836852,668.6040035204462,1.0261152382726142,5.682103035046737,0.06340011428070906,512.2702127586115,1.0108326854985414,8.0,0.0
112,H15,323.4612764293695,398.3376610416885,576.2454725101454,1833.8285385500576,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,869,241026_mACmChPOLR2A_TotalPolII,158.92979700621507,156.708951967443,0.24050326163296304,3.849413592893285,0.042951220736028375,184.27105747588692,0.3636112411942609,8.0,8.0
115,H18,328.4775857415292,406.2648521130388,605.803984855103,1929.935593220339,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1180,241026_mACmChPOLR2A_TotalPolII,160.12695984061375,164.6361430387933,0.2526692246128159,5.046576427291967,0.05630899690540572,189.28736678804663,0.37350962936326243,8.0,8.0
118,H21,604.1906401497215,898.8546655808822,612.4975712966384,1828.0186536901865,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1233,241026_mACmChPOLR2A_TotalPolII,161.733072167195,657.2259565066367,1.0086532019085213,6.652688753873207,0.07422977455143596,465.0004211962389,0.9175579856274699,8.0,0.0
123,I06,534.0121474272519,733.6115176415557,598.7453813071284,1951.9071856287426,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1336,241026_mACmChPOLR2A_TotalPolII,159.08885179971944,491.9828085673102,0.7550523989999373,4.008468386397652,0.044725931969329426,394.8219284737693,0.7790788929609576,24.0,0.0
126,I09,353.09277434214766,384.1581293925178,594.0750583438999,1812.7909270216962,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,507,241026_mACmChPOLR2A_TotalPolII,158.5530748513857,142.52942031827234,0.21874175045418967,3.4726914380639187,0.038747807401046434,213.9025553886651,0.42208133347079935,24.0,24.0
129,I12,648.0416815702227,905.3683716432699,607.63423213231,1842.2971065631616,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1417,241026_mACmChPOLR2A_TotalPolII,159.59351078909597,663.7396625690244,1.0186498711074072,4.513127375774189,0.05035684668557347,508.85146261674015,1.0040866668917856,24.0,0.0
132,I15,353.1402266766071,407.77517864837466,602.3000081604916,1705.2194444444444,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,360,241026_mACmChPOLR2A_TotalPolII,159.28976431859385,166.14646957412918,0.25498714234067205,4.20938090527207,0.04696768587250525,213.95000772312451,0.42217496837183427,24.0,24.0
135,I18,318.9209564370201,401.47882477557545,576.6068676846509,1866.1210478771454,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1107,241026_mACmChPOLR2A_TotalPolII,159.20778107672575,159.85011570132997,0.2453240463669452,4.127397663403968,0.04605292827809322,179.73073748353752,0.3546520947582922,24.0,24.0
163,K06,623.0900160669961,856.3336364698082,544.7779740583097,1854.9856573705179,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1255,241026_mACmChPOLR2A_TotalPolII,157.5393478134178,614.7049273955627,0.943395626889271,2.458964400096022,0.027436782299918413,483.8997971135135,0.9548510126997024,0.5,0.0
166,K09,464.5540587225652,677.1419328774631,573.2676101643369,2005.9754335260116,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1384,241026_mACmChPOLR2A_TotalPolII,160.20785203888872,435.5132238032176,0.6683877946597533,5.127468625566934,0.057211580787362465,325.3638397690826,0.6420213311775663,0.5,0.5
169,K12,654.6225835881258,945.6486716599633,578.2345898254383,1866.3875338753387,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1107,241026_mACmChPOLR2A_TotalPolII,161.02571624579875,704.0199625857178,1.0804685701156278,5.945332832476964,0.06633719569866808,515.4323646346432,1.0170723738372223,4.0,0.0
172,K15,291.6787630898396,396.2789534301615,578.467290280677,1828.7696118909992,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1211,241026_mACmChPOLR2A_TotalPolII,159.44239645568254,154.65024435591602,0.2373437363531072,4.362013042360758,0.048670734000046297,152.48854413635704,0.3008966766719845,4.0,4.0
183,L06,652.6968197361566,891.6516465616295,536.8329047922695,1862.9102990033223,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,903,241026_mACmChPOLR2A_TotalPolII,159.03149719839922,650.0229374873841,0.9975986351719991,3.951113785077439,0.0440859773159559,513.506600782674,1.0132723772775172,1.0,0.0
186,L09,415.7800373513734,591.4879404259507,602.9560331838546,2145.773475314618,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1033,241026_mACmChPOLR2A_TotalPolII,163.46235162435718,349.8592313517052,0.5369335012205776,8.3819682110354,0.09352483388618169,276.5898183978908,0.5457784230847684,1.0,1.0
189,L12,662.9644991378543,945.0045986011097,593.9453223221464,1877.0689655172414,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1218,241026_mACmChPOLR2A_TotalPolII,161.84739729270123,703.3758895268643,1.0794801028363854,6.767013879379448,0.07550539837901277,523.7742801843717,1.0335329852241808,8.0,0.0
192,L15,343.2421280608283,443.2645294299119,615.9863694020045,1817.626643295355,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1141,241026_mACmChPOLR2A_TotalPolII,163.9492236684873,201.6358203556664,0.3094531094027789,8.868840255165509,0.09895728434467245,204.05190910734572,0.40264363245589707,8.0,8.0
203,M06,635.2884637267069,930.2707216065672,568.5495349769853,1991.986301369863,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,876,241026_mACmChPOLR2A_TotalPolII,161.87781324812244,688.6420125323218,1.0568678306643238,6.797429834800653,0.07584477537336984,496.09824477322434,0.9789214921062207,2.0,0.0
206,M09,311.99411826469134,441.4225949893646,592.8994516028746,1876.4975165562914,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1208,241026_mACmChPOLR2A_TotalPolII,160.54537058256653,199.79388591511912,0.3066262687207116,5.4649871692447505,0.060977565689263505,172.80389931120877,0.34098377234297295,2.0,2.0
209,M12,651.279790104482,983.9844896656382,617.0255908163825,1876.6593607305936,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1095,241026_mACmChPOLR2A_TotalPolII,165.47925767749646,742.3557805913927,1.1393030473549877,10.39887426417468,0.11602919071916763,512.0895711509994,1.0104762360373245,24.0,0.0
212,M15,342.38541240920614,412.81730544084695,553.479465668256,1640.581081081081,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,296,241026_mACmChPOLR2A_TotalPolII,159.31870753324924,171.18859636660147,0.2627253597426266,4.238324119927455,0.04729063023051572,203.19519345572357,0.40095312584186926,24.0,24.0
21,D04,726.5529896529076,813.064345696286,631.075132872677,1739.7292418772563,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,554,241102_mACmChPOLR2A_TotalPolII,159.58258167285607,570.412447694106,0.9831805138468046,5.700314269193569,0.07081267189559341,573.2909677460264,1.143661399313701,24.0,0.0
24,D07,411.1209841703546,352.37698017278547,553.258295872508,1635.084175084175,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,297,241102_mACmChPOLR2A_TotalPolII,155.34680153407086,109.72508217060559,0.18912554083712987,1.4645341304083672,0.018193308291259803,257.8589622634733,0.5144043046191299,24.0,24.0
27,D10,754.9503493715113,823.6736795890642,585.6645814103257,1850.9491279069769,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,688,241102_mACmChPOLR2A_TotalPolII,160.04708064625183,581.0217815868843,1.0014670894473914,6.164813242589332,0.07658295259339211,601.68832746463,1.2003114530905474,24.0,0.0
30,D13,398.5414890610024,342.692639786288,537.970428024157,1730.3720930232557,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,258,241102_mACmChPOLR2A_TotalPolII,154.25046676971098,100.04074178410812,0.17243331261533273,0.36819936604848635,0.004573990076488461,245.2794671541211,0.489309398561243,24.0,24.0
33,D16,774.8526315827066,862.749822868676,612.6757054067107,1800.4497206703911,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,716,241102_mACmChPOLR2A_TotalPolII,159.60297590759393,620.0979248664961,1.068819936995001,5.720708503931434,0.07106602112948722,621.5906096758254,1.2400146286223055,24.0,0.0
36,D19,414.0111907641658,356.2636077107671,589.6265690171091,1616.4652406417113,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,187,241102_mACmChPOLR2A_TotalPolII,158.7425605292006,113.6117097085872,0.19582465211243835,4.8602931255381066,0.06037743292069901,260.74916885728453,0.520169994126466,24.0,24.0
41,E04,691.9597279854394,778.845869393014,599.7345530004411,1739.436974789916,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,952,241102_mACmChPOLR2A_TotalPolII,158.2390474148178,536.1939713908341,0.9242004911440966,4.356780011155308,0.05412249551196529,538.6977060785581,1.0746511056385901,8.0,0.0
44,E07,379.84281355451384,365.2551924974226,584.451135270787,1873.858529819695,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,721,241102_mACmChPOLR2A_TotalPolII,158.15276496279105,122.60329449524275,0.21132282538438965,4.270497559128557,0.05305064391270567,226.58079164763257,0.4520073048632707,8.0,8.0
47,E10,764.3717163464329,832.4419249941138,618.6679220486377,1649.2327586206898,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,812,241102_mACmChPOLR2A_TotalPolII,158.63120190201815,589.7900269919339,1.01658030806266,4.748934498355652,0.05899407025734003,611.1096944395516,1.2191061914419115,8.0,0.0
50,E13,361.9946893062739,359.3416481967564,584.330704263414,1687.203026481715,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,793,241102_mACmChPOLR2A_TotalPolII,156.54583875970894,116.68975019457653,0.20113005776915213,2.6635713560464467,0.03308845716201212,208.73266739939265,0.4164019806888461,8.0,8.0
53,E16,643.5544071027912,792.8803538927717,578.8747571723916,1794.1647183846972,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,941,241102_mACmChPOLR2A_TotalPolII,155.592606553301,550.2284558905918,0.9483907621275349,1.7103391496385143,0.021246843474592228,490.2923851959099,0.9780870567882639,8.0,0.0
56,E19,370.7822734233046,376.51876125825964,595.992799463814,1707.4056720098645,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,811,241102_mACmChPOLR2A_TotalPolII,159.190101276608,133.86686325607977,0.23073706041168565,5.307833872945508,0.06593704851546384,217.52025151642334,0.4339323820265529,8.0,8.0
61,F04,695.8023455439537,830.2647857381315,573.2762786807424,1839.937659033079,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,786,241102_mACmChPOLR2A_TotalPolII,158.6710404374304,587.6128877359516,1.0128277235931842,4.78877303376791,0.05948896808292049,542.5403236370724,1.0823167651749268,4.0,0.0
64,F07,452.1620943866964,373.6796774668566,557.7439287457906,1681.6156914893618,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,752,241102_mACmChPOLR2A_TotalPolII,158.18677740583774,131.02777946467674,0.22584352789469775,4.304510002175249,0.05347316657656112,298.90007247981515,0.5962774478921684,4.0,4.0
67,F10,668.0355793113713,812.5017361174632,564.1517322707381,1759.9760705289673,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,794,241102_mACmChPOLR2A_TotalPolII,156.11500933839875,569.8498381152833,0.9822107825987608,2.2327419347362536,0.027736439533951922,514.77355740449,1.0269246859157262,4.0,0.0
70,F13,319.4386784340692,347.8842303665539,571.1195165269775,1637.1046643913537,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,879,241102_mACmChPOLR2A_TotalPolII,155.51575647293802,105.232332364374,0.18138169849825317,1.6334890692755266,0.020292166369278154,166.1766565271879,0.33150675351534575,4.0,4.0
73,F16,675.7260804248617,827.6490801256014,550.6904232638415,1873.0131578947369,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,760,241102_mACmChPOLR2A_TotalPolII,156.55511613748777,584.9971821234215,1.0083192126050464,2.672848733825276,0.03320370623034054,522.4640585179804,1.0422665101545732,4.0,0.0
76,F19,337.4787332418076,366.634743376699,581.4700122846237,1746.1055555555556,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,720,241102_mACmChPOLR2A_TotalPolII,158.09016675402052,123.98284537451914,0.21370066189172363,4.207899350358019,0.05227301197706379,184.21671133492634,0.36749496105022195,4.0,4.0
81,G04,653.6232022614878,801.2972824918223,535.5794679112643,1728.6124469589815,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,707,241102_mACmChPOLR2A_TotalPolII,156.78210557661396,558.6453844896424,0.9628984402444477,2.899838172951462,0.03602350316039319,500.3611803546065,0.9981733532911933,2.0,0.0
84,G07,339.69714474105115,400.7879003631706,555.7879143421216,1753.6781193490053,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1106,241102_mACmChPOLR2A_TotalPolII,157.8555054347615,158.13600236099072,0.27256809820239986,3.973238031099015,0.049357910419053415,186.43512283416987,0.37192048271761097,2.0,2.0
87,G10,660.7977682735126,837.3135182109277,580.3967396639384,1754.8195422535211,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1136,241102_mACmChPOLR2A_TotalPolII,158.8885967435171,594.6616202087478,1.0249771366057991,5.006329339854602,0.062191581060768414,507.5357463666313,1.0124859356732967,2.0,0.0
90,G13,337.1437031076836,403.4671440563692,577.3451951082981,1728.57594381036,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1139,241102_mACmChPOLR2A_TotalPolII,157.8912685139422,160.81524605418932,0.27718612538895315,4.009001110279712,0.049802180519332835,183.88168120080235,0.366826607537675,2.0,2.0
93,G16,591.1415510883205,783.8976745979803,540.159211711447,1874.7111334002007,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,997,241102_mACmChPOLR2A_TotalPolII,156.15934157082157,541.2457765958004,0.9329079386364351,2.2770741671590713,0.028287160718908674,437.87952918143924,0.8735283534003323,2.0,0.0
96,G19,337.95151515518523,420.75037269555634,606.912249706798,1777.2912087912089,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,120,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,910,241102_mACmChPOLR2A_TotalPolII,160.59628834632116,178.09847469337646,0.3069760321188995,6.714020942658664,0.08340553514427398,184.68949324830396,0.3684381163675811,2.0,2.0
101,H04,608.0031432478708,797.0235317914811,544.6705370082751,1786.7665847665849,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,814,241102_mACmChPOLR2A_TotalPolII,161.59202286439233,554.3716337893012,0.955532071528967,7.709755460729838,0.09577513765976234,454.7411213409895,0.9071656391222157,1.0,0.0
104,H07,472.6505069206143,559.0255725928016,555.9111644321724,1763.6757038581857,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,959,241102_mACmChPOLR2A_TotalPolII,159.35381050779623,316.3736745906217,0.545311437730785,5.47154310413373,0.06797074131325609,319.38848501373303,0.637149898125219,1.0,1.0
107,H10,624.8709038020756,785.7725797472382,521.3630113746439,1892.4878487848785,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1111,241102_mACmChPOLR2A_TotalPolII,156.09291110603098,543.1206817450583,0.9361395830641001,2.210643702368486,0.02746192223468858,471.6088818951944,0.9408152302095404,1.0,0.0
110,H13,451.6881636194967,514.8568930856924,546.962534352403,1903.1921151439299,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1598,241102_mACmChPOLR2A_TotalPolII,156.54116292687553,272.2049950835125,0.46918093744229494,2.658895523213033,0.03303037120382898,298.42614171261545,0.5953320007198112,1.0,1.0
113,H16,608.0757428125419,831.6982129981116,560.6117492790648,1800.6154553817848,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1087,241102_mACmChPOLR2A_TotalPolII,158.56022911378878,589.0463149959317,1.015298423094442,4.677961710126283,0.058112404347521206,454.8137209056606,0.9073104684050627,1.0,0.0
116,H19,428.3300813232206,536.9109202775188,579.2050035270298,1563.7504078303425,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,613,241102_mACmChPOLR2A_TotalPolII,159.61911506643014,294.2590222753389,0.5071939399188455,5.736847662767644,0.07126651129640939,275.06805941633934,0.5487348300208335,1.0,1.0
121,I04,696.0517890960126,837.8149629320327,548.8846871385597,1917.5669191919192,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,792,241102_mACmChPOLR2A_TotalPolII,159.74389901335348,595.1630649298528,1.0258414422158095,5.861631609690988,0.07281665121397046,542.7897671891313,1.0828143815300546,0.5,0.0
124,I07,512.2888134693935,677.8142864102512,557.503753385737,1789.8634259259259,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,864,241102_mACmChPOLR2A_TotalPolII,159.23743802874918,435.16238840807125,0.7500593340334832,5.355170625086686,0.06652509361958937,359.02679156251224,0.716224580414798,0.5,0.5
127,I10,628.8863463971699,812.8661180390346,556.211782125268,1748.3229078613695,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1183,241102_mACmChPOLR2A_TotalPolII,157.61510118072022,570.2142200368547,0.982838842533875,3.7328337770577207,0.04637146673195133,475.6243244902886,0.9488256593904231,0.5,0.0
130,I13,477.18583871672723,631.5913466328427,535.1471817845,1791.93059125964,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1167,241102_mACmChPOLR2A_TotalPolII,155.8171630306971,388.9394486306628,0.6703880472907484,1.9348956270345923,0.024036416716512504,323.92381680984596,0.6461974572184442,0.5,0.5
133,I16,599.2031644212071,831.8428142102647,544.2029551593266,1690.2207207207207,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1110,241102_mACmChPOLR2A_TotalPolII,157.21972732515968,589.1909162080848,1.0155476622101771,3.337459921497185,0.04145989909063517,445.94114251432586,0.8896105115080447,0.5,0.0
