,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,EU,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,Alexa647_Intensity,NucleusArea2,EXPERIMENT,GFP_Intensity_BGS,GFP_Intensity_FC,RFP_Intensity_BGS,RFP_Intensity_FC,TIME_IN_AUXIN,TIME_IN_AUXIN_HRS
77,F21,322.36109154080975,498.3104641415014,385.9115058462841,1830.2640159045725,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,685,499.1035983269294,1703.7564046895354,241029_mACmChPOLR2A_ActivePolII,253.76785681784762,0.4379472921072661,132.76848324700308,0.6050295598785332,0,0.0
80,G04,326.18344583807817,285.7000020101517,299.1580704443081,1753.0180897250361,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1115,636.1329659543075,1714.4016840019813,241029_mACmChPOLR2A_ActivePolII,41.157394686497895,0.07102857619229436,136.5908375442715,0.6224481315276021,90,1.5
81,G05,322.6450461748156,510.4919821306268,334.5835052231642,1784.1904301594973,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1193,833.7440875300213,1721.34507346586,241029_mACmChPOLR2A_ActivePolII,265.94937480697297,0.45896990263009013,133.05243788100893,0.6063235488059988,0,0.0
82,G07,320.952669924298,513.6828402002186,328.40884418297105,1772.997624703088,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1386,791.3071203442938,1697.8895038950388,241029_mACmChPOLR2A_ActivePolII,269.1402328765648,0.46447661915675975,131.36006163049132,0.5986113445768173,0,0.0
83,G08,328.9491621899394,281.64201210261336,316.1457467697053,1757.7590745911448,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1225,1038.2688778615006,1742.2273606470899,241029_mACmChPOLR2A_ActivePolII,37.09940477895955,0.06402538156516441,139.3565538961327,0.6350515755543171,90,1.5
84,G09,326.1460929013969,523.3240954555292,348.90804858833,1712.715600552232,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1260,1134.0655493873685,1672.616592403989,241029_mACmChPOLR2A_ActivePolII,278.78148813187545,0.4811152970591744,136.55348460759024,0.622277913187468,0,0.0
85,G10,328.37604559408487,276.87756150068213,347.6178729550784,1763.477694235589,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1314,1119.0635972188447,1677.840208423795,241029_mACmChPOLR2A_ActivePolII,32.33495417702832,0.05580299175717409,138.7834373002782,0.6324398677659271,90,1.5
86,G11,319.9226863291306,502.14081858016516,374.33508301031503,1738.9468223086901,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1584,1087.0409423425888,1720.3534856242616,241029_mACmChPOLR2A_ActivePolII,257.5982112565114,0.44455763817417526,130.33007803532394,0.5939176815475661,0,0.0
89,G14,330.4178968267557,281.55093479879594,376.6948318818354,1827.9375351716376,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1766,491.31832897078544,1681.4425744826017,241029_mACmChPOLR2A_ActivePolII,37.008327475142124,0.06386820224750203,140.825288532949,0.6417446389166372,90,1.5
90,G15,324.65991512421766,504.2119733471479,374.9539219778019,1797.7655963302752,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1750,457.5364665991261,1697.9523521098324,241029_mACmChPOLR2A_ActivePolII,259.66936602349404,0.4481319940169887,135.06730683041098,0.6155053609639469,0,0.0
91,G16,328.9729701507742,278.71912023247944,381.12362465002496,1747.926073926074,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1584,523.6156162902003,1644.522483451267,241029_mACmChPOLR2A_ActivePolII,34.17651290882563,0.05898111553518284,139.3803618569675,0.6351600690741135,90,1.5
92,G17,314.9491425595217,483.82383896192664,377.6220435224755,1781.1273798730733,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1432,456.17863787104034,1690.7526362038664,241029_mACmChPOLR2A_ActivePolII,239.28123163827283,0.4129465755124861,125.35653426571503,0.5712531084171727,0,0.0
93,G18,333.9926986132142,279.23749972417886,396.94688137761284,1777.867341202923,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1198,453.00797247021757,1695.1273125608568,241029_mACmChPOLR2A_ActivePolII,34.69489240052505,0.05987572408616516,144.40009031940752,0.6580351070956718,90,1.5
94,G19,325.7137738309372,504.5010755589593,411.83776626442597,1795.0896204846822,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,585,439.48973960191626,1667.8135474860335,241029_mACmChPOLR2A_ActivePolII,259.95846823530553,0.44863092060443255,136.12116553713054,0.6203078235206251,0,0.0
95,G20,332.9794614571562,283.064621836498,394.0715561933093,1852.9030860855441,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,794,442.2375245840684,1701.6809571286142,241029_mACmChPOLR2A_ActivePolII,38.52201451284421,0.06648049187146071,143.38685316334954,0.653417758041214,90,1.5
96,G21,327.97608818351716,501.84660019306494,414.29167069731966,1729.0342465753424,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,909,461.40291689049496,1644.4229571052,241029_mACmChPOLR2A_ActivePolII,257.3039928694111,0.44404988219777036,138.3834798897105,0.6306172510562389,0,0.0
99,H04,329.06538189977874,306.63739910820505,314.0460389492398,1773.0091264667535,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1055,656.6779955389596,1745.2082307421738,241029_mACmChPOLR2A_ActivePolII,62.094791784551234,0.10716190086882643,139.47277360597207,0.6355811919073375,60,1.0
100,H05,317.3426227316228,499.12951575264054,327.1952992445308,1771.2307692307693,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1211,765.7223589725571,1675.8836754643207,241029_mACmChPOLR2A_ActivePolII,254.58690842898673,0.439360794351768,127.7500144378161,0.5821602621308309,0,0.0
101,H06,326.22346449859435,303.47944797046046,335.67456078754526,1780.4357381748687,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,Total Pol II F12,Goat anti-mouse Alexa647,1331,604.1827500958591,1698.986075949367,241029_mACmChPOLR2A_ActivePolII,58.936840646806644,0.10171197444108732,136.63085620478768,0.6226304976431658,60,1.0
102,H07,318.20799895152373,500.5308726182607,323.5605754116824,1763.1084225221034,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,Total Pol II F12,Goat anti-mouse Alexa647,1500,757.0038843029718,1701.240664751744,241029_mACmChPOLR2A_ActivePolII,255.98826529460686,0.44177922689980653,128.61539065771706,0.586103804910347,0,0.0
103,H08,325.4282290586969,299.27147601146623,328.2878009164965,1745.8494359980382,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1472,1138.2944269840702,1676.0108932461874,241029_mACmChPOLR2A_ActivePolII,54.72886868781242,0.09444994390730059,135.83562076489022,0.6190065882903275,60,1.0
104,H09,319.6257610890853,512.3799766837648,346.16350716497266,1761.1408,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,1236,1061.8714152911461,1697.7268544082458,241029_mACmChPOLR2A_ActivePolII,267.837369360111,0.46222816438328596,130.03315279527862,0.5925645852184679,0,0.0
105,H10,326.5293981786938,299.2043620443079,356.7263117982788,1772.568317677199,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,60,pSer2 3E10,Goat anti-rat Alexa647,1552,1102.2146852096416,1728.8865860679332,241029_mACmChPOLR2A_ActivePolII,54.6617547206541,0.09433412001790761,136.9367898848871,0.624024645676613,60,1.0
106,H11,316.6317474794644,502.6559052641766,373.63789379228393,1782.6531724406384,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,60,pSer2 3E10,Goat anti-rat Alexa647,2057,1085.393893589361,1728.96385775029,241029_mACmChPOLR2A_ActivePolII,258.1132979405228,0.4454465640660987,127.03913918565775,0.5789207844293214,0,0.0
109,H14,323.6570140338702,300.0707466908692,364.8622721459995,1749.1153136531366,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1361,477.77667458740376,1651.6202179952982,241029_mACmChPOLR2A_ActivePolII,55.5281393672154,0.0958293086310076,134.06440574006353,0.6109351136397702,60,1.0
110,H15,321.63290499996293,503.44438031755067,373.5839121071744,1849.2214194645135,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1579,552.915001441747,1746.9956590370955,241029_mACmChPOLR2A_ActivePolII,258.9017729938969,0.44680729792281876,132.04029670615625,0.6017111941674602,0,0.0
111,H16,327.0702271508657,297.5014298814474,393.13072031150426,1805.533189422558,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1376,461.80521097963174,1714.012658227848,241029_mACmChPOLR2A_ActivePolII,52.95882255779358,0.09139523509087583,137.47761885705904,0.626489217892852,60,1.0
112,H17,366.5832819203709,513.6034952252951,392.42132926733046,1787.7941952506596,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1394,487.35527383361807,1681.99207696661,241029_mACmChPOLR2A_ActivePolII,269.0608879016413,0.4643396872484172,176.99067362656422,0.8065512744290723,0,0.0
113,H18,322.9070722262582,295.67655298422545,372.41558407569715,1865.9149040826364,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1044,483.2630807205731,1724.2689924259812,241029_mACmChPOLR2A_ActivePolII,51.13394566057164,0.08824590047620429,133.31446393245153,0.607517608591152,60,1.0
114,H19,323.428339750714,504.6419356873175,385.62929928059924,1767.3647342995168,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1164,408.7693317696,1671.0651473866733,241029_mACmChPOLR2A_ActivePolII,260.09932836366374,0.44887401408582894,133.8357314569073,0.6098930387624353,0,0.0
115,H20,333.6218660604943,303.2989465975792,394.37380415250686,1705.5158450704225,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,961,477.5613371927577,1627.1048640167364,241029_mACmChPOLR2A_ActivePolII,58.75633927392536,0.10140046892393373,144.02925776668764,0.6563452131489033,60,1.0
116,H21,316.4396087002463,488.92575729219925,378.00559602205163,1814.4706163401816,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,819,444.95774702737555,1653.03466976564,241029_mACmChPOLR2A_ActivePolII,244.38314996854544,0.4217513601109513,126.84700040643963,0.5780452028290581,0,0.0
119,I04,335.013551910191,369.2150599179889,305.77051979027954,1752.7076205287715,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,1217,734.2282451057584,1710.1207771748643,241029_mACmChPOLR2A_ActivePolII,124.67245259433511,0.21515712706377918,145.4209436163843,0.6626871631097587,30,0.5
120,I05,321.13767891407474,511.1958169190241,326.59430492458796,1796.8439821693908,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,Total Pol II F12,Goat anti-mouse Alexa647,1155,712.2871433962587,1737.9668155711552,241029_mACmChPOLR2A_ActivePolII,266.6532095953703,0.4601845660769693,131.54507062026806,0.5994544355342545,0,0.0
121,I06,320.30288318745846,362.0342350280468,313.54885533657847,1797.749892565535,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,Total Pol II F12,Goat anti-mouse Alexa647,1169,640.4033210487358,1704.4600269697553,241029_mACmChPOLR2A_ActivePolII,117.49162770439298,0.20276460873982163,130.71027489365179,0.5956502488876128,30,0.5
122,I07,312.5806267086931,493.9428428211339,327.8478399469413,1787.8616452991453,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,Total Pol II F12,Goat anti-mouse Alexa647,1487,720.2711717292924,1734.9961728950923,241029_mACmChPOLR2A_ActivePolII,249.4002354974801,0.4304097420243259,122.98801841488643,0.5604597177890207,0,0.0
123,I08,317.75369198296283,355.56925788028724,322.0579304104132,1748.5666518056175,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1670,1125.186005720957,1722.5728258558368,241029_mACmChPOLR2A_ActivePolII,111.02665055663343,0.19160748556866702,128.16108368915616,0.584033515798685,30,0.5
124,I09,321.7043497968019,515.530420019028,370.9129725604563,1799.3884,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,1538,1068.2844250991482,1756.1898610295557,241029_mACmChPOLR2A_ActivePolII,270.98781269537426,0.46766513400157095,132.11174150299524,0.6020367700340361,0,0.0
125,I10,322.44920475127026,360.00727142818323,360.62052988974125,1758.2346613545817,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,30,pSer2 3E10,Goat anti-rat Alexa647,1064,1097.6353787102455,1696.2,241029_mACmChPOLR2A_ActivePolII,115.46466410452942,0.19926651709460028,132.85659645746358,0.6054310941556494,30,0.5
126,I11,325.9695220812161,525.5070515694002,381.9920460946783,1772.3955745341616,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,30,pSer2 3E10,Goat anti-rat Alexa647,1633,1113.1858446616536,1717.6226267371305,241029_mACmChPOLR2A_ActivePolII,280.96444424574645,0.48488259734238176,136.37691378740942,0.6214732751965177,0,0.0
129,I14,319.2966378296689,356.80691882671147,359.1606329101459,1806.924269264836,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1412,390.51494595832867,1699.0964031404053,241029_mACmChPOLR2A_ActivePolII,112.26431150305766,0.1937434151021795,129.70402953586222,0.5910647616464834,30,0.5
130,I16,324.11446237129223,355.44060083074953,402.69627843942004,1760.198548812665,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1177,442.62951841732547,1654.4778519417475,241029_mACmChPOLR2A_ActivePolII,110.89799350709572,0.19138545190702802,134.52185407748556,0.6130197180540776,30,0.5
131,I17,325.9667083949911,501.1464613244507,413.0381407825014,1730.1853785900782,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1196,423.2825329533035,1664.2716807367613,241029_mACmChPOLR2A_ActivePolII,256.6038540007969,0.44284159709242416,136.3741001011844,0.6214604531524849,0,0.0
132,I18,325.20632385748667,356.35288180587673,401.6557478828068,1750.3220221606648,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,970,426.83502962696065,1626.444347063979,241029_mACmChPOLR2A_ActivePolII,111.81027448222292,0.19295984744989897,135.61371556368,0.6179953603020315,30,0.5
133,I19,337.0948425671376,514.4844841041419,452.5373277270667,1721.920613742495,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,961,431.8832847572657,1666.9049909801563,241029_mACmChPOLR2A_ActivePolII,269.9418767804881,0.4658600795420106,147.50223427333094,0.672171660780859,0,0.0
134,I20,332.9755448617776,358.9380239275925,409.5736438559624,1746.7049399198931,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,841,390.37957966986653,1638.1387011460477,241029_mACmChPOLR2A_ActivePolII,114.39541660393868,0.1974212319850196,143.38293656797094,0.6533999100104151,30,0.5
135,I21,334.5076034361867,517.7307929374657,427.1196568593262,1746.4303079416532,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,806,366.23045782689087,1623.828388401888,241029_mACmChPOLR2A_ActivePolII,273.1881856138119,0.47146249184404837,144.91499514238,0.6603815422646478,0,0.0
138,J04,329.09383531848346,281.8885311037737,273.3978789600008,1808.5730456314113,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1222,572.5979521157286,1722.6159317211948,241029_mACmChPOLR2A_ActivePolII,37.345923780119875,0.06445081893286321,139.50122702467678,0.6357108549039684,120,2.0
139,J05,323.1873136848146,522.3865648048713,320.069591250228,1795.5213523131672,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1208,722.0717007601454,1732.8354070387486,241029_mACmChPOLR2A_ActivePolII,277.84395748121756,0.47949732615114915,133.59470539100795,0.6087946764779235,0,0.0
140,J06,326.4853104744418,279.7744887911648,307.62669629588254,1781.7011286681716,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1308,583.8610450760071,1715.581420567504,241029_mACmChPOLR2A_ActivePolII,35.23188146751099,0.06080244865533116,136.89270218063513,0.623823736818974,120,2.0
141,J07,317.60396081451404,509.8950348769213,329.2701052645964,1813.8779270633397,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1774,671.9521343718496,1763.0706868282018,241029_mACmChPOLR2A_ActivePolII,265.3524275532675,0.4579397034686619,128.01135252070736,0.5833511868247361,0,0.0
142,J08,330.0972741086835,281.29629930871107,324.42012537395266,1764.5169811320754,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1764,1009.0387168815472,1728.5662195352352,241029_mACmChPOLR2A_ActivePolII,36.75369198505726,0.06342875761193843,140.50466581487683,0.6402835525408791,120,2.0
143,J09,319.16252508243724,509.07742525942194,357.5236641297672,1810.9512922465208,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1782,1109.4626504906103,1706.2434464976363,241029_mACmChPOLR2A_ActivePolII,264.53481793576816,0.45652868978680816,129.56991678863056,0.5904536062393623,0,0.0
144,J10,337.06177917635256,283.1807360115847,376.94844936120484,1770.7249575551782,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1116,1134.2453245679162,1694.6300350262698,241029_mACmChPOLR2A_ActivePolII,38.6381286879309,0.06668087930110665,147.46917088254588,0.6720209900170938,120,2.0
145,J11,317.60997608917086,507.3186356865801,374.99156165035674,1809.2232243517474,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1775,1036.3941826238079,1722.5620544690184,241029_mACmChPOLR2A_ActivePolII,262.77602836292624,0.4534934073027641,128.01736779536418,0.5833785985936225,0,0.0
148,J14,335.87536217289426,282.09633755509196,372.6820844550477,1791.6985061113626,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1627,408.3005153465587,1693.415274463007,241029_mACmChPOLR2A_ActivePolII,37.55373023143815,0.06480944698678016,146.28275387908758,0.6666144557261254,120,2.0
149,J15,321.42384478629026,508.0355672949809,372.784922309743,1829.6452862677572,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1391,455.4678593793052,1704.5847318870242,241029_mACmChPOLR2A_ActivePolII,263.4929599713271,0.4547306729693557,131.83123649248358,0.6007585011338946,0,0.0
150,J16,338.5988750255105,279.70221200390745,391.9398156802408,1797.5100908173563,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1064,491.2715057155756,1674.5957736877983,241029_mACmChPOLR2A_ActivePolII,35.159604680253636,0.06067771487833319,149.00626673170382,0.6790255772682489,120,2.0
151,J17,317.3835785597351,495.3110368569972,378.0904089385698,1868.4461784713885,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1290,415.0668451441491,1736.491030454735,241029_mACmChPOLR2A_ActivePolII,250.76842953334338,0.432770942850141,127.79097026592842,0.5823468989444123,0,0.0
152,J18,336.2674486629829,281.5737332656722,387.78293912209944,1712.994952327538,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1060,456.5921253297832,1696.072593993852,241029_mACmChPOLR2A_ActivePolII,37.031125942018406,0.06390754736771491,146.6748403691762,0.668401204438855,120,2.0
153,J19,329.5250933881655,382.10712274474105,402.7705128299127,1709.3950223356733,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1079,429.084056317323,1641.59864439603,241029_mACmChPOLR2A_ActivePolII,137.56451542108724,0.2374059810969577,139.9324850943588,0.6376761095616447,0,0.0
154,J20,345.9739437022682,284.5723276987628,422.28760573447676,1804.8332217012726,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,867,464.76582201928795,1695.9310157523084,241029_mACmChPOLR2A_ActivePolII,40.02972037510901,0.06908245930718318,156.3813354084615,0.712633964186937,120,2.0
155,J21,331.07728936052575,506.46979252083526,404.5342046806331,1738.8587512794268,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,592,454.80762225178347,1674.4679346500855,241029_mACmChPOLR2A_ActivePolII,261.9271851971814,0.45202849141261436,141.48468106671908,0.6447495084815917,0,0.0
158,K04,333.5083531624815,293.2510350831503,303.05335295973475,1780.8006681514476,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1294,596.8271758939967,1719.8850113418252,241029_mACmChPOLR2A_ActivePolII,48.708427759496516,0.08405999210288329,143.91574486867484,0.6558279318103988,90,1.5
159,K05,314.1225439903621,513.4503767458355,319.8494761034344,1776.8614573346117,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,970,710.8149142871321,1726.3559289669658,241029_mACmChPOLR2A_ActivePolII,268.9077694221817,0.4640754385595099,124.52993569655541,0.5674862764381974,0,0.0
160,K06,327.6090786578933,289.20304810191595,323.73285617622383,1784.4063906390638,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,Total Pol II F12,Goat anti-mouse Alexa647,1527,578.2113849304557,1704.3406018316616,241029_mACmChPOLR2A_ActivePolII,44.66044077826214,0.07707406031803331,138.01647036408662,0.6289447787470815,90,1.5
161,K07,318.15619369342625,520.5484508407745,326.955956922507,1795.8910093299405,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,Total Pol II F12,Goat anti-mouse Alexa647,1354,693.9698461841175,1728.6922296611888,241029_mACmChPOLR2A_ActivePolII,276.00584351712075,0.47632514728162995,128.56358539961957,0.5858677269516359,0,0.0
162,K08,328.95884646961827,291.148838442539,331.2531839053851,1797.244567533021,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1688,1032.8699800898537,1739.3071744161582,241029_mACmChPOLR2A_ActivePolII,46.60623111888518,0.08043206483984318,139.3662381758116,0.6350957070780686,90,1.5
163,K09,320.14166491523093,512.1602230621354,370.4082460643344,1799.9142857142858,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1426,1206.6567101368719,1736.1309754075712,241029_mACmChPOLR2A_ActivePolII,267.6176157384816,0.46184891815119744,130.54905662142426,0.5949155728718544,0,0.0
164,K10,334.59738282676614,289.46758431223753,368.26828346656185,1752.3152119700749,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1330,1099.2937892981513,1722.085462744256,241029_mACmChPOLR2A_ActivePolII,44.92497698858372,0.07753059141077061,145.00477453295946,0.660790669369515,90,1.5
165,K11,320.01313314649104,523.8065307853916,379.2688982293522,1716.5007832898173,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1473,1147.0865177364324,1698.7211740041928,241029_mACmChPOLR2A_ActivePolII,279.2639234617378,0.4819478739228461,130.42052485268437,0.5943298501342794,0,0.0
168,K14,329.4892420873949,284.1894825718455,381.80304204836983,1821.8919145370758,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1357,431.9114514325085,1684.8830939226518,241029_mACmChPOLR2A_ActivePolII,39.64687524819166,0.06842175314552669,139.89663379358825,0.6375127342168655,90,1.5
169,K15,325.3829424527866,480.5984035138226,398.51094279674635,1790.4455445544554,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1454,447.97702625714334,1676.6368275568786,241029_mACmChPOLR2A_ActivePolII,236.05579619016876,0.40738018606475596,135.79033415897993,0.6188002160054885,0,0.0
