,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,EU,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,Alexa647_Intensity,NucleusArea2,EXPERIMENT,GFP_Intensity_BGS,GFP_Intensity_FC,RFP_Intensity_BGS,RFP_Intensity_FC,Alexa647_Intensity_BGS,Alexa647_Intensity_FC,TIME_IN_AUXIN,TIME_IN_AUXIN_HRS
75,F18,345.9303500616551,507.35084520232846,410.1904927437207,1810.4646983311939,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1060,381.8935176349906,1700.0053506054633,241111_mACmChPOLR2A_ActivePolII,237.46048862850517,0.4381075622153026,129.06106199723834,0.6022380542747678,239.45415988097716,0.8885779612575886,0,0.0
76,F19,351.43649693139645,391.6049409045952,430.21932899534295,1740.8438061041293,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,713,408.95920849091056,1622.1268057784912,241111_mACmChPOLR2A_ActivePolII,121.71458433077191,0.22455979997003273,134.5672088669797,0.6279314053604353,266.5198507368971,0.9890146227577931,30,0.5
77,F20,348.0654166771991,506.26769153262273,434.6514478428444,1773.4398530762167,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,829,411.2069926709135,1669.7118320610687,241111_mACmChPOLR2A_ActivePolII,236.37733495879945,0.4361091758038196,131.19612861278236,0.6122009225821723,268.7676349169001,0.9973558079140955,0,0.0
78,F21,350.8149903359717,375.83210465173846,414.8635639887623,1853.7761877504292,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,685,362.8521274013922,1685.791214607039,241111_mACmChPOLR2A_ActivePolII,105.94174807791518,0.19545938465516802,133.94570227155495,0.6250312671083919,220.41276964737875,0.8179182587003595,30,0.5
91,G14,353.9660544232606,527.5435533366752,433.8822848767148,1859.36865234375,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1766,425.4223668076803,1735.6155735691477,241111_mACmChPOLR2A_ActivePolII,257.65319676285196,0.4753625101283586,137.09676635884384,0.639735087729863,282.9830090536669,1.050106898875475,0,0.0
92,G15,349.4922566172205,330.11633333618937,422.1718523051601,1824.6280393171237,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1750,387.4301007559844,1691.3973224958163,241111_mACmChPOLR2A_ActivePolII,60.22597676236609,0.11111514178122649,132.62296855280377,0.6188589904451068,244.990743001971,0.9091233789877765,60,1.0
93,G16,349.42951292755134,512.7431654816294,453.75496544954257,1775.7555988315482,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1584,444.10495782448663,1686.86994076999,241111_mACmChPOLR2A_ActivePolII,242.8528089078061,0.4480562332800899,132.5602248631346,0.6185662093614893,301.6656000704732,1.1194351521201658,0,0.0
94,G17,352.00360040955184,325.50988088318564,436.19566753779753,1792.2787258248009,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1432,409.1262436143356,1690.56755360372,241111_mACmChPOLR2A_ActivePolII,55.61952430936236,0.10261637355960704,135.1343123451351,0.6305776821690368,266.68688586032215,0.9896344646912353,60,1.0
95,G18,345.9509833285229,500.53965327133227,424.59774947627085,1822.1986652977412,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1198,359.1496749442545,1716.216864716636,241111_mACmChPOLR2A_ActivePolII,230.649296697509,0.42554111501432157,129.08169526410617,0.6023343353552078,216.71031719024108,0.804179020853534,0,0.0
96,G19,364.25755858532847,327.25265691184075,484.6547000917871,1657.0916104146577,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,585,380.78732104300764,1604.8994299674266,241111_mACmChPOLR2A_ActivePolII,57.36230033801746,0.10583174366943549,147.38827052091173,0.6877583671466795,238.3479632889942,0.8844730339807233,60,1.0
97,G20,349.69803641876376,509.7907817099456,434.12974536288806,1814.2633744855966,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,794,401.7964812006918,1691.3497581620315,241111_mACmChPOLR2A_ActivePolII,239.9004251361223,0.4426091727421157,132.82874835434703,0.6198192214037914,259.3571234466784,0.9624348313866584,0,0.0
98,G21,348.63012525443463,318.07314971962796,428.2787851671344,1766.9777914867366,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,909,375.85122748278286,1668.9652004454342,241111_mACmChPOLR2A_ActivePolII,48.18279314580468,0.08889582501810236,131.7608371900179,0.614836024056805,233.41186972876943,0.8661559416633403,60,1.0
111,H14,349.1426491082876,492.93900380219475,432.1281889012227,1782.5283822138126,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1361,417.7448860966617,1700.624654782827,241111_mACmChPOLR2A_ActivePolII,223.04864722837146,0.41151814205823395,132.2733610438709,0.6172276157866209,275.30552834264824,1.021616935864674,0,0.0
112,H15,362.1575559509267,318.16330860615017,450.0822723266724,1862.3961625282168,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1579,379.142152424592,1735.1968980021031,241111_mACmChPOLR2A_ActivePolII,48.272952032326884,0.08906216549105608,145.28826788650994,0.6779591180087707,236.70279467057856,0.8783680635028523,90,1.5
113,H16,340.75148164108043,504.2544339165897,412.0598518881643,1820.2363523573201,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1376,436.6914667879032,1697.9319470699434,241111_mACmChPOLR2A_ActivePolII,234.3640773427664,0.4323947751834641,123.8821935766637,0.5780718836832175,294.2521090338898,1.091924814632761,0,0.0
114,H17,357.07315416136856,310.1926516028182,435.5876301961037,1820.6627218934912,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1394,395.40530587450735,1702.1102798559157,241111_mACmChPOLR2A_ActivePolII,40.30229502899493,0.07435653960292295,140.20386609695183,0.6542337573654486,252.96594812049392,0.9387181519846234,90,1.5
115,H18,345.4382472993133,511.54099678409295,434.5989433511923,1783.6613226452905,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1044,437.69393136657663,1688.833460949464,241111_mACmChPOLR2A_ActivePolII,241.65064021026967,0.4458382676703535,128.56895923489654,0.5999417535508337,295.2545736125632,1.0956448081880756,0,0.0
116,H19,360.2014303401238,313.39488650224433,458.58577255946017,1789.8606770833333,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1164,441.4554433567267,1719.2872860635696,241111_mACmChPOLR2A_ActivePolII,43.50452992842105,0.08026456806496803,143.33214227570707,0.6688312426950516,299.01608560271325,1.1096032069777015,90,1.5
117,H20,351.0197783939679,497.8937268598657,467.15915688709094,1704.0546995377504,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,961,427.0947799332197,1644.1202697639565,241111_mACmChPOLR2A_ActivePolII,228.0033702860424,0.4206594592212931,134.15049032955116,0.6259868702909303,284.65542217920625,1.056312969574814,0,0.0
118,H21,362.6486793433122,309.55621064743474,466.823560338425,1781.7232502011263,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,819,369.47496171280045,1692.5663865546219,241111_mACmChPOLR2A_ActivePolII,39.665854073611456,0.07318232490696464,145.77939127889547,0.6802508486954856,227.03560395878702,0.842494589356311,90,1.5
131,I14,349.6714202646408,433.2743797584666,437.1972552423015,1794.3601575689363,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1412,488.44305849026074,1683.0220338983052,241111_mACmChPOLR2A_ActivePolII,163.3840231846433,0.301438679402094,132.80213220022407,0.6196950223570515,346.0037007362473,1.2839670989245577,0,0.0
132,I15,352.870424237986,309.86582292901204,422.8709948628276,1795.5283653846154,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1386,492.47409827635755,1724.575421472937,241111_mACmChPOLR2A_ActivePolII,39.97546635518876,0.07375355038829495,136.00113617356928,0.6346225450250883,350.0347405223441,1.298925674364043,120,2.0
133,I16,345.18746637454154,440.00135239625826,436.73111635289234,1782.4720843672458,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1177,419.60450469458186,1667.1130008648026,241111_mACmChPOLR2A_ActivePolII,170.11099582243497,0.31384974450371855,128.3181783101248,0.598771533704146,277.16514694056843,1.0285176975940922,0,0.0
134,I17,360.5457415991032,306.1129234986096,454.821350445804,1653.4176570458403,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1196,401.2973727434408,1622.8177837655776,241111_mACmChPOLR2A_ActivePolII,36.22256692478629,0.06682956219055715,143.6764535346865,0.6704379034451166,258.8580149894274,0.9605827158267911,120,2.0
135,I18,340.3871938718817,438.930348030607,402.83978078847105,1881.7370812038614,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,970,430.8200767482913,1693.0097402597403,241111_mACmChPOLR2A_ActivePolII,169.0399914567837,0.31187377319806064,123.51790580746498,0.5763720064784025,288.38071899427786,1.0701369793588207,0,0.0
136,I19,354.47504735834593,304.35510172636657,458.5914879860962,1700.9890368050117,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,961,411.7130600698561,1603.0957756737073,241111_mACmChPOLR2A_ActivePolII,34.46474515254329,0.06358643312982666,137.6057592939292,0.6421102031219242,269.2737023158427,0.9992337470479776,120,2.0
137,I20,336.53154256282386,429.61683120599963,402.3269380762035,1765.3745098039215,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,841,433.42351438647427,1627.1544232572678,241111_mACmChPOLR2A_ActivePolII,159.72647463217635,0.29469061074755554,119.66225449840712,0.5583803682073749,290.98415663246084,1.0797979403959885,0,0.0
138,I21,355.7415524338738,302.093871873235,448.570757725512,1708.7735271614383,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,806,399.4090052000456,1626.2924099335432,241111_mACmChPOLR2A_ActivePolII,32.20351529941172,0.05941453108294012,138.87226436945704,0.6480200998840578,256.9696474460322,0.9535752711340402,120,2.0
151,J14,347.44855211378746,434.2460785377474,415.78416940105944,1876.1785028790787,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1627,430.86439744998233,1738.2390219560878,241111_mACmChPOLR2A_ActivePolII,164.3557219639241,0.30323143484472387,130.57926404937072,0.6093224454592424,288.4250396959689,1.0703014467406766,0,0.0
152,J15,349.45094061273335,310.27517891504414,417.6779236082421,1814.9425893380198,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1391,390.361902149539,1690.8069226608977,241111_mACmChPOLR2A_ActivePolII,40.384822341220854,0.07450880004753124,132.5816525483166,0.6186661974386981,247.92254439552556,0.920002847970031,120,2.0
153,J16,354.58795230060844,453.24743558932994,441.1860441129376,1758.1299862448418,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1064,420.75125497165897,1636.5266170578134,241111_mACmChPOLR2A_ActivePolII,183.35707901550666,0.3382883753266196,137.7186642361917,0.6426370518220197,278.31189721764554,1.0327731134272657,0,0.0
154,J17,345.6592485067127,304.2821812690704,425.8186852031923,1746.2452707110242,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1290,417.96239072634694,1693.3174510377082,241111_mACmChPOLR2A_ActivePolII,34.391824695247124,0.06345189704777712,128.78996044229595,0.6009730122052793,275.5230329723335,1.022424062458365,120,2.0
155,J18,352.5612717922991,440.4731443243285,452.6811802374003,1739.9109347442682,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1060,442.4627604031822,1578.4416775884665,241111_mACmChPOLR2A_ActivePolII,170.5827877505052,0.3147201866251574,135.6919837278824,0.6331799459600912,300.02340264916876,1.1133412073027924,0,0.0
156,J19,355.1224895449042,308.0407910166087,441.4195967119356,1773.2922374429224,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1079,397.24441811987623,1678.3858114674442,241111_mACmChPOLR2A_ActivePolII,38.15043444278541,0.07038642061135326,138.2532014804875,0.6451313647074117,254.8050603658628,0.9455428177591751,120,2.0
157,J20,343.1943009696486,428.5278687548041,432.61869701382614,1736.0424187725632,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,867,451.5157501676255,1620.6163757273482,241111_mACmChPOLR2A_ActivePolII,158.63751218098082,0.29268150730641995,126.32501290523189,0.5894708194785326,309.0763924136121,1.1469354751667267,0,0.0
158,J21,344.13782360790447,296.23257479923404,418.2326780485163,1721.4555097230407,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,592,369.91514417615576,1634.092717011556,241111_mACmChPOLR2A_ActivePolII,26.34221822541076,0.04860061173432983,127.26853554348773,0.5938735822408563,227.47578642214233,0.844128039516726,120,2.0
171,K14,344.53862044204664,531.608813513978,420.38906294378165,1823.4082774049216,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1357,453.42198790104527,1731.1033806957373,241111_mACmChPOLR2A_ActivePolII,261.71845694015474,0.4828627946444719,127.6693323776299,0.5957438218144191,310.98263014703184,1.1540092334162235,0,0.0
172,K15,351.2901188979468,311.42697331931544,437.6953386915433,1776.5701530612246,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1454,405.07600511368355,1625.9525558616467,241111_mACmChPOLR2A_ActivePolII,41.536616745492154,0.07663382657949447,134.42083083353006,0.6272483610658272,262.6366473596701,0.9746046457425678,90,1.5
173,K16,341.6866649904839,523.6110873249543,417.14138075833796,1743.3138364779875,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1143,386.98832383156935,1675.4705547652916,241111_mACmChPOLR2A_ActivePolII,253.720730751131,0.46810722691117923,124.81737692606717,0.5824357327947873,244.54896607755592,0.9074840120249202,0,0.0
174,K17,357.20965585278424,314.5814965631866,473.85992302286394,1708.6131117266852,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1117,380.00425805517943,1609.517025440313,241111_mACmChPOLR2A_ActivePolII,44.69113998936331,0.0824538284514101,140.3403677883675,0.6548707156530316,237.564900301166,0.8815672063533957,90,1.5
175,K18,346.19885725938644,539.9891920597045,431.33127129706025,1723.4522431259045,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1489,424.1608836504244,1603.7079334612924,241111_mACmChPOLR2A_ActivePolII,270.0988354858812,0.49832434463249337,129.3295691949697,0.6034909902867461,281.721525896411,1.0454257267772644,0,0.0
176,K19,354.16405685375656,308.9789795729843,464.6340351079934,1776.282729805014,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,930,419.0542234516597,1613.471590909091,241111_mACmChPOLR2A_ActivePolII,39.08862299916103,0.07211735068610371,137.29476878933983,0.6406590271166792,276.6148656976463,1.0264756876110663,90,1.5
177,K20,336.87071326411245,485.26693074748863,405.3417146981454,1762.9973427812224,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,886,411.55541700726417,1596.0730850316234,241111_mACmChPOLR2A_ActivePolII,215.37657417366535,0.39736339470406074,120.00142519969572,0.5599630415563315,269.11605925325074,0.9986487576235551,0,0.0
178,K21,348.17240163942796,308.13626756432484,416.25371587145224,1799.8013377926422,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,875,404.3902339807248,1657.3085036255768,241111_mACmChPOLR2A_ActivePolII,38.24591099050156,0.0705625720115725,131.30311357501122,0.6127001468601404,261.9508762267114,0.9720598533885044,90,1.5
191,L14,335.1503927654872,514.5365373621552,409.2977512651777,1851.8219178082193,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1535,371.040453778036,1713.2304230423042,241111_mACmChPOLR2A_ActivePolII,244.6461807883319,0.4513649512367509,118.28110470107046,0.5519355044061781,228.60109602402258,0.8483038922658257,0,0.0
192,L15,351.68334315465876,333.7199893567987,443.511966500978,1721.7158018867924,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1236,388.5716844425789,1646.0594533671456,241111_mACmChPOLR2A_ActivePolII,63.82963278297541,0.11776378031208364,134.81405509024202,0.6290832646966443,246.13232668856546,0.913359622389617,60,1.0
193,L16,343.0842780486369,529.4530498051676,417.1513607624429,1768.1777003484322,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,834,372.9036453175718,1672.8485447866628,241111_mACmChPOLR2A_ActivePolII,259.56269323134427,0.47888547450740804,126.21498998422018,0.5889574191635938,230.46428756355834,0.8552179126380589,0,0.0
194,L17,348.1242135678738,325.4578552235504,434.99649379702305,1706.994271685761,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,825,353.2893293083955,1668.2733173898189,241111_mACmChPOLR2A_ActivePolII,55.5674986497271,0.10252038775983424,131.2549255034571,0.6124752867047774,210.84997155438208,0.7824321696818326,60,1.0
195,L18,347.7420427548108,528.2333069731648,432.91650786476316,1692.144694533762,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,1128,410.7280553783735,1635.9007444168735,241111_mACmChPOLR2A_ActivePolII,258.3429503993415,0.4766350851405507,130.8727546903941,0.6106919617940882,268.28869762436005,0.9955785444780083,0,0.0
196,L19,345.4465413840917,325.75194318868535,447.8117561281446,1752.212449255751,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,1179,385.46414579159125,1626.8006198347107,241111_mACmChPOLR2A_ActivePolII,55.86158661486206,0.10306297133753295,128.57725331967495,0.59998045626567,243.02478803757782,0.9018280191783957,60,1.0
197,L20,342.2933114731727,517.5388512240552,424.3226270441187,1838.4956803455723,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,60,No primary,No secondary,766,405.1035581284112,1648.335090030742,241111_mACmChPOLR2A_ActivePolII,247.6484946502319,0.45690413131104113,125.42402340875597,0.5852665292543342,262.66420037439775,0.9747068907888236,0,0.0
198,L21,345.79205510188905,316.9683723067274,424.336864254985,1771.6395112016294,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,60,No primary,No secondary,819,388.9784132056025,1658.1817615935263,241111_mACmChPOLR2A_ActivePolII,47.078015732904134,0.08685754344144142,128.9227670374723,0.6015927280532365,246.5390554515891,0.914868930957119,60,1.0
211,M14,343.0959990079753,537.8676987224129,447.42333606799195,1697.7651217596228,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,752,340.082791128857,1646.5715229600264,241111_mACmChPOLR2A_ActivePolII,267.9773421485896,0.4944102523149673,126.22671094355857,0.5890121127143593,197.6434333748436,0.7334247154923634,0,0.0
212,M15,350.0856918599505,395.659742045195,465.17476726682946,1722.1254169446297,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,1218,339.2214442259137,1651.346594333936,241111_mACmChPOLR2A_ActivePolII,125.76938547137172,0.23204078787347784,133.21640379553375,0.6216281392525715,196.78208647190024,0.7302283881646887,30,0.5
213,M16,339.2204245449654,527.7705727448109,415.42844802104065,1810.0280898876404,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,984,373.5440129943791,1726.726719415703,241111_mACmChPOLR2A_ActivePolII,257.88021617098764,0.47578135420658113,122.35113648054866,0.5709275069651054,231.10465524036567,0.8575942196731738,0,0.0
214,M17,351.89896091435304,396.66200709251063,476.46015029110504,1736.0564102564103,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,768,321.1870537692447,1591.486643437863,241111_mACmChPOLR2A_ActivePolII,126.77165051868735,0.23388993717452222,135.0296728499363,0.6300894025515161,178.74769601523127,0.6633055085936027,30,0.5
215,M18,336.92630848940445,524.4944372685596,425.23953662294593,1738.1997084548104,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,989,260.5532458009584,1672.8234029484029,241111_mACmChPOLR2A_ActivePolII,254.60408069473635,0.4697369813710103,120.05702042498771,0.5602224657373251,118.11388804694496,0.4383026709125849,0,0.0
216,M19,350.4420645574237,387.27562230390754,498.18205367421467,1634.6033653846155,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,645,327.1766624408935,1563.5286516853932,241111_mACmChPOLR2A_ActivePolII,117.38526573008426,0.2165723354905507,133.57277649300696,0.6232910823323945,184.73730468688007,0.6855320352274683,30,0.5
217,M20,343.9563618189838,537.2154940823866,441.27536663488934,1740.781224489796,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,30,No primary,No secondary,1058,309.22164555847525,1665.9585997980478,241111_mACmChPOLR2A_ActivePolII,267.32513750856333,0.49320695408814336,127.08707375456706,0.5930268265037376,166.78228780446182,0.6189036989160211,0,0.0
218,M21,337.11899943196676,372.9932297403275,441.6147071541096,1752.433303491495,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,30,No primary,No secondary,780,343.32800876598543,1635.2099209202013,241111_mACmChPOLR2A_ActivePolII,103.1028731665042,0.19022174459952826,120.24971136755002,0.5611216201106836,200.888651011972,0.7454672244772567,30,0.5
