,index,WELL,IF_647_Intensity,IF_488_Intensity,DAPI_Intensity,NucleusArea,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,EXPERIMENT,SIRNA_HUE,IF_647_Intensity_BGS,IF_647_FC
183,66,F09,2020.8141908897296,663.8470359793191,1296.7714788729645,1603.0579606440072,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2795,251010_PTEFB_SIRNA,LARP7,1863.6372350326421,1.0822860076805865
184,67,F10,1161.6523801929127,1021.3066989905789,1231.4834558879777,1213.128205128205,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,156,251010_PTEFB_SIRNA,POLR2B,1004.4754243358252,0.5833376133411725
185,68,F11,2046.570458747646,1155.2761513254802,1434.8235149349794,1487.8979942693409,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1745,251010_PTEFB_SIRNA,HEXIM1 pool + HEXIM2 pool,1889.3935028905585,1.0972436656349833
186,69,F12,2117.0582102731714,696.2412908678915,1416.7636076608958,1593.564429201372,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2041,251010_PTEFB_SIRNA,HEXIM2 pool + LARP7 pool,1959.881254416084,1.1381786210838671
187,70,F13,2129.675915543622,952.4494931252109,1386.6014493999494,1566.1215242018538,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1942,251010_PTEFB_SIRNA,HEXIM1 pool + LARP7 pool,1972.4989596865346,1.1455062090964596
188,71,F14,1690.021344807717,508.35982520450847,1022.658648929608,1685.8177023618437,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4361,251010_PTEFB_SIRNA,LARP7,1532.8443889506295,0.8901818459770726
189,72,F15,2427.9255001198158,807.7221410798477,1571.072775438815,1560.4349959116926,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1223,251010_PTEFB_SIRNA,LARP7,2270.7485442627285,1.3187112439152173
190,73,F16,1747.3559644176698,565.5894137771,1064.3357764424577,1595.9426767063396,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4117,251010_PTEFB_SIRNA,LARP7,1590.1790085605824,0.9234782705135002
191,74,F17,1772.5520506938265,776.4609272378297,1075.3331366540754,1782.0978464419475,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4272,251010_PTEFB_SIRNA,HEXIM1,1615.375094836739,0.9381106094217317
192,75,F18,2155.783304617562,1265.9502119803917,1590.0140442684458,1376.9347408829174,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1042,251010_PTEFB_SIRNA,HEXIM1,1998.6063487604745,1.1606677766808846
193,76,F19,2703.8665862621015,967.2926592781748,1442.898860167465,1194.289383561644,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1168,251010_PTEFB_SIRNA,HEXIM1,2546.689630405014,1.478960873436463
194,77,F20,1874.3722327473595,513.7364484799258,1122.8195554127535,1598.070232306861,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3702,251010_PTEFB_SIRNA,Control,1717.195276890272,0.9972415155146755
195,78,F21,1795.0131348312143,587.5668665536888,988.1123566783489,1616.8880896974827,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4727,251010_PTEFB_SIRNA,HEXIM2,1637.8361789741268,0.9511546271212414
196,79,F22,1840.3593606243003,551.2484887614534,1085.43631010105,1467.8234618916438,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4356,251010_PTEFB_SIRNA,HEXIM2,1683.1824047672128,0.9774889290735856
197,80,G03,1708.3405490738983,540.0006546742372,1025.7914756176683,1435.8249635340696,HCT116,HEXIM2 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4799,251010_PTEFB_SIRNA,HEXIM2,1551.1635932168108,0.9008205143168277
198,81,G04,1936.9476668631548,524.8642324609517,1476.2679601545506,1310.5293501048218,HCT116,HEXIM2 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1908,251010_PTEFB_SIRNA,HEXIM2,1779.7707110060674,1.0335814831301422
199,82,G05,1679.410932939214,614.1736026418862,1055.0695407544792,1546.693313003703,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4591,251010_PTEFB_SIRNA,Control,1522.2339770821266,0.8840199706479356
200,83,G06,1884.7849358328224,530.7658710337862,1187.17958948501,1505.9991671293726,HCT116,HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3602,251010_PTEFB_SIRNA,HEXIM2,1727.607979975735,1.003288573729485
201,84,G07,1775.0314423213913,853.3293299594953,1235.670443725595,1563.6068754254595,HCT116,HEXIM1 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2938,251010_PTEFB_SIRNA,HEXIM1,1617.8544864643038,0.9395504877497834
202,85,G08,2417.0135361517323,329.91117242987053,1223.2828868244305,1494.668835393624,HCT116,INTS8 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3074,251010_PTEFB_SIRNA,INTS8 pool,2259.836580294645,1.3123742456534475
203,86,G09,1675.350214695434,1019.6722764898917,1676.6536366975763,991.1155778894472,HCT116,SPT5 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,597,251010_PTEFB_SIRNA,SPT5 pool,1518.1732588383466,0.8816617549749699
204,87,G10,1955.5832866255705,656.5527639627857,1319.38239105941,1571.2367376398413,HCT116,LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,2771,251010_PTEFB_SIRNA,LARP7,1798.406330768483,1.044403906150127
205,88,G11,1209.1138951255234,1137.5796001588822,1306.1749270312575,1249.851145038168,HCT116,POLR2B,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,262,251010_PTEFB_SIRNA,POLR2B,1051.936939268436,0.6109003452662986
206,89,G12,2033.4075764977588,1108.4534141646923,1427.2408042616414,1459.1776208582291,HCT116,HEXIM1 pool + HEXIM2 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1841,251010_PTEFB_SIRNA,HEXIM1 pool + HEXIM2 pool,1876.2306206406713,1.0895994723273996
207,90,G13,1912.456393071593,657.5194934442136,1332.3686999759852,1576.8526740665993,HCT116,HEXIM2 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1982,251010_PTEFB_SIRNA,HEXIM2 pool + LARP7 pool,1755.2794372145056,1.0193584560105873
208,91,G14,2061.311579850682,1014.0180529062897,1459.752936553837,1556.595928439235,HCT116,HEXIM1 pool + LARP7 pool,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1621,251010_PTEFB_SIRNA,HEXIM1 pool + LARP7 pool,1904.1346239935945,1.1058044031043983
209,92,G15,1491.674912643753,487.34953836245916,975.2436225527421,1739.7924440298507,HCT116,LARP7 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4288,251010_PTEFB_SIRNA,LARP7,1334.4979567866656,0.7749944242143469
210,93,G16,2164.188783560833,743.2059683742792,1482.8237587734448,1688.3137393767706,HCT116,LARP7 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1412,251010_PTEFB_SIRNA,LARP7,2007.0118277037457,1.1655491624340495
211,94,G17,1690.0582494528821,559.0985003965359,1073.3468464172881,1570.5401509951955,HCT116,LARP7 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4371,251010_PTEFB_SIRNA,LARP7,1532.8812935957947,0.8902032779276313
212,95,G18,1683.496445648662,753.4243864673022,1011.3787092853565,1825.9911157564673,HCT116,HEXIM1 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3827,251010_PTEFB_SIRNA,HEXIM1,1526.3194897915746,0.8863925854232351
213,96,G19,1979.2927549607962,1189.3750015150647,1419.9402012146688,1379.7472712006718,HCT116,HEXIM1 #2,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,1191,251010_PTEFB_SIRNA,HEXIM1,1822.1157991037087,1.0581729086933238
214,97,G20,2853.4056893621346,1018.3411046158913,1260.5416248466936,1221.7329545454545,HCT116,HEXIM1 #3,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,880,251010_PTEFB_SIRNA,HEXIM1,2696.2287335050473,1.565803997110924
215,98,G21,1704.7689108168126,482.9142052630605,1123.935782529849,1561.3193530701753,HCT116,Scrambled,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,3648,251010_PTEFB_SIRNA,Control,1547.5919549597252,0.8987463262519639
216,99,G22,1631.0763797566983,531.4684879873297,972.8991607832878,1692.45222007722,HCT116,HEXIM2 #1,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4144,251010_PTEFB_SIRNA,HEXIM2,1473.8994238996108,0.8559502317451207
217,100,H03,1764.3336273739142,554.3489556622732,1000.7459365205139,1517.2371908127209,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4528,251010_PTEFB_SIRNA,Control,1607.1566715168267,0.9333378540822619
218,101,H04,1720.1450328408384,555.7944447279417,995.1859327877928,1526.2463465553235,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4790,251010_PTEFB_SIRNA,Control,1562.968076983751,0.9076758332430072
219,102,H05,1724.5976017405314,552.55903811617,1027.304407241982,1608.2583973655323,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4555,251010_PTEFB_SIRNA,Control,1567.420645883444,0.9102616117023472
220,103,H06,1703.102355206799,530.5602916730853,999.8124957741513,1542.521199819576,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4434,251010_PTEFB_SIRNA,Control,1545.9253993497116,0.8977784931437637
221,104,H07,1785.6403013329286,570.4778976615315,1001.4965688771928,1536.228552573691,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4546,251010_PTEFB_SIRNA,Control,1628.4633454758412,0.9457114612749995
222,105,H08,1689.4782431183564,562.070867808463,999.5973699210275,1555.4073598630723,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4674,251010_PTEFB_SIRNA,Control,1532.301287261269,0.8898664458830557
223,106,H09,1697.3258699631747,574.4023554642598,1019.765469768389,1538.9926645091693,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4635,251010_PTEFB_SIRNA,Control,1540.1489141060872,0.894423865410841
224,107,H10,1655.5077364502658,568.7208128898966,967.2036362957218,1534.0485906604965,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4754,251010_PTEFB_SIRNA,Control,1498.3307805931784,0.8701384626953563
225,108,H11,1731.9301495679856,575.9100771441285,985.4005497764606,1519.909197559831,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4262,251010_PTEFB_SIRNA,Control,1574.7531937108981,0.9145199049823499
226,109,H12,1797.9696340348023,581.3576996284386,1011.8540597840716,1529.756005849175,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4787,251010_PTEFB_SIRNA,Control,1640.7926781777148,0.95287158021684
227,110,H13,1755.6301154436348,585.8548147013811,1009.8608280796255,1524.1962294749644,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4933,251010_PTEFB_SIRNA,Control,1598.4531595865474,0.9282833890808382
228,111,H14,1713.250786526875,561.5309818642478,1013.0583794424214,1543.8468057366363,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4602,251010_PTEFB_SIRNA,Control,1556.0738306697874,0.9036720785536051
229,112,H15,1665.1612237882327,565.1047250484615,981.609754611336,1542.9392415671487,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4773,251010_PTEFB_SIRNA,Control,1507.9842679311453,0.8757446150488322
230,113,H16,1712.236402681357,548.2062736266706,1089.6634242817222,1550.5630076583893,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4309,251010_PTEFB_SIRNA,Control,1555.0594468242696,0.9030829867379965
231,114,H17,1620.7784629942835,550.0674316348341,981.0995582819241,1554.8345421577517,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4412,251010_PTEFB_SIRNA,Control,1463.601507137196,0.8499698343744782
232,115,H18,1792.374209426424,546.4571125016912,931.6021217823348,1528.3181265206813,HCT116,No transfection,Total Pol II F12,CDK9,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4932,251010_PTEFB_SIRNA,Control,1635.1972535693365,0.9496221013768374
233,116,H19,1656.5460274464635,199.73899199382504,958.1972953107506,1500.6110027311745,HCT116,No transfection,Total Pol II F12,No primary,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,5126,251010_PTEFB_SIRNA,Control,1499.369071589376,0.8707414383152687
234,118,H21,1589.2352402423533,199.11784931401453,991.1708146574771,1547.9482505761575,HCT116,No transfection,Total Pol II F12,No primary,Goat anti-mouse Alexa647,Goat anti-rabbit Alexa488+,4773,251010_PTEFB_SIRNA,Control,1432.0582843852658,0.8316514685574483
