,EXPERIMENT,WELL,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,IF_647_Intensity_BGS,IF_647_FC
135,251010_PTEFB_SIRNA,I21,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4894,1639.4062227814234,0.9215845483553121
136,251010_PTEFB_SIRNA,I22,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4481,1855.4429876300035,1.0430286063285301
137,251010_PTEFB_SIRNA,J03,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2754,2162.008645415649,1.2153630584890802
138,251010_PTEFB_SIRNA,J04,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2247,1899.5446946974384,1.0678201749005247
139,251010_PTEFB_SIRNA,J05,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3144,2610.05518934036,1.4672303297529794
140,251010_PTEFB_SIRNA,J06,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1047,2528.405890728161,1.4213315580273314
141,251010_PTEFB_SIRNA,J07,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2147,2069.8502838721515,1.1635566661379921
142,251010_PTEFB_SIRNA,J08,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,239,1642.8336564376411,0.923511264171191
143,251010_PTEFB_SIRNA,J09,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1839,2142.091612478342,1.2041667914815264
144,251010_PTEFB_SIRNA,J10,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2399,2059.9791461215927,1.1580076521723335
145,251010_PTEFB_SIRNA,J11,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2094,2038.2304027727318,1.1457816977152069
146,251010_PTEFB_SIRNA,J12,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4464,1588.2814031351854,0.8928449698611619
147,251010_PTEFB_SIRNA,J13,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1529,2226.6374011293287,1.2516938115492375
148,251010_PTEFB_SIRNA,J14,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3561,1635.048689773385,0.9191349815345011
149,251010_PTEFB_SIRNA,J15,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3700,1681.854382774807,0.9454465831654801
150,251010_PTEFB_SIRNA,J16,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1214,2061.3340298043963,1.158769293704212
151,251010_PTEFB_SIRNA,J17,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1095,3267.0932399559506,1.8365812000342345
152,251010_PTEFB_SIRNA,J18,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3810,1698.6921866511966,0.9549118759434903
153,251010_PTEFB_SIRNA,J19,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4837,1551.2817938556125,0.8720458123775536
154,251010_PTEFB_SIRNA,J20,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4969,1695.5327850047422,0.9531358330695766
155,251010_PTEFB_SIRNA,J21,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1946,2376.6717493915226,1.336034919420848
156,251010_PTEFB_SIRNA,J22,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5105,1760.272574168999,0.9895290030651954
157,251010_PTEFB_SIRNA,K03,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5053,1876.0423974056894,1.054608468287516
158,251010_PTEFB_SIRNA,K04,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3388,1873.2458604623257,1.0530364081110357
159,251010_PTEFB_SIRNA,K05,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2831,1807.4535825205621,1.0160515864666742
160,251010_PTEFB_SIRNA,K06,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3124,2586.945110840904,1.4542391071014984
161,251010_PTEFB_SIRNA,K07,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,352,2663.3361708529787,1.497181984566102
162,251010_PTEFB_SIRNA,K08,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2589,2009.737700617597,1.1297646583248646
163,251010_PTEFB_SIRNA,K09,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,226,1707.066824296852,0.9596196393672599
164,251010_PTEFB_SIRNA,K10,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1828,1959.369176323572,1.1014502277293297
165,251010_PTEFB_SIRNA,K11,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2491,2108.2703332826454,1.1851543174044894
166,251010_PTEFB_SIRNA,K12,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2823,1942.7361479547776,1.0921000485461436
167,251010_PTEFB_SIRNA,K13,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3374,1710.6238785488963,0.9616192207954577
168,251010_PTEFB_SIRNA,K14,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1151,2540.9428712866875,1.4283791630718985
169,251010_PTEFB_SIRNA,K15,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4242,1565.3676866372625,0.8799641311913825
170,251010_PTEFB_SIRNA,K16,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3620,1627.942531262821,0.9151402877298207
171,251010_PTEFB_SIRNA,K17,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1049,2071.5196194830373,1.1644950753520316
172,251010_PTEFB_SIRNA,K18,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1281,3041.7681595114764,1.7099157588464884
173,251010_PTEFB_SIRNA,K19,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3606,1757.647329088993,0.9880532338093764
174,251010_PTEFB_SIRNA,K20,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4844,1656.4691885559903,0.9311764148423609
175,251010_PTEFB_SIRNA,K21,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4898,1682.529649989121,0.9458261814749626
176,251010_PTEFB_SIRNA,K22,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1476,2430.037393901626,1.3660341671424365
177,251010_PTEFB_SIRNA,L03,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,904,3021.666781706571,1.698615863232927
178,251010_PTEFB_SIRNA,L04,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4840,1734.9345897168257,0.9752853734918171
179,251010_PTEFB_SIRNA,L05,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3841,1814.2582430315224,1.0198767945795633
180,251010_PTEFB_SIRNA,L06,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3354,1627.5595928565015,0.9149250206939076
181,251010_PTEFB_SIRNA,L07,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2466,2815.5370314060647,1.582740987199464
182,251010_PTEFB_SIRNA,L08,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,694,2500.6185117654036,1.4057110127741095
183,251010_PTEFB_SIRNA,L09,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2030,2064.91496514779,1.1607822997763326
184,251010_PTEFB_SIRNA,L10,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,248,1707.0546089776362,0.9596127725826363
185,251010_PTEFB_SIRNA,L11,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1216,2252.4781081960837,1.2662200442915372
186,251010_PTEFB_SIRNA,L12,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2269,2133.453073890315,1.1993106773760243
187,251010_PTEFB_SIRNA,L13,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1789,2195.63636219199,1.234266722356456
188,251010_PTEFB_SIRNA,L14,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3721,1675.1867578851616,0.941698408986843
189,251010_PTEFB_SIRNA,L15,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1584,2244.865195275377,1.2619404808628987
190,251010_PTEFB_SIRNA,L16,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4487,1629.8637557666466,0.9162202951081283
191,251010_PTEFB_SIRNA,L17,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3473,1684.4386936365909,0.9468993414417822
192,251010_PTEFB_SIRNA,L18,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1488,2032.2445950515557,1.1424168038721771
193,251010_PTEFB_SIRNA,L19,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,653,3590.4310026174508,2.0183440125866086
194,251010_PTEFB_SIRNA,L20,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3639,1792.2897110970857,1.0075272869959715
195,251010_PTEFB_SIRNA,L21,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4703,1663.9963052206367,0.9354077483065202
196,251010_PTEFB_SIRNA,L22,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3882,1890.642326436838,1.0628157501772741
197,251010_PTEFB_SIRNA,M03,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3660,2044.285518078595,1.1491855524931434
198,251010_PTEFB_SIRNA,M04,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1850,2588.3111536314177,1.4550070216736377
199,251010_PTEFB_SIRNA,M05,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4839,1665.2488237801742,0.9361118457626343
200,251010_PTEFB_SIRNA,M06,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3863,1943.0235034867865,1.092261584115854
201,251010_PTEFB_SIRNA,M07,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3186,1767.3115121022806,0.9934859091364305
202,251010_PTEFB_SIRNA,M08,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3222,2825.2456322943144,1.5881986318273948
203,251010_PTEFB_SIRNA,M09,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,568,2556.3974757180167,1.4370668967445768
204,251010_PTEFB_SIRNA,M10,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3223,2108.1171364249603,1.185068198506722
205,251010_PTEFB_SIRNA,M11,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,289,1719.4500042426596,0.9665807861159881
206,251010_PTEFB_SIRNA,M12,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2574,1960.9915105465998,1.1023622153327888
207,251010_PTEFB_SIRNA,M13,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1915,2261.3012833608245,1.2711799509859634
208,251010_PTEFB_SIRNA,M14,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1634,2255.3642847389297,1.2678424949500444
209,251010_PTEFB_SIRNA,M15,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4470,1533.6474843743247,0.8621327676952552
210,251010_PTEFB_SIRNA,M16,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1658,2424.5331315205653,1.3629399717624333
211,251010_PTEFB_SIRNA,M17,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4113,1725.640299011673,0.9700606313975368
212,251010_PTEFB_SIRNA,M18,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4086,1787.3780631028644,1.0047662270246636
213,251010_PTEFB_SIRNA,M19,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2116,1877.001698702035,1.0551477350291227
214,251010_PTEFB_SIRNA,M20,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1791,2788.045195053351,1.5672865798436175
215,251010_PTEFB_SIRNA,M21,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4062,1757.3327881920147,0.9878764161137663
216,251010_PTEFB_SIRNA,M22,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5052,1880.2678507450657,1.0569837871397032
217,251010_PTEFB_SIRNA,N03,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3663,2030.3225820360117,1.1413363532356913
218,251010_PTEFB_SIRNA,N04,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4341,1914.7733565367107,1.0763808960007475
219,251010_PTEFB_SIRNA,N05,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4633,1814.042769637792,1.019755667218032
220,251010_PTEFB_SIRNA,N06,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5082,1854.6045739560793,1.0425572959990455
221,251010_PTEFB_SIRNA,N07,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4431,1849.5147514840694,1.0396960760775316
222,251010_PTEFB_SIRNA,N08,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5055,1749.2840591792412,0.9833518607052316
223,251010_PTEFB_SIRNA,N09,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4968,1868.7404715564712,1.050503724788093
224,251010_PTEFB_SIRNA,N10,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4890,1933.344025190846,1.0868203106171206
225,251010_PTEFB_SIRNA,N11,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5278,1887.1979810193013,1.0608795274937866
226,251010_PTEFB_SIRNA,N12,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4578,1921.8025994208829,1.0803323520454238
227,251010_PTEFB_SIRNA,N13,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4787,1819.5318407958005,1.0228413229229742
228,251010_PTEFB_SIRNA,N14,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4505,1867.3233185781799,1.049707078862696
229,251010_PTEFB_SIRNA,N15,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4419,1889.0747560186894,1.0619345477908555
230,251010_PTEFB_SIRNA,N16,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3172,2163.6662882133705,1.2162948946428314
231,251010_PTEFB_SIRNA,N17,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4862,1922.0145271611068,1.0804514862344028
232,251010_PTEFB_SIRNA,N18,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4909,1921.9411033193546,1.0804102113648193
233,251010_PTEFB_SIRNA,N19,HCT116,No transfection,pSer2 3E10,No primary,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4785,1921.5691498478345,1.0802011194586787
234,251010_PTEFB_SIRNA,N21,HCT116,No transfection,pSer2 3E10,No primary,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4799,1890.6655525418446,1.0628288066236844
