,index,WELL,IF_647_Intensity,IF_488_Intensity,DAPI_Intensity,NucleusArea,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,EXPERIMENT,SIRNA_HUE,IF_488_Intensity_BGS,IF_488_FC
187,190,L13,2348.9124328461667,1290.1072724546943,1235.4410001446993,1581.8513135830074,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1789,251010_PTEFB_SIRNA,HEXIM1 pool + LARP7 pool,1090.6812297605666,0.7299661457502825
188,191,L14,1828.4628285393383,1365.9736652049967,944.2682630426395,1725.393711367912,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3721,251010_PTEFB_SIRNA,LARP7,1166.547622510869,0.7807416581518967
189,192,L15,2398.141265929554,2019.1822484057927,1329.8515312720294,1629.1900252525252,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1584,251010_PTEFB_SIRNA,LARP7,1819.756205711665,1.2179181115825315
190,193,L16,1783.1398264208233,1542.036436535358,920.7156244617075,1589.2520615110318,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4487,251010_PTEFB_SIRNA,LARP7,1342.6103938412302,0.8985761446098242
191,194,L17,1837.7147642907676,1235.6221390251128,957.7703868744626,1859.1569248488338,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3473,251010_PTEFB_SIRNA,HEXIM1,1036.196096330985,0.6935005848099768
192,195,L18,2185.5206657057324,967.4966662119816,1285.383013340297,1457.1182795698924,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1488,251010_PTEFB_SIRNA,HEXIM1,768.0706235178538,0.5140507945079654
193,196,L19,3743.7070732716275,721.851937341075,1224.0134892661845,1142.1117917304748,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,653,251010_PTEFB_SIRNA,HEXIM1,522.4258946469472,0.34964681370678063
194,197,L20,1945.5657817512624,1626.7395880214417,946.2919029986826,1548.7504809013465,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3639,251010_PTEFB_SIRNA,Control,1427.313545327314,0.9552658824874736
195,198,L21,1817.2723758748134,1575.7751159727773,943.1158639917452,1603.7627046566022,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4703,251010_PTEFB_SIRNA,HEXIM2,1376.3490732786495,0.9211566136961435
196,199,L22,2043.9183970910146,1121.7211200718932,924.0445542378184,1561.0002575991757,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3882,251010_PTEFB_SIRNA,HEXIM2,922.2950773777654,0.6172694317162687
197,200,M03,2197.5615887327717,1193.8631903232472,1028.1521273861279,1531.5986338797813,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3660,251010_PTEFB_SIRNA,HEXIM2,994.4371476291194,0.665552346587177
198,201,M04,2741.5872242855944,1726.1736319292422,1305.958080672691,1313.5275675675675,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1850,251010_PTEFB_SIRNA,HEXIM2,1526.7475892351144,1.0218146446805072
199,202,M05,1818.524894434351,1628.927902556646,926.0110293867632,1530.4571192395124,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4839,251010_PTEFB_SIRNA,Control,1429.5018598625181,0.9567304676323953
200,203,M06,2096.299574140963,1751.5712299139204,964.9854335292989,1549.417809992234,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3863,251010_PTEFB_SIRNA,HEXIM2,1552.1451872197927,1.0388126329160439
201,204,M07,1920.5875827564573,1106.6115473645036,1077.0779685291857,1557.8132454488386,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3186,251010_PTEFB_SIRNA,HEXIM1,907.1855046703758,0.6071569659910008
202,205,M08,2978.521702948491,2612.946233362475,1110.9910589963579,1424.4686530105525,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3222,251010_PTEFB_SIRNA,INTS8 pool,2413.5201906683474,1.6153097561415077
203,206,M09,2709.6735463721934,1575.234598000629,1275.0687956178913,1078.5845070422536,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,568,251010_PTEFB_SIRNA,SPT5 pool,1375.8085553065011,0.920794858299542
204,207,M10,2261.393207079137,1961.158010217167,1105.0393702471458,1650.6438101147999,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3223,251010_PTEFB_SIRNA,LARP7,1761.7319675230392,1.179083914793479
205,208,M11,1872.7260748968363,1776.9303837114376,1111.6878823510285,1290.8615916955018,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,289,251010_PTEFB_SIRNA,POLR2B,1577.5043410173098,1.0557848914018033
206,209,M12,2114.2675812007765,962.0090193572055,1055.5035052474088,1552.998445998446,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2574,251010_PTEFB_SIRNA,HEXIM1 pool + HEXIM2 pool,762.5829766630777,0.5103780473161036
207,210,M13,2414.577354015001,1795.272496100583,1234.764102211093,1583.28772845953,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1915,251010_PTEFB_SIRNA,HEXIM2 pool + LARP7 pool,1595.8464534064553,1.0680608165028178
208,211,M14,2408.6403553931063,1233.475882714851,1226.8847134498926,1515.533659730722,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1634,251010_PTEFB_SIRNA,HEXIM1 pool + LARP7 pool,1034.0498400207232,0.6920641482015115
209,212,M15,1686.9235550285014,1401.316293200402,887.0517438895974,1693.7127516778523,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4470,251010_PTEFB_SIRNA,LARP7,1201.8902505062742,0.8043956105942208
210,213,M16,2577.809202174742,1945.8493505798,1239.5785322642148,1599.952955367913,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1658,251010_PTEFB_SIRNA,LARP7,1746.4233078856723,1.1688382050781438
211,214,M17,1878.9163696658497,1475.1333340229376,949.7905734124653,1604.4349623146122,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4113,251010_PTEFB_SIRNA,LARP7,1275.7072913288098,0.8537995421093405
212,215,M18,1940.654133757041,1238.0317021681485,882.7782286470028,1767.4248653940283,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4086,251010_PTEFB_SIRNA,HEXIM1,1038.6056594740207,0.6951132462113744
213,216,M19,2030.2777693562116,925.9440755023209,1196.3929782620569,1540.9021739130435,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2116,251010_PTEFB_SIRNA,HEXIM1,726.5180328081931,0.4862406666185099
214,217,M20,2941.321265707528,829.2708552333239,1114.077070028046,1268.0022333891682,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1791,251010_PTEFB_SIRNA,HEXIM1,629.8448125391961,0.421539655845161
215,218,M21,1910.6088588461914,1644.2476640951027,956.8432605167368,1597.744214672575,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4062,251010_PTEFB_SIRNA,Control,1444.821621400975,0.9669836075773228
216,219,M22,2033.5439213992424,1368.2716241397807,866.9761674913832,1534.2013064133016,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5052,251010_PTEFB_SIRNA,HEXIM2,1168.845581445653,0.7822796255991634
217,220,N03,2183.5986526901884,1244.9854443392123,961.4364613340982,1568.7256347256348,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3663,251010_PTEFB_SIRNA,Control,1045.5594016450846,0.6997672149720424
218,221,N04,2068.0494271908874,1491.208449877827,861.3187401080571,1523.1382170006912,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4341,251010_PTEFB_SIRNA,Control,1291.7824071836992,0.8645582221369218
219,222,N05,1967.3188402919686,1500.081542837876,902.7615423102104,1537.1346859486293,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4633,251010_PTEFB_SIRNA,Control,1300.6555001437482,0.870496765216418
220,223,N06,2007.880644610256,1525.8537974701576,837.7704729121875,1477.590121999213,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5082,251010_PTEFB_SIRNA,Control,1326.4277547760298,0.8877455019397513
221,224,N07,2002.790822138246,1638.8873984500335,970.253271073719,1555.2511848341233,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4431,251010_PTEFB_SIRNA,Control,1439.4613557559057,0.9633961134989771
222,225,N08,1902.560129833418,1458.883871902162,903.7611850421373,1488.5970326409495,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5055,251010_PTEFB_SIRNA,Control,1259.4578292080341,0.8429241764102152
223,226,N09,2022.016542210648,1564.399927553996,901.6826867486698,1539.2759661835748,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4968,251010_PTEFB_SIRNA,Control,1364.9738848598681,0.9135434796101523
224,227,N10,2086.6200958450227,1636.4942164412557,938.0525867801243,1495.8879345603273,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4890,251010_PTEFB_SIRNA,Control,1437.068173747128,0.9617944155882046
225,228,N11,2040.474051673478,1608.0658562262731,908.7215244987236,1472.585449033725,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5278,251010_PTEFB_SIRNA,Control,1408.6398135321454,0.9427680126668972
226,229,N12,2075.0786700750596,1641.0616895161982,907.0470557978801,1501.799257317606,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4578,251010_PTEFB_SIRNA,Control,1441.6356468220704,0.9648513130806697
227,230,N13,1972.8079114499772,1561.914544631128,913.5216889635749,1521.8671401712973,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4787,251010_PTEFB_SIRNA,Control,1362.4885019370001,0.9118800738932337
228,231,N14,2020.5993892323565,1706.161286395068,956.4485664394534,1551.9496115427303,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4505,251010_PTEFB_SIRNA,Control,1506.7352437009401,1.0084208735781925
229,232,N15,2042.350826672866,1566.931048027479,936.7176746895916,1581.0128988458928,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4419,251010_PTEFB_SIRNA,Control,1367.5050053333512,0.9152374963457878
230,233,N16,2316.9423588675472,1466.2440428328882,1070.0786936950083,1489.0889029003783,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3172,251010_PTEFB_SIRNA,Control,1266.8180001387605,0.8478501579525445
231,234,N17,2075.2905978152835,1576.0184693918354,925.9061019984426,1541.8062525709583,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4862,251010_PTEFB_SIRNA,Control,1376.5924266977077,0.9213194841595914
232,235,N18,2075.2171739735313,1640.0710904960722,912.322658398415,1506.7706253819515,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4909,251010_PTEFB_SIRNA,Control,1440.6450478019444,0.9641883294985061
233,237,N20,153.10640667233574,1573.8455421226554,937.8042292240123,1547.1815654405475,HCT116,No transfection,No primary,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4676,251010_PTEFB_SIRNA,Control,1374.4194994285276,0.9198651973337081
234,239,N22,153.44573463601756,1202.1419484132728,933.2107903389533,1562.4883441480413,HCT116,No transfection,No primary,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4161,251010_PTEFB_SIRNA,Control,1002.715905719145,0.6710931159427673
