,EXPERIMENT,WELL,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,IF_488_Intensity_BGS,IF_488_FC
135,251010_PTEFB_SIRNA,I21,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4894,1498.3967539918829,1.0028401273177705
136,251010_PTEFB_SIRNA,I22,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4481,1362.6374677062618,0.911979773022062
137,251010_PTEFB_SIRNA,J03,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2754,1591.1409338674364,1.0649115279041643
138,251010_PTEFB_SIRNA,J04,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2247,956.912780328184,0.6404382096395788
139,251010_PTEFB_SIRNA,J05,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3144,2724.1453633751307,1.82320355123649
140,251010_PTEFB_SIRNA,J06,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1047,1630.6828729007323,1.0913759760344068
141,251010_PTEFB_SIRNA,J07,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2147,1973.9835507979546,1.3211386838176034
142,251010_PTEFB_SIRNA,J08,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,239,1546.373462762748,1.0349497595656274
143,251010_PTEFB_SIRNA,J09,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1839,920.7999055857747,0.6162687499767713
144,251010_PTEFB_SIRNA,J10,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2399,1646.1597431723892,1.1017342649938295
145,251010_PTEFB_SIRNA,J11,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2094,1175.918756581006,0.7870135279080019
146,251010_PTEFB_SIRNA,J12,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4464,1424.820865487373,0.9535975931232654
147,251010_PTEFB_SIRNA,J13,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1529,2016.799270625433,1.349794192986721
148,251010_PTEFB_SIRNA,J14,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3561,1551.3695826192645,1.0382935398158555
149,251010_PTEFB_SIRNA,J15,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3700,1249.4562372186742,0.8362303566610272
150,251010_PTEFB_SIRNA,J16,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1214,865.1105413188243,0.5789972269285995
151,251010_PTEFB_SIRNA,J17,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1095,660.6246167639056,0.44213982246010475
152,251010_PTEFB_SIRNA,J18,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3810,1881.629213574739,1.2593281953388091
153,251010_PTEFB_SIRNA,J19,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4837,1566.2895832922775,1.048279129636872
154,251010_PTEFB_SIRNA,J20,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4969,1386.4432217683536,0.9279123792366194
155,251010_PTEFB_SIRNA,J21,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1946,1665.4734270776014,1.114660439036104
156,251010_PTEFB_SIRNA,J22,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5105,1483.9441036164972,0.993167323566749
157,251010_PTEFB_SIRNA,K03,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5053,1290.1733684552644,0.8634813320549165
158,251010_PTEFB_SIRNA,K04,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3388,1552.1625866657585,1.038824277937672
159,251010_PTEFB_SIRNA,K05,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2831,967.2521976220703,0.6473581275636993
160,251010_PTEFB_SIRNA,K06,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3124,2439.566217704786,1.6327417220075295
161,251010_PTEFB_SIRNA,K07,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,352,1273.441350744127,0.8522830037570089
162,251010_PTEFB_SIRNA,K08,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2589,1751.058612904694,1.1719405008239456
163,251010_PTEFB_SIRNA,K09,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,226,1475.7766092193772,0.9877010202667358
164,251010_PTEFB_SIRNA,K10,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1828,787.9108800931696,0.527329390698861
165,251010_PTEFB_SIRNA,K11,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2491,1638.1090645412182,1.0963461436154502
166,251010_PTEFB_SIRNA,K12,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2823,1072.5524401466291,0.7178329923407306
167,251010_PTEFB_SIRNA,K13,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3374,1143.3383120699255,0.7652082369965546
168,251010_PTEFB_SIRNA,K14,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1151,1972.4453284519432,1.320109189400182
169,251010_PTEFB_SIRNA,K15,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4242,1356.8144204737255,0.9080825505991644
170,251010_PTEFB_SIRNA,K16,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3620,1025.1140292027576,0.6860836296008788
171,251010_PTEFB_SIRNA,K17,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1049,679.6376274357058,0.4548647632957051
172,251010_PTEFB_SIRNA,K18,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1281,675.6643656036117,0.4522055567865153
173,251010_PTEFB_SIRNA,K19,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3606,1715.428348269218,1.1480940402465225
174,251010_PTEFB_SIRNA,K20,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4844,1324.7294509913356,0.8866088689491034
175,251010_PTEFB_SIRNA,K21,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4898,1077.012230366147,0.7208178203441528
176,251010_PTEFB_SIRNA,K22,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1476,1145.7441679339238,0.7668184172071915
177,251010_PTEFB_SIRNA,L03,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,904,1314.7296677751683,0.8799162597673661
178,251010_PTEFB_SIRNA,L04,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4840,1452.7295921737816,0.9722762180928617
179,251010_PTEFB_SIRNA,L05,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3841,1727.2965286174342,1.1560371217165852
180,251010_PTEFB_SIRNA,L06,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3354,958.4556702914849,0.6414708279785546
181,251010_PTEFB_SIRNA,L07,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2466,2417.7620604786716,1.6181487353700186
182,251010_PTEFB_SIRNA,L08,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,694,1363.828101870059,0.912776635210418
183,251010_PTEFB_SIRNA,L09,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2030,1842.4490476203837,1.2331058730404456
184,251010_PTEFB_SIRNA,L10,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,248,1490.2986340033376,0.9974202546046778
185,251010_PTEFB_SIRNA,L11,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1216,767.9490738170424,0.5139694442800552
186,251010_PTEFB_SIRNA,L12,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2269,1558.7921097965182,1.0432612548617044
187,251010_PTEFB_SIRNA,L13,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1789,1090.6812297605666,0.7299661457502825
188,251010_PTEFB_SIRNA,L14,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3721,1166.547622510869,0.7807416581518967
189,251010_PTEFB_SIRNA,L15,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1584,1819.756205711665,1.2179181115825315
190,251010_PTEFB_SIRNA,L16,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4487,1342.6103938412302,0.8985761446098242
191,251010_PTEFB_SIRNA,L17,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3473,1036.196096330985,0.6935005848099768
192,251010_PTEFB_SIRNA,L18,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1488,768.0706235178538,0.5140507945079654
193,251010_PTEFB_SIRNA,L19,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,653,522.4258946469472,0.34964681370678063
194,251010_PTEFB_SIRNA,L20,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3639,1427.313545327314,0.9552658824874736
195,251010_PTEFB_SIRNA,L21,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4703,1376.3490732786495,0.9211566136961435
196,251010_PTEFB_SIRNA,L22,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3882,922.2950773777654,0.6172694317162687
197,251010_PTEFB_SIRNA,M03,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3660,994.4371476291194,0.665552346587177
198,251010_PTEFB_SIRNA,M04,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1850,1526.7475892351144,1.0218146446805072
199,251010_PTEFB_SIRNA,M05,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4839,1429.5018598625181,0.9567304676323953
200,251010_PTEFB_SIRNA,M06,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3863,1552.1451872197927,1.0388126329160439
201,251010_PTEFB_SIRNA,M07,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3186,907.1855046703758,0.6071569659910008
202,251010_PTEFB_SIRNA,M08,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3222,2413.5201906683474,1.6153097561415077
203,251010_PTEFB_SIRNA,M09,HCT116,SPT5 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,568,1375.8085553065011,0.920794858299542
204,251010_PTEFB_SIRNA,M10,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3223,1761.7319675230392,1.179083914793479
205,251010_PTEFB_SIRNA,M11,HCT116,POLR2B,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,289,1577.5043410173098,1.0557848914018033
206,251010_PTEFB_SIRNA,M12,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2574,762.5829766630777,0.5103780473161036
207,251010_PTEFB_SIRNA,M13,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1915,1595.8464534064553,1.0680608165028178
208,251010_PTEFB_SIRNA,M14,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1634,1034.0498400207232,0.6920641482015115
209,251010_PTEFB_SIRNA,M15,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4470,1201.8902505062742,0.8043956105942208
210,251010_PTEFB_SIRNA,M16,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1658,1746.4233078856723,1.1688382050781438
211,251010_PTEFB_SIRNA,M17,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4113,1275.7072913288098,0.8537995421093405
212,251010_PTEFB_SIRNA,M18,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4086,1038.6056594740207,0.6951132462113744
213,251010_PTEFB_SIRNA,M19,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2116,726.5180328081931,0.4862406666185099
214,251010_PTEFB_SIRNA,M20,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1791,629.8448125391961,0.421539655845161
215,251010_PTEFB_SIRNA,M21,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4062,1444.821621400975,0.9669836075773228
216,251010_PTEFB_SIRNA,M22,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5052,1168.845581445653,0.7822796255991634
217,251010_PTEFB_SIRNA,N03,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3663,1045.5594016450846,0.6997672149720424
218,251010_PTEFB_SIRNA,N04,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4341,1291.7824071836992,0.8645582221369218
219,251010_PTEFB_SIRNA,N05,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4633,1300.6555001437482,0.870496765216418
220,251010_PTEFB_SIRNA,N06,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5082,1326.4277547760298,0.8877455019397513
221,251010_PTEFB_SIRNA,N07,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4431,1439.4613557559057,0.9633961134989771
222,251010_PTEFB_SIRNA,N08,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5055,1259.4578292080341,0.8429241764102152
223,251010_PTEFB_SIRNA,N09,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4968,1364.9738848598681,0.9135434796101523
224,251010_PTEFB_SIRNA,N10,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4890,1437.068173747128,0.9617944155882046
225,251010_PTEFB_SIRNA,N11,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,5278,1408.6398135321454,0.9427680126668972
226,251010_PTEFB_SIRNA,N12,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4578,1441.6356468220704,0.9648513130806697
227,251010_PTEFB_SIRNA,N13,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4787,1362.4885019370001,0.9118800738932337
228,251010_PTEFB_SIRNA,N14,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4505,1506.7352437009401,1.0084208735781925
229,251010_PTEFB_SIRNA,N15,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4419,1367.5050053333512,0.9152374963457878
230,251010_PTEFB_SIRNA,N16,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3172,1266.8180001387605,0.8478501579525445
231,251010_PTEFB_SIRNA,N17,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4862,1376.5924266977077,0.9213194841595914
232,251010_PTEFB_SIRNA,N18,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4909,1440.6450478019444,0.9641883294985061
233,251010_PTEFB_SIRNA,N20,HCT116,No transfection,No primary,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4676,1374.4194994285276,0.9198651973337081
234,251010_PTEFB_SIRNA,N22,HCT116,No transfection,No primary,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,4161,1002.715905719145,0.6710931159427673
