,index,WELL,IF_647_Intensity,IF_488_Intensity,DAPI_Intensity,NucleusArea,CELL,SIRNA,PRIMARY_1,PRIMARY_2,SECONDARY_1,SECONDARY_2,TotalNumberCells,EXPERIMENT,SIRNA_HUE,IF_647_Intensity_BGS,IF_647_FC
50,170,K13,1504.2756790403766,2156.776612712594,1240.7148021577405,1548.7516206073012,HCT116,Scrambled,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2931,250822_PTEFB_SIRNA,Control,1350.6631863708326,0.9904631441696851
51,171,K14,1446.080669834853,948.5520739044908,1186.8176492701948,1732.9564371839751,HCT116,HEXIM1 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2571,250822_PTEFB_SIRNA,HEXIM1,1292.468177165309,0.9477878033635418
52,172,K15,1560.5540668927429,727.1367298095333,1355.6679731135114,1371.525641025641,HCT116,HEXIM1 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1170,250822_PTEFB_SIRNA,HEXIM1,1406.9415742231988,1.0317329955608605
53,173,K16,2357.1009397654034,642.1732322504115,1385.5754833777796,1146.084274543875,HCT116,HEXIM1 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1151,250822_PTEFB_SIRNA,HEXIM1,2203.488447095859,1.61585369133836
54,174,K17,1382.2216547061928,1952.3478177329234,1061.2348412044935,1626.4239316239316,HCT116,HEXIM2 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3510,250822_PTEFB_SIRNA,HEXIM2,1228.6091620366487,0.9009589554715207
55,175,K18,1386.6246656191029,1802.6060224348487,1151.1071882369888,1497.1525061124694,HCT116,HEXIM2 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3272,250822_PTEFB_SIRNA,HEXIM2,1233.0121729495588,0.9041877545360248
56,176,K19,1665.1641407260545,2156.2736133376193,1417.8243249103496,1369.8378506894912,HCT116,HEXIM2 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2103,250822_PTEFB_SIRNA,HEXIM2,1511.5516480565104,1.108445253425211
57,177,K20,1394.0427840984516,2065.291515539005,1201.6729243617078,1669.1413793103447,HCT116,LARP7 #1,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3480,250822_PTEFB_SIRNA,LARP7,1240.4302914289076,0.9096275807095812
58,178,K21,1905.3772628493352,3266.0407240334484,1634.5639932965114,1612.2311411992264,HCT116,LARP7 #2,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1034,250822_PTEFB_SIRNA,LARP7,1751.7647701797912,1.2845974182356896
59,179,K22,1522.9056538282846,1904.603006180737,1195.7738544618676,1629.6519555077143,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2787,250822_PTEFB_SIRNA,LARP7,1369.2931611587405,1.0041248057818697
60,180,L03,1451.6007609911649,1757.168761521069,1166.551131093718,1652.924304035033,HCT116,LARP7 #3,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3197,250822_PTEFB_SIRNA,LARP7,1297.9882683216208,0.9518357754249368
61,181,L04,1557.0899429030073,1673.960005063999,1159.6810100280309,1630.5593980147294,HCT116,No transfection,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3123,250822_PTEFB_SIRNA,Control,1403.4774502334633,1.0291926974515395
62,182,L05,1499.7460775746554,901.2421605646056,1344.3089428435014,1562.19029209622,HCT116,HEXIM1 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2328,250822_PTEFB_SIRNA,HEXIM1,1346.1335849051113,0.9871415142068305
63,183,L06,1583.3877164775083,2291.9929009625175,1295.49206200852,1469.844822058352,HCT116,HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,3119,250822_PTEFB_SIRNA,HEXIM2,1429.7752238079643,1.0484772798419502
64,184,L07,1604.441360783958,2971.833939473079,1374.6263429858575,1542.833910034602,HCT116,LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2312,250822_PTEFB_SIRNA,LARP7,1450.828868114414,1.063916257483761
65,185,L08,1513.26114903366,763.8175936931846,1373.7090957156677,1459.5156638488315,HCT116,HEXIM1 pool + HEXIM2 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2011,250822_PTEFB_SIRNA,HEXIM1 pool + HEXIM2 pool,1359.648656364116,0.9970523345401602
66,186,L09,1748.8951710375109,2791.6865484404498,1373.1307194977844,1479.074702886248,HCT116,HEXIM2 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,1767,250822_PTEFB_SIRNA,HEXIM2 pool + LARP7 pool,1595.2826783679668,1.1698465712250157
67,187,L10,1618.3601472847847,990.2006958502396,1399.470171208508,1541.3971631205675,HCT116,HEXIM1 pool + LARP7 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2115,250822_PTEFB_SIRNA,HEXIM1 pool + LARP7 pool,1464.7476546152407,1.0741231285821566
68,188,L11,2262.1157192118353,6078.733940701561,1393.1654932523395,1357.7954644570432,HCT116,INTS8 pool,pSer2 3E10,HEXIM1,Goat anti-rat Alexa647,Goat anti-rabbit Alexa488+,2293,250822_PTEFB_SIRNA,INTS8 pool,2108.503226542291,1.5461994939422463
