,WELL,RFP_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,EU,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,Alexa647_Intensity,NucleusArea2,EXPERIMENT
187,L10,221.62078393658365,271.7010130971071,554.6452949551892,1797.7781919850886,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,90,pSer2 3E10,Goat anti-rat Alexa647,1073,540.4979587232733,1757.5574871592255,241026_mACmChPOLR2A_ActivePolII
188,L11,228.25267722987545,200.20908895620443,580.224002926311,1740.4682692307692,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,90,pSer2 3E10,Goat anti-rat Alexa647,1040,518.134561155207,1716.5825706327098,241026_mACmChPOLR2A_ActivePolII
189,L12,246.97679802402686,183.63690276390304,477.0043130531696,1732.6874251497006,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,2505,302.74539056313876,1659.9862584797356,241026_mACmChPOLR2A_ActivePolII
190,L13,245.7908405979038,182.75700592759782,483.85073950625514,1797.973845525133,HCT116 mChPOLR2A Clone 2,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,2447,487.6323063146913,1692.0228787605836,241026_mACmChPOLR2A_ActivePolII
191,L14,223.49746730545965,270.5700670404782,582.6458089995658,1838.099674267101,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1535,224.58911973078392,1746.1393797932644,241026_mACmChPOLR2A_ActivePolII
192,L15,228.54992406860424,198.94993511151674,601.2569284760189,1768.168284789644,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1236,240.57489440914983,1682.04298915227,241026_mACmChPOLR2A_ActivePolII
193,L16,212.45819951791546,247.58272290650123,500.3939002358608,1795.099520383693,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,834,229.38478720591135,1626.3058707449434,241026_mACmChPOLR2A_ActivePolII
194,L17,230.45768647194964,197.6527652559769,608.3906147627586,1731.4424242424243,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,825,256.12309416089477,1661.3160482789451,241026_mACmChPOLR2A_ActivePolII
195,L18,216.23870348273707,219.6695012558431,521.7023036837128,1832.1684397163122,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,1128,217.89702986988456,1661.9798142914817,241026_mACmChPOLR2A_ActivePolII
196,L19,226.31675604575065,196.01426927196735,610.6375051368492,1833.5148430873621,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,1179,220.72546300715288,1738.0850877192981,241026_mACmChPOLR2A_ActivePolII
197,L20,219.47771211123435,258.6323820410737,562.795012208262,1744.3355091383812,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,90,No primary,No secondary,766,224.63674510502224,1642.6947608200455,241026_mACmChPOLR2A_ActivePolII
198,L21,224.21562972771224,194.695747433576,582.4367366773828,1693.7753357753359,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,90,No primary,No secondary,819,227.8650274528874,1597.5064034151546,241026_mACmChPOLR2A_ActivePolII
199,L22,244.62389767265216,181.071800036122,505.43684594655826,1770.2036082474226,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,2328,234.69609268375538,1645.735427781071,241026_mACmChPOLR2A_ActivePolII
200,M03,172.7587828348142,185.66377650682378,448.1892581903802,1723.6275684931506,HCT116 OsTIRF74G,No addition,No addition,No addition,Total Pol II F12,Goat anti-mouse Alexa647,2336,304.40632410730706,1648.7129590544534,241026_mACmChPOLR2A_ActivePolII
201,M04,218.6776348643252,270.3994561344027,477.7198908791236,1784.9571558796717,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1097,335.556209194221,1750.3642664613014,241026_mACmChPOLR2A_ActivePolII
202,M05,222.55681933734616,197.25279408288097,517.1461086786055,1710.5250501002004,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,998,296.38013026298006,1733.7299098392787,241026_mACmChPOLR2A_ActivePolII
203,M06,215.54578197516216,264.09765109868385,479.15969775418483,1796.9973285841495,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,1123,350.5810076207229,1752.8604233943308,241026_mACmChPOLR2A_ActivePolII
204,M07,220.11817142409313,194.3438274053161,482.57245820944763,1770.201754385965,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,Total Pol II F12,Goat anti-mouse Alexa647,1026,279.36510406013673,1699.2750379362672,241026_mACmChPOLR2A_ActivePolII
205,M08,217.76416299083422,265.36102373704864,527.7585467441878,1731.2888725128962,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,1357,522.8096864562366,1750.9946619217083,241026_mACmChPOLR2A_ActivePolII
206,M09,225.10749051403985,196.02800909095652,542.8934020349914,1837.2504273504273,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1170,489.3249299907616,1789.5306192268217,241026_mACmChPOLR2A_ActivePolII
207,M10,221.84950308520968,269.0368673751496,558.2635564821182,1710.7451820128479,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,934,532.6936628911075,1721.3275488069414,241026_mACmChPOLR2A_ActivePolII
208,M11,229.2236222151541,197.54122338924418,603.4991448666548,1722.1466666666668,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,10 µM 5PhIAA,120,pSer2 3E10,Goat anti-rat Alexa647,1125,531.8246074231434,1715.6653952843274,241026_mACmChPOLR2A_ActivePolII
209,M12,184.23456038967709,384.66991118960067,619.5880916867377,1786.7041198501872,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,Total Pol II F12,Goat anti-mouse Alexa647,534,342.651571178213,1757.881443298969,241026_mACmChPOLR2A_ActivePolII
210,M13,183.38484607236035,378.2395870395451,624.6022812014083,1838.5285285285286,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,Vehicle,120,pSer2 3E10,Goat anti-rat Alexa647,666,536.2535373972662,1788.1140615570307,241026_mACmChPOLR2A_ActivePolII
211,M14,223.2460839683332,264.8711828570425,578.0746763605332,1715.8563829787233,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,752,190.79708632944366,1656.0045731707316,241026_mACmChPOLR2A_ActivePolII
212,M15,230.24863280511403,195.3175867382851,617.2213338054058,1826.7733990147783,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,1218,228.84461864421894,1704.25786163522,241026_mACmChPOLR2A_ActivePolII
213,M16,226.1358499588087,267.9327707240597,604.7929801928511,1738.8638211382113,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,984,223.0510034808541,1665.7345617529882,241026_mACmChPOLR2A_ActivePolII
214,M17,227.79727612370914,191.8761555619836,606.5287517166046,1792.58984375,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,768,229.49721201376437,1620.6679668454412,241026_mACmChPOLR2A_ActivePolII
215,M18,219.11084205649811,258.10472493598223,560.6520611547454,1838.8614762386248,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,989,243.82355385601616,1721.7476011681267,241026_mACmChPOLR2A_ActivePolII
216,M19,231.88936173674523,193.0093893158912,618.1620945338183,1675.5782945736435,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,645,231.17988832574463,1670.9264194669756,241026_mACmChPOLR2A_ActivePolII
217,M20,222.71393303812053,263.7731355328051,607.5416012949249,1740.413988657845,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",Vehicle,120,No primary,No secondary,1058,219.62672337412852,1612.4916911045943,241026_mACmChPOLR2A_ActivePolII
218,M21,228.87637709868852,191.8419951874597,625.2050929074115,1699.15,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,780,233.0658530083217,1604.1101351351351,241026_mACmChPOLR2A_ActivePolII
219,M22,184.25512663949644,247.93837090152016,648.9890198205059,1752.9325396825398,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,"EU 1 mM, 30 mins",10 µM 5PhIAA,120,No primary,No secondary,504,196.80139346438824,1740.8262295081968,241026_mACmChPOLR2A_ActivePolII
220,N03,171.3302017251436,184.5643163967075,431.2367895137689,1736.7089499647639,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,1419,491.7176688851241,1656.5247524752476,241026_mACmChPOLR2A_ActivePolII
221,N04,169.60412967837368,183.4416169626375,418.3560545960171,1661.9272908366534,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,Goat anti-mouse Alexa647,2008,127.22030885447737,1603.1898045536973,241026_mACmChPOLR2A_ActivePolII
222,N05,172.98012382163566,185.1766488635824,449.2659137836789,1747.4876626289815,HCT116 OsTIRF74G,No addition,No addition,No addition,Total Pol II F12,Goat anti-mouse Alexa647,2229,301.6518124749707,1674.391665163269,241026_mACmChPOLR2A_ActivePolII
223,N06,168.84907956334914,182.2802100546385,425.7112865967355,1644.8223857067787,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,Goat anti-mouse Alexa647,1903,126.56964601447743,1616.2609406952965,241026_mACmChPOLR2A_ActivePolII
224,N07,171.71267505862113,183.47448587534595,454.1918053695222,1646.8852791878173,HCT116 OsTIRF74G,No addition,No addition,No addition,Total Pol II F12,Goat anti-mouse Alexa647,1970,304.8192614626361,1624.707680095257,241026_mACmChPOLR2A_ActivePolII
225,N08,172.23453079697782,182.2352000689224,486.06347608229,1636.4749430523918,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,Goat anti-rat Alexa647,1756,127.58045102035452,1595.4248128827398,241026_mACmChPOLR2A_ActivePolII
226,N09,176.3857925083582,184.45683475928084,541.7688772268467,1654.2272963155162,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,1927,496.6900757633036,1615.0052284610138,241026_mACmChPOLR2A_ActivePolII
227,N10,176.20250408172544,182.13057151889655,538.0009074420594,1631.8581469648561,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,Goat anti-rat Alexa647,1565,128.06886403935502,1572.3909372361384,241026_mACmChPOLR2A_ActivePolII
228,N11,175.98620578720866,182.92502827708174,542.4021337780839,1712.8879449838187,HCT116 OsTIRF74G,No addition,No addition,No addition,pSer2 3E10,Goat anti-rat Alexa647,2472,506.2977064239428,1641.4603811434304,241026_mACmChPOLR2A_ActivePolII
229,N12,175.46788257451047,181.47416943287635,539.2694485840922,1636.372382198953,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,Goat anti-mouse Alexa647,1528,127.49078472872465,1631.0706401766004,241026_mACmChPOLR2A_ActivePolII
230,N13,174.8074408715201,182.58301676000443,530.9166057392429,1671.7393822393822,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,Goat anti-rat Alexa647,2072,126.98817270066479,1613.4678514376997,241026_mACmChPOLR2A_ActivePolII
231,N14,178.4061505822086,183.70589487261861,578.3569692774557,1677.106552357624,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1633,156.49403624086088,1489.329458388375,241026_mACmChPOLR2A_ActivePolII
232,N15,179.45134613329515,183.91349669604648,585.9863683892933,1668.2031029619181,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No primary,No secondary,2127,125.82894330854624,1505.0993126333253,241026_mACmChPOLR2A_ActivePolII
233,N16,176.03999133653983,181.70138633669134,548.5668309351977,1643.8939771030364,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,2009,125.19270030001279,1506.4267200754005,241026_mACmChPOLR2A_ActivePolII
234,N17,174.4681729581494,180.5921438121416,533.2093015334738,1754.0959302325582,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No primary,No secondary,2064,125.345249747419,1510.0508673230192,241026_mACmChPOLR2A_ActivePolII
235,N18,177.18645292646957,180.8443519807571,560.9721364836747,1681.6906747536011,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1319,126.33844851735043,1493.340338587274,241026_mACmChPOLR2A_ActivePolII
236,N19,173.88710431950577,179.44386503447404,536.2663234758292,1685.2950540079592,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No primary,No secondary,1759,127.03061291168615,1496.6398899587346,241026_mACmChPOLR2A_ActivePolII
237,N20,175.27515389640374,179.8813066351312,551.785376003645,1687.0403726708075,HCT116 OsTIRF74G,No addition,No addition,No addition,No primary,No secondary,1610,126.10636684998688,1528.49449987209,241026_mACmChPOLR2A_ActivePolII
238,N21,184.14964129390623,183.01582870725147,653.5065163419936,1657.552651806303,HCT116 OsTIRF74G,"EU 1 mM, 30 mins",No addition,No addition,No primary,No secondary,1301,125.6245066338444,1490.9631681877445,241026_mACmChPOLR2A_ActivePolII
239,N22,241.4385586740382,180.2160772251083,527.3544954711357,1723.2644736842105,HCT116 mChPOLR2A Clone 2,"EU 1 mM, 30 mins",No addition,No addition,No primary,No secondary,2280,124.89029575634878,1579.6630847029078,241026_mACmChPOLR2A_ActivePolII
