,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG_TIME_MINUTES,SIRNA,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
93,G16,3538.5087908754845,302.0632416596201,554.6740266665315,662.7760173686682,1473.3662119622245,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,953,251017_mACmChPOLR2A_7SK
94,G17,3760.164692179752,305.0564545244693,563.863144081336,679.4346843308597,1454.6707168894288,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,823,251017_mACmChPOLR2A_7SK
95,G18,3468.2797568513024,338.4299760996792,275.47754060645707,649.7616672427871,1575.6248447204969,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,805,251017_mACmChPOLR2A_7SK
96,G19,3516.405980580177,325.8294859152046,272.87511553876084,670.0746918900195,1466.410348977136,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,831,251017_mACmChPOLR2A_7SK
97,G20,3324.069439050772,299.4924191953404,281.96103932473125,621.7640368068618,1470.7044088176353,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,998,251017_mACmChPOLR2A_7SK
98,G21,3402.793740947051,304.83377026523476,321.4380076872877,664.0184574717902,1528.8119205298012,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,755,251017_mACmChPOLR2A_7SK
99,G22,3463.0655890893227,295.6033329879034,381.2433371922811,640.0286063109234,1472.3252647503782,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,661,251017_mACmChPOLR2A_7SK
100,H03,2729.7526348992114,271.28804641534254,492.0623906852615,535.2241481778033,1634.8391131324615,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1759,251017_mACmChPOLR2A_7SK
101,H04,2629.0315559872306,272.4792426135933,483.56003245843885,513.512641881204,1600.890925756187,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2182,251017_mACmChPOLR2A_7SK
102,H05,2791.1223516974587,282.336762105901,508.31216715269414,545.9822036128222,1592.7010428736965,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1726,251017_mACmChPOLR2A_7SK
103,H06,2802.085251697445,278.95185949049477,504.2035139095505,533.6849593578373,1545.8413461538462,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2080,251017_mACmChPOLR2A_7SK
104,H07,2768.389960990204,280.5095595607868,511.54472471955165,547.4380559017549,1529.4276556776556,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2184,251017_mACmChPOLR2A_7SK
105,H08,2608.921295713607,316.506974324145,269.0395293809767,559.1725868894771,1582.5627644569818,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2127,251017_mACmChPOLR2A_7SK
106,H09,2749.5146218114437,305.05307942226074,272.97123264887074,569.5813174826116,1592.752306945119,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2059,251017_mACmChPOLR2A_7SK
107,H10,2834.4599160687167,295.80451650250563,284.63316848981316,563.5474780375196,1548.0524590163934,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1830,251017_mACmChPOLR2A_7SK
108,H11,2620.8980174666353,287.30325639440395,323.0154597676411,547.9095599828813,1600.225102319236,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2199,251017_mACmChPOLR2A_7SK
109,H12,2840.0772645434513,293.74037363831707,388.1264487429676,579.241751039703,1541.4406696208764,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2031,251017_mACmChPOLR2A_7SK
110,H13,3102.169336458129,299.8676229682805,598.1021721062116,623.6424947124643,1437.320610687023,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,393,251017_mACmChPOLR2A_7SK
111,H14,3206.6790209705923,304.0188998471303,592.904821302291,597.0689261445117,1281.2704402515724,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,318,251017_mACmChPOLR2A_7SK
112,H15,3063.941155113371,301.46152130314744,560.8057164957368,621.7652309395783,1349.538,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,500,251017_mACmChPOLR2A_7SK
113,H16,3105.734143144049,299.09281253330914,573.5104804243531,618.1440943919108,1290.4461077844312,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,334,251017_mACmChPOLR2A_7SK
114,H17,3307.2871418614955,299.103749406316,570.4358169378329,611.283805629834,1269.9727891156463,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,294,251017_mACmChPOLR2A_7SK
115,H18,3009.4168026391517,324.4328986557973,279.96358677365083,588.4841482551028,1333.7943262411347,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,282,251017_mACmChPOLR2A_7SK
116,H19,2965.3247216070586,320.9326248548199,282.9238678830864,605.4555553217557,1267.4879032258063,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,248,251017_mACmChPOLR2A_7SK
117,H20,2853.8027688116395,305.7024419125888,281.43103697797795,594.6397039288534,1328.5959367945825,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,443,251017_mACmChPOLR2A_7SK
118,H21,2890.517074541398,297.7707345586256,295.07117164788923,612.7281710917415,1251.9510086455332,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,347,251017_mACmChPOLR2A_7SK
119,H22,2810.630799260505,280.11963897145745,330.27104614985853,554.2726267474383,1197.5580110497237,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,181,251017_mACmChPOLR2A_7SK
120,I03,3305.51597914358,278.57689267796627,510.18001874825177,572.0161379818582,1591.3206039076376,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1126,251017_mACmChPOLR2A_7SK
121,I04,3305.499181027587,288.1837032795437,522.7581375926334,599.0154795820545,1522.5477759472817,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1214,251017_mACmChPOLR2A_7SK
122,I05,3241.994734693683,286.31643399147816,518.5372911570632,583.5857335970668,1542.3381147540983,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,976,251017_mACmChPOLR2A_7SK
123,I06,3350.8505192184125,292.275466217632,539.3568879058804,609.0551270309018,1458.9753191489363,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1175,251017_mACmChPOLR2A_7SK
124,I07,3539.4327411244553,298.1903169669835,552.8294105810562,653.147774742356,1453.9102803738317,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1070,251017_mACmChPOLR2A_7SK
125,I08,3217.418338453974,330.3618396353691,270.21206935785716,625.0381310810719,1595.7075913776944,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1067,251017_mACmChPOLR2A_7SK
126,I09,3364.7070229115584,318.31804018725035,272.0167529213921,629.2041720830715,1546.572796934866,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1044,251017_mACmChPOLR2A_7SK
127,I10,3485.8101423705853,303.47753289781565,289.073510372052,635.8715945846452,1482.5559960356788,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1009,251017_mACmChPOLR2A_7SK
128,I11,3112.5226951399377,295.5158116173019,330.000551424057,616.0716056484449,1562.1455563331,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1429,251017_mACmChPOLR2A_7SK
129,I12,3563.724543328673,305.4790565191499,405.42911846775377,669.3355082414129,1464.1403336604515,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1019,251017_mACmChPOLR2A_7SK
130,I13,2500.21042850809,278.1762549286365,525.0219681181937,523.1721682447976,1582.6736302719748,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2537,251017_mACmChPOLR2A_7SK
131,I14,2771.449138728985,283.3837605820209,529.9583344783082,540.4854373939894,1602.4090338770388,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2391,251017_mACmChPOLR2A_7SK
132,I15,2571.80873490845,279.582423958586,513.9965650055304,514.8028207617458,1625.0645888096133,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2663,251017_mACmChPOLR2A_7SK
133,I16,2926.6370205702437,284.9317988434834,523.0786086922662,549.7583440876166,1594.4359540636042,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2264,251017_mACmChPOLR2A_7SK
134,I17,2802.2881376510436,279.1356176190214,515.4637685199783,528.7663133436885,1574.6028192371475,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2412,251017_mACmChPOLR2A_7SK
135,I18,2784.534735810057,312.0403562728888,270.4761030460568,544.7285114206758,1538.4236937403,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1933,251017_mACmChPOLR2A_7SK
136,I19,2486.1933950988378,296.09659058128966,269.89839841027316,495.767579411056,1610.2104187946884,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2937,251017_mACmChPOLR2A_7SK
137,I20,2681.4149595012177,289.30915260702403,281.6257473170211,534.555011314902,1604.6337709370755,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2209,251017_mACmChPOLR2A_7SK
138,I21,2658.4762946304772,280.0793509136451,319.84736728216495,538.6230250909874,1550.6100386100386,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2072,251017_mACmChPOLR2A_7SK
139,I22,2731.6758687223555,272.9541321933783,362.3911179520528,514.9228186850772,1622.3073507646768,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2027,251017_mACmChPOLR2A_7SK
140,J03,2820.292432541136,303.5398048977712,281.4956278840686,540.2530418871776,1254.0844155844156,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,154,251017_mACmChPOLR2A_7SK
141,J04,2792.9083208799134,301.2115725347226,279.1405652169942,551.7381472305586,1228.8117647058823,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,170,251017_mACmChPOLR2A_7SK
142,J05,2913.555746125544,294.34514764582127,276.20914813026735,574.545731165971,1320.7011494252874,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,261,251017_mACmChPOLR2A_7SK
143,J06,2943.823443681866,284.7374002878562,289.043377666107,523.4033017985862,1164.9117647058824,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,170,251017_mACmChPOLR2A_7SK
144,J07,2963.9373371732477,294.1596055326401,326.74548240235276,571.4332054867155,1106.4275862068966,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,145,251017_mACmChPOLR2A_7SK
145,J08,2934.47204871688,288.15601004699505,569.3855580750901,582.806719519062,1373.4847161572052,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,458,251017_mACmChPOLR2A_7SK
146,J09,2975.813564866273,295.8018843169431,559.1380092074347,583.088514857389,1276.7903225806451,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,186,251017_mACmChPOLR2A_7SK
147,J10,3069.169777509164,299.27899254577505,581.0794258346176,590.9031256449055,1275.0142857142857,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,210,251017_mACmChPOLR2A_7SK
148,J11,3280.743180232096,303.29062686876864,591.9497225877863,596.873202085081,1238.037037037037,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,297,251017_mACmChPOLR2A_7SK
149,J12,3242.0389496471994,298.8192378645713,602.5407823093113,606.0105453819737,1311.0363636363636,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,275,251017_mACmChPOLR2A_7SK
150,J13,3487.0606566811716,345.1035526605841,279.758174406827,660.7294586161161,1553.079954954955,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,888,251017_mACmChPOLR2A_7SK
151,J15,3299.547776921084,308.9592126967625,291.7085985431868,642.3278787696178,1791.194719471947,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,303,251017_mACmChPOLR2A_7SK
152,J16,3258.6405193746973,299.2300089087479,330.8166839144497,635.4689304427654,1542.6676737160121,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,331,251017_mACmChPOLR2A_7SK
153,J17,3722.46762446409,310.2484376436709,394.7214419671116,680.1508363683204,1396.0953346855983,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,493,251017_mACmChPOLR2A_7SK
154,J18,3392.701533806768,296.1238590177159,555.6404801611059,610.2175080997366,1524.0284414106939,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,879,251017_mACmChPOLR2A_7SK
155,J19,3634.1028668466856,301.701522521302,552.7787577910947,647.7121825325238,1492.2115869017632,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,794,251017_mACmChPOLR2A_7SK
156,J20,3378.0771363419403,289.8654539204323,531.7306096195998,608.0547416229891,1605.5742574257426,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,909,251017_mACmChPOLR2A_7SK
157,J21,3575.368473957151,294.78725880562666,543.1837179034834,637.6817805262474,1370.0892086330934,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,695,251017_mACmChPOLR2A_7SK
158,J22,3688.434766239758,292.2651016969424,540.8217628460072,615.7722786316469,1429.1341653666148,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,641,251017_mACmChPOLR2A_7SK
159,K03,2840.233256139995,302.9818033339692,261.7444501355088,534.1691046038068,1528.1025950512976,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1657,251017_mACmChPOLR2A_7SK
160,K04,2383.2695749804793,285.49223480537216,266.19219868210746,443.61771228962874,1577.2229265715796,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1893,251017_mACmChPOLR2A_7SK
161,K05,2598.548853139236,281.5316023693012,277.9077255510913,531.9589578057198,1607.5535714285713,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2184,251017_mACmChPOLR2A_7SK
162,K06,2502.543755204266,273.7131099549698,314.45356752375903,504.08034847195984,1661.9436405178978,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2626,251017_mACmChPOLR2A_7SK
163,K07,2642.571855762915,277.9574332038583,366.24966682052764,521.0752511530256,1599.3712418300654,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2295,251017_mACmChPOLR2A_7SK
164,K08,2355.40511527021,266.31815371361034,487.33372421441055,471.1500776191125,1669.2670831706364,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2561,251017_mACmChPOLR2A_7SK
165,K09,2752.6816843113425,278.1389660603832,512.4016085639643,553.4361588387301,1546.5356768100735,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1906,251017_mACmChPOLR2A_7SK
166,K10,2760.947228924843,279.98360147819363,513.4344798370803,531.8436921998357,1584.5616315553564,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2231,251017_mACmChPOLR2A_7SK
167,K11,2788.7327867505114,278.6712793461297,512.2134868833713,523.4585867867582,1579.4145622895624,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2376,251017_mACmChPOLR2A_7SK
168,K12,2619.8752362716987,275.0969431138542,512.4200906900794,508.55914278532896,1595.0017901897602,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Scrambled,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,2793,251017_mACmChPOLR2A_7SK
169,K13,2842.9287989139025,325.3152910152161,282.1979977643354,627.3587507602435,1380.7970085470085,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,468,251017_mACmChPOLR2A_7SK
170,K14,2860.9459060819772,313.38332911860203,282.51271177384115,600.0749722595425,1437.072546230441,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,703,251017_mACmChPOLR2A_7SK
171,K15,3013.0314636150183,312.912175145743,289.4399921955598,605.6381850841359,1410.3188073394494,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,436,251017_mACmChPOLR2A_7SK
172,K16,2865.297662794959,296.2498644119939,299.6966322155415,573.5836444184818,1373.3966101694916,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,295,251017_mACmChPOLR2A_7SK
173,K17,3047.535369067098,301.68584541551115,335.2308863847864,600.9794180838678,1250.5741239892184,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,371,251017_mACmChPOLR2A_7SK
174,K18,2781.545666298541,284.98993273250414,556.3946308816044,577.4935713235911,1412.8934817170111,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,629,251017_mACmChPOLR2A_7SK
175,K19,2967.4774539062646,294.24814052208376,571.4642577613171,612.5610250753215,1221.1174934725848,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,383,251017_mACmChPOLR2A_7SK
176,K20,2842.1905469787876,283.70742990836186,521.6377303051509,558.040296798037,1382.357142857143,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,120,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,588,251017_mACmChPOLR2A_7SK
177,K21,2904.2797564652537,283.61848004545664,527.04366220264,566.2621793013127,1161.3082437275987,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,279,251017_mACmChPOLR2A_7SK
178,K22,2772.0835499664913,278.0090792639488,549.9002888139489,553.1432117109908,1277.08,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,HEXIM1 + HEXIM2 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,250,251017_mACmChPOLR2A_7SK
179,L03,3480.2455580365036,326.547861906974,267.8025087780109,625.0846627968474,1467.1103351955308,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,716,251017_mACmChPOLR2A_7SK
180,L04,3299.5528091111414,311.6149858100857,271.82615103040916,596.238660256731,1495.3892078071183,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,871,251017_mACmChPOLR2A_7SK
181,L05,3287.8390733335073,307.11380018848456,284.99687832984847,634.0983851938566,1449.487714987715,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,120,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,814,251017_mACmChPOLR2A_7SK
182,L06,3095.172537018172,286.18724972792796,322.71137458201525,575.6780694602968,1521.4032258064517,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1178,251017_mACmChPOLR2A_7SK
183,L07,3492.5894093053494,296.8871810620739,382.33391768999905,618.638203182658,1462.641095890411,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,730,251017_mACmChPOLR2A_7SK
184,L08,3035.4352844656473,286.049501776794,536.9714893629375,592.1588761226053,1539.1594083812654,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,1217,251017_mACmChPOLR2A_7SK
185,L09,3311.9421515177723,294.0798260463471,551.3686668517038,640.3732455421289,1431.9776470588235,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,LARP7 pool,pSer2 Pol II (3E10,Goat anti-mouse Alexa647,850,251017_mACmChPOLR2A_7SK
