,WELL,IF_647_Intensity,RFP_561_Intensity,GFP_488_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME MINUTES,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
97,G20,546.3231048901675,247.4292452366227,245.41604296940938,510.3039557828229,1673.0494006538322,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2753,241026_mACmChPOLR2A_TotalPolII
98,G21,292.89247544405754,161.5507440351426,385.4878585221763,605.9607904917689,1750.9705882352941,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1088,241026_mACmChPOLR2A_TotalPolII
99,G22,562.6366420354868,157.20321405877954,245.88306374212436,571.5263350422043,1590.0131523122614,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2357,241026_mACmChPOLR2A_TotalPolII
100,H03,604.1631811948878,155.9599055049493,244.0911737829128,554.1578951145901,1611.1140523796114,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3551,241026_mACmChPOLR2A_TotalPolII
101,H04,647.9973136693617,208.38860059495445,529.5052223195461,556.6098512832563,1765.5725961538462,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2080,241026_mACmChPOLR2A_TotalPolII
102,H05,558.9299063788665,244.83877373898056,244.89906198559007,523.1298764702912,1671.6042194092827,HCT116 mChPOLR2A Clone 2,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3555,241026_mACmChPOLR2A_TotalPolII
103,H06,668.1017136986231,159.91947908064273,893.738789479718,585.5209263090283,1955.924721189591,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1076,241026_mACmChPOLR2A_TotalPolII
104,H07,584.6314040045702,228.10591730337876,279.3526810916912,592.2741134007365,1701.1446895844022,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1949,241026_mACmChPOLR2A_TotalPolII
105,H08,594.0109505731972,256.61827346687477,249.1487613399201,574.4028032370102,1555.9876998769987,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3252,241026_mACmChPOLR2A_TotalPolII
106,H09,325.087027406123,159.80068229753093,406.1259758068447,582.2594813102827,1936.5568551007148,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1539,241026_mACmChPOLR2A_TotalPolII
107,H10,667.1756196732154,211.70532781393268,532.3728747926446,600.4264778766625,1664.4547346514048,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1922,241026_mACmChPOLR2A_TotalPolII
108,H11,600.9811314551456,254.93052641488165,256.6365499966259,556.0034885735857,1634.838858695652,HCT116 mChPOLR2A Clone 2,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3680,241026_mACmChPOLR2A_TotalPolII
109,H12,651.4604317120941,160.76248644836852,910.2327125946916,604.4219356591949,1774.6862934362935,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1036,241026_mACmChPOLR2A_TotalPolII
110,H13,579.3146405881004,229.52435498415971,282.6063993979368,599.8433924552437,1727.711130359463,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2309,241026_mACmChPOLR2A_TotalPolII
111,H14,554.363639195277,251.28696170066254,248.8874393754789,532.1636390143831,1652.579696969697,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3300,241026_mACmChPOLR2A_TotalPolII
112,H15,323.4612764293695,158.92979700621507,398.3376610416885,576.2454725101454,1833.8285385500576,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,869,241026_mACmChPOLR2A_TotalPolII
113,H16,654.4946300774257,212.80596606619534,542.3619350453266,596.2341322098948,1673.0832902224522,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1933,241026_mACmChPOLR2A_TotalPolII
114,H17,546.4468555681404,247.32939969800353,244.60554456718026,516.7442613352342,1638.2800586510264,HCT116 mChPOLR2A Clone 2,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3410,241026_mACmChPOLR2A_TotalPolII
115,H18,328.4775857415292,160.12695984061375,406.2648521130388,605.803984855103,1929.935593220339,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1180,241026_mACmChPOLR2A_TotalPolII
116,H19,560.3137105031528,226.84473476845105,282.21577372865323,569.3601397788907,1755.0724925521351,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2014,241026_mACmChPOLR2A_TotalPolII
117,H20,545.2408311622737,243.5304685941944,242.03387317523178,514.4042080343395,1678.3182393920204,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3158,241026_mACmChPOLR2A_TotalPolII
118,H21,604.1906401497215,161.733072167195,898.8546655808822,612.4975712966384,1828.0186536901865,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1233,241026_mACmChPOLR2A_TotalPolII
119,H22,562.296430655682,157.9232401136749,249.41156776404057,560.6209398817598,1613.7373637264618,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3027,241026_mACmChPOLR2A_TotalPolII
120,I03,589.1073605297302,154.46440811362038,237.8007109695227,535.5437800959959,1632.3177441540577,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2908,241026_mACmChPOLR2A_TotalPolII
121,I04,640.7662082393447,204.1439964766114,507.7261174331762,539.1823539803916,1822.5482007996445,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2251,241026_mACmChPOLR2A_TotalPolII
122,I05,570.1632227770097,243.6499062311583,237.9272799397908,524.3614414765742,1619.7080111351686,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3233,241026_mACmChPOLR2A_TotalPolII
123,I06,534.0121474272519,159.08885179971944,733.6115176415557,598.7453813071284,1951.9071856287426,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1336,241026_mACmChPOLR2A_TotalPolII
124,I07,601.2574282174279,228.0302412996418,270.57083704770355,575.6517416769012,1698.9871076233185,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1784,241026_mACmChPOLR2A_TotalPolII
125,I08,564.8558728144478,242.78531275454534,238.5315764396575,507.92923144276665,1609.1315168980875,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3817,241026_mACmChPOLR2A_TotalPolII
126,I09,353.09277434214766,158.5530748513857,384.1581293925178,594.0750583438999,1812.7909270216962,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,507,241026_mACmChPOLR2A_TotalPolII
127,I10,663.0158955833881,210.1374100773098,531.5860729411382,585.3074749118005,1733.4801530368245,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2091,241026_mACmChPOLR2A_TotalPolII
128,I11,571.9359958531157,252.9219858408812,246.87720394498473,532.0882137857712,1615.0078043704475,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3844,241026_mACmChPOLR2A_TotalPolII
129,I12,648.0416815702227,159.59351078909597,905.3683716432699,607.63423213231,1842.2971065631616,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1417,241026_mACmChPOLR2A_TotalPolII
130,I13,558.9711928393962,225.4472575667597,273.4923338822196,572.6079043726595,1809.964973056197,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2598,241026_mACmChPOLR2A_TotalPolII
131,I14,551.719125884459,248.29051722739257,247.54960525326285,534.1682059658564,1638.521267485013,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3503,241026_mACmChPOLR2A_TotalPolII
132,I15,353.1402266766071,159.28976431859385,407.77517864837466,602.3000081604916,1705.2194444444444,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,360,241026_mACmChPOLR2A_TotalPolII
133,I16,638.0419928217033,208.89089544728242,523.5272497299511,572.538831442209,1710.2235013894403,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2519,241026_mACmChPOLR2A_TotalPolII
134,I17,591.4962704176688,246.18860551737086,247.91317738519098,512.0458118554691,1622.3731617647059,HCT116 mChPOLR2A Clone 2,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3264,241026_mACmChPOLR2A_TotalPolII
135,I18,318.9209564370201,159.20778107672575,401.47882477557545,576.6068676846509,1866.1210478771454,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1107,241026_mACmChPOLR2A_TotalPolII
136,I19,595.4810879346576,231.1887043659183,277.9650924664431,569.5135151236155,1695.296179775281,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2225,241026_mACmChPOLR2A_TotalPolII
137,I20,597.4917553852615,245.9146084642331,250.1532840213787,508.24427096188515,1634.392374900715,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2518,241026_mACmChPOLR2A_TotalPolII
138,I21,361.95758062337643,161.09781924302914,422.5164264099022,597.7699683683039,1573.14463840399,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,401,241026_mACmChPOLR2A_TotalPolII
139,I22,595.9715420449869,156.21397263904893,248.8081110622473,537.7254940948347,1608.4814660558102,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2401,241026_mACmChPOLR2A_TotalPolII
140,J03,606.3722841494464,156.74567190979937,241.46603194725148,568.8560425315723,1642.6044897959184,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2450,241026_mACmChPOLR2A_TotalPolII
141,J04,637.5707243922436,208.74809112682314,520.6884246831403,544.0822196946322,1772.654056744649,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2009,241026_mACmChPOLR2A_TotalPolII
142,J05,555.2106009785749,240.59824997218496,236.92317251947978,493.9575219131768,1666.008075744918,HCT116 mChPOLR2A Clone 2,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3591,241026_mACmChPOLR2A_TotalPolII
143,J06,617.5338146466876,157.37412083817262,855.5222049803901,544.6574219119532,1947.5921450151056,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1324,241026_mACmChPOLR2A_TotalPolII
144,J07,603.7984412203888,206.0626913486813,514.7155713926248,525.5439652373316,1825.9185216295675,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2381,241026_mACmChPOLR2A_TotalPolII
145,J08,538.4586054375612,244.33144973929961,236.0244046303171,492.38731269986874,1654.8016759776535,HCT116 mChPOLR2A Clone 2,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,4296,241026_mACmChPOLR2A_TotalPolII
146,J09,619.9620969608079,159.00195175510967,897.757258951066,586.266458625626,1929.203376205788,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1244,241026_mACmChPOLR2A_TotalPolII
147,J10,646.5298402324195,209.411004808784,525.3838989559365,550.7436634778727,1757.389332003988,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2006,241026_mACmChPOLR2A_TotalPolII
148,J11,550.1934530753445,249.24725879902084,243.7361923907864,512.2875903575624,1672.060841597427,HCT116 mChPOLR2A Clone 2,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3731,241026_mACmChPOLR2A_TotalPolII
149,J12,637.1916106423765,159.67056264425642,926.9952549990525,564.3307503138215,1924.2089337175792,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1388,241026_mACmChPOLR2A_TotalPolII
150,J13,642.8763051353661,209.60002290224938,536.7769374769429,575.6597494925072,1774.3588213353225,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2681,241026_mACmChPOLR2A_TotalPolII
151,J14,561.4879549261397,250.18699048038187,249.73975830340592,509.81313649189724,1642.3925161290322,HCT116 mChPOLR2A Clone 2,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3875,241026_mACmChPOLR2A_TotalPolII
152,J15,618.0802477572561,161.24834906890905,877.5308335928988,593.8367107502189,1805.7064056939503,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1124,241026_mACmChPOLR2A_TotalPolII
153,J16,635.353219245154,207.30401655027367,534.7879964635774,565.326639501478,1797.0374474589225,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2617,241026_mACmChPOLR2A_TotalPolII
154,J17,569.4051983792998,241.90958972888566,240.86450137992418,500.5031506542368,1663.9568270481145,HCT116 mChPOLR2A Clone 2,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3845,241026_mACmChPOLR2A_TotalPolII
155,J18,638.8714175609158,159.32833823503506,894.684691050556,582.3441134004293,1922.5797101449275,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,966,241026_mACmChPOLR2A_TotalPolII
156,J19,609.9728086766282,205.93085374619142,518.2096268420677,524.6391387810808,1843.6510302498905,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2281,241026_mACmChPOLR2A_TotalPolII
157,J20,574.8652815751127,240.6721339345663,242.26734018389647,488.5688748399846,1696.01585728444,HCT116 mChPOLR2A Clone 2,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3027,241026_mACmChPOLR2A_TotalPolII
158,J21,619.5138616109799,161.4604017665189,933.1295752704544,589.3573256002127,1994.0577740016993,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,No addition,No addition,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1177,241026_mACmChPOLR2A_TotalPolII
159,J22,586.5742208342172,154.50582696329067,246.55725632465533,510.33103138695606,1547.6172972972972,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2775,241026_mACmChPOLR2A_TotalPolII
160,K03,591.7394140349245,154.68244591706159,241.77475931965571,532.5803328564779,1628.1183800623053,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2889,241026_mACmChPOLR2A_TotalPolII
161,K04,631.8612082815937,207.34180874049736,521.5240136139579,538.717555458428,1778.1468253968253,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2016,241026_mACmChPOLR2A_TotalPolII
162,K05,575.3120935495448,240.00895856542508,237.7254539473598,500.5515630923226,1715.6049107142858,HCT116 mChPOLR2A Clone 2,Vehicle,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3584,241026_mACmChPOLR2A_TotalPolII
163,K06,623.0900160669961,157.5393478134178,856.3336364698082,544.7779740583097,1854.9856573705179,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1255,241026_mACmChPOLR2A_TotalPolII
164,K07,564.1804355715158,212.3589346626167,373.81304849467904,582.4579821143587,1742.2880698351116,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2062,241026_mACmChPOLR2A_TotalPolII
165,K08,575.875811116779,245.96736043008684,240.796713101825,513.1219082112145,1649.6943693139906,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,4067,241026_mACmChPOLR2A_TotalPolII
166,K09,464.5540587225652,160.20785203888872,677.1419328774631,573.2676101643369,2005.9754335260116,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,30,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1384,241026_mACmChPOLR2A_TotalPolII
167,K10,681.481421745335,213.25229936910262,553.521327300778,577.3056231302519,1700.3636818409204,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1999,241026_mACmChPOLR2A_TotalPolII
168,K11,537.8469316465905,244.3057028474513,239.45389500432958,494.8888887414023,1649.3756555340879,HCT116 mChPOLR2A Clone 2,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3623,241026_mACmChPOLR2A_TotalPolII
169,K12,654.6225835881258,161.02571624579875,945.6486716599633,578.2345898254383,1866.3875338753387,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1107,241026_mACmChPOLR2A_TotalPolII
170,K13,564.8725880251044,222.32558113896482,286.0985884356914,573.2883575527022,1795.6866931479642,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2014,241026_mACmChPOLR2A_TotalPolII
171,K14,569.5534999401032,245.7770419207134,243.61661623095418,498.790941103368,1627.6306378436082,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3747,241026_mACmChPOLR2A_TotalPolII
172,K15,291.6787630898396,159.44239645568254,396.2789534301615,578.467290280677,1828.7696118909992,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1211,241026_mACmChPOLR2A_TotalPolII
173,K16,182.16145629998533,164.3430924568943,271.3467373351802,547.0176369015861,1792.105047189167,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2437,241026_mACmChPOLR2A_TotalPolII
174,K17,179.0066146200703,163.29028970446745,235.998395323034,482.72368912739967,1700.7028345016763,HCT116 mChPOLR2A Clone 2,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3281,241026_mACmChPOLR2A_TotalPolII
175,K18,188.23269608471662,157.6666527608895,301.8212197374727,539.939981736761,1780.3869565217392,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,920,241026_mACmChPOLR2A_TotalPolII
176,K19,187.31740623852227,164.88211361968268,275.6390384564462,538.847307790393,1778.057156814851,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2047,241026_mACmChPOLR2A_TotalPolII
177,K20,177.35885477941216,168.71449528703587,252.56386958920305,499.6158997467388,1640.4259572072071,HCT116 mChPOLR2A Clone 2,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3552,241026_mACmChPOLR2A_TotalPolII
178,K21,191.78345707782722,161.00113605666863,316.6278806633753,583.0928516313884,1836.407441860465,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Triptolide 1 µM,240,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1075,241026_mACmChPOLR2A_TotalPolII
179,K22,563.7975314518201,156.68179529710923,252.13081122033608,533.8710697606718,1614.0779650812763,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3322,241026_mACmChPOLR2A_TotalPolII
180,L03,600.3806680667525,158.26713443095292,248.6929697602826,553.2362678339463,1597.1776759234294,HCT116 OsTIRF74G,Vehicle,1440,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3709,241026_mACmChPOLR2A_TotalPolII
181,L04,623.9952754482442,210.30011479664992,540.867604596479,563.2753145027251,1777.591304347826,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2415,241026_mACmChPOLR2A_TotalPolII
182,L05,559.1033755205134,242.92236339539525,244.59652134213619,491.708117950451,1680.0273098519654,HCT116 mChPOLR2A Clone 2,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3918,241026_mACmChPOLR2A_TotalPolII
183,L06,652.6968197361566,159.03149719839922,891.6516465616295,536.8329047922695,1862.9102990033223,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,903,241026_mACmChPOLR2A_TotalPolII
184,L07,511.5584286757543,206.92071065381256,310.1122186819841,520.565519135864,1760.4471996579734,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2339,241026_mACmChPOLR2A_TotalPolII
185,L08,566.6635992867283,241.21870019107172,242.28579474774347,481.2177943923272,1652.9741158380318,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3902,241026_mACmChPOLR2A_TotalPolII
186,L09,415.7800373513734,163.46235162435718,591.4879404259507,602.9560331838546,2145.773475314618,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,60,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1033,241026_mACmChPOLR2A_TotalPolII
187,L10,683.1260204182262,209.2572692559674,540.1294818975971,555.9390033604752,1700.1344537815125,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1428,241026_mACmChPOLR2A_TotalPolII
188,L11,561.9886734272684,239.5578343646652,241.63221850525406,460.93427744542475,1621.1603615667893,HCT116 mChPOLR2A Clone 2,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,2987,241026_mACmChPOLR2A_TotalPolII
189,L12,662.9644991378543,161.84739729270123,945.0045986011097,593.9453223221464,1877.0689655172414,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,Vehicle,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1218,241026_mACmChPOLR2A_TotalPolII
190,L13,598.3989620668874,229.3065272305698,285.4982467849856,585.1863371930684,1783.9396551724137,HCT116 OsTIRF74G mAC/mCh-POLR2A Clone 1,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1740,241026_mACmChPOLR2A_TotalPolII
191,L14,585.9532341154264,244.4128937365062,244.5298821794494,515.3272134390969,1668.6451304901336,HCT116 mChPOLR2A Clone 2,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,3142,241026_mACmChPOLR2A_TotalPolII
192,L15,343.2421280608283,163.9492236684873,443.2645294299119,615.9863694020045,1817.626643295355,HCT116 OsTIRF74G mAC-POLR2A-delHyg Clone 5,10 µM 5PhIAA,480,Santa Cruz mouse anti-RPB1 (F12),Alexa647 goat anti-mouse,1141,241026_mACmChPOLR2A_TotalPolII
