,WELL,Alexa647_Intensity,GFP_Intensity,DAPI_Intensity,NucleusArea,CELL,DRUG,DRUG TIME HOURS,PRIMARY,SECONDARY,TotalNumberCells,EXPERIMENT
114,H21,1360.6611973436063,260.6256886549933,780.0969971602266,1421.5139013452915,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1115,250210_ARMC5mAC_PhosphoPolII
115,H22,1318.4188250791408,265.3875607980695,751.5995113751687,1354.323064113239,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1201,250210_ARMC5mAC_PhosphoPolII
116,I03,520.5760429419048,269.33095690639703,758.9899832128663,1618.2622853759622,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1689,250210_ARMC5mAC_PhosphoPolII
117,I04,487.6224854977261,271.4265663221501,821.225927355911,1471.4072447859496,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1822,250210_ARMC5mAC_PhosphoPolII
118,I05,439.5213356632316,299.09315136827524,748.3533263063102,1527.3198218262805,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2245,250210_ARMC5mAC_PhosphoPolII
119,I06,470.35336184214776,319.82133689369454,829.5747210649034,1431.1373074346952,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1493,250210_ARMC5mAC_PhosphoPolII
120,I07,473.5314836377201,251.08407187265954,746.9601193966029,1586.8070883804396,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2229,250210_ARMC5mAC_PhosphoPolII
121,I08,466.192086345862,253.30223435245443,751.4593597441755,1483.4889316650626,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2078,250210_ARMC5mAC_PhosphoPolII
122,I09,458.53399361822323,285.7047173885481,732.4230794450905,1508.198347107438,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1694,250210_ARMC5mAC_PhosphoPolII
123,I10,498.7759169525176,321.0071966192385,818.0350740455103,1394.988822652757,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1342,250210_ARMC5mAC_PhosphoPolII
124,I11,477.00642216752794,254.98359198074021,742.4008412623192,1531.4195617316943,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1871,250210_ARMC5mAC_PhosphoPolII
125,I12,494.9427918026523,261.78982537790955,799.8233526354556,1439.8043899289864,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1549,250210_ARMC5mAC_PhosphoPolII
126,I13,1207.7411420407286,300.8126740955135,760.7723910331209,1461.0498853211009,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1744,250210_ARMC5mAC_PhosphoPolII
127,I14,1254.5647698865657,323.9601791194021,828.9614374351592,1333.9847434119279,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1442,250210_ARMC5mAC_PhosphoPolII
128,I15,2092.292208344812,260.9926197249942,762.0606870639268,1517.1239731142643,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1339,250210_ARMC5mAC_PhosphoPolII
129,I16,1889.449189602769,259.3725797610826,828.8500838336118,1382.4996315401622,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1357,250210_ARMC5mAC_PhosphoPolII
130,I17,1230.1599080508063,287.992856120145,794.2035781592604,1453.5254129606099,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1574,250210_ARMC5mAC_PhosphoPolII
131,I18,1174.8790705739439,317.95368637970614,800.7840312822917,1373.9128630705395,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1205,250210_ARMC5mAC_PhosphoPolII
132,I19,1983.823022625505,253.7377022647855,767.670269245566,1510.1825340014316,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1397,250210_ARMC5mAC_PhosphoPolII
133,I20,1870.6580154913731,258.3820896737339,759.0262676406168,1411.0192435301924,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1507,250210_ARMC5mAC_PhosphoPolII
134,I21,1276.5263702223183,301.02189972268843,818.3167329163167,1393.3951261966927,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1149,250210_ARMC5mAC_PhosphoPolII
135,I22,1207.4027240111677,327.04086634390836,800.7641241075032,1380.344922232388,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,48.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1093,250210_ARMC5mAC_PhosphoPolII
136,J03,533.8832736220114,268.5012359427882,711.9630170787744,1600.6782006920416,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1734,250210_ARMC5mAC_PhosphoPolII
137,J04,469.3117004346067,267.41476664312194,728.5755792475898,1426.7570652173913,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1840,250210_ARMC5mAC_PhosphoPolII
138,J05,437.04002187095887,311.2292730509628,704.8095405778865,1571.1110517885745,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1873,250210_ARMC5mAC_PhosphoPolII
139,J06,429.71803200449267,323.94537919059644,719.4920629902907,1406.0437272254035,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1921,250210_ARMC5mAC_PhosphoPolII
140,J07,455.9144245684038,250.8635700462666,685.3111795906857,1558.3071354705273,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1934,250210_ARMC5mAC_PhosphoPolII
141,J08,473.3778867850584,255.69568091535106,752.62647958852,1363.8168822328114,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1469,250210_ARMC5mAC_PhosphoPolII
142,J09,462.7795726031749,247.71700192837855,735.8862028491016,1447.2641509433963,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1908,250210_ARMC5mAC_PhosphoPolII
143,J10,420.7817715127419,315.07595678604144,700.7634521840816,1442.875,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1944,250210_ARMC5mAC_PhosphoPolII
144,J11,491.5597689478698,253.2107280074929,726.2053979741312,1479.004109589041,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1460,250210_ARMC5mAC_PhosphoPolII
145,J12,465.7276374416246,259.6876157561418,764.1592607254053,1422.1300309597523,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1615,250210_ARMC5mAC_PhosphoPolII
146,J13,1175.762873630032,314.134007781287,759.5082461845822,1421.6330224904004,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1823,250210_ARMC5mAC_PhosphoPolII
147,J14,1090.6583869476326,331.6070249316731,763.8415084508988,1377.7985765124556,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1405,250210_ARMC5mAC_PhosphoPolII
148,J15,1739.122797715063,256.228866199286,677.7012698414171,1549.8784648187634,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1876,250210_ARMC5mAC_PhosphoPolII
149,J16,1707.8692356122378,259.5347648757645,755.0982739180388,1372.0323508267434,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1391,250210_ARMC5mAC_PhosphoPolII
150,J17,1218.638498561784,306.9362368086932,710.2379560525363,1421.7920972644376,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1645,250210_ARMC5mAC_PhosphoPolII
151,J18,1122.6504589295923,320.68617675111705,726.4684766141903,1346.594494047619,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1344,250210_ARMC5mAC_PhosphoPolII
152,J19,1961.7118312299458,251.29790121469193,744.8105220227912,1484.4029982363315,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1134,250210_ARMC5mAC_PhosphoPolII
153,J20,1828.4989830804996,260.616996686845,749.624700841726,1358.1506382978723,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1175,250210_ARMC5mAC_PhosphoPolII
154,J21,1253.8666903752803,318.0137844663421,745.3965061361474,1493.6608527131782,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1032,250210_ARMC5mAC_PhosphoPolII
155,J22,1151.95228095094,333.95255611317145,755.896722978656,1417.7378716744913,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,24.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1278,250210_ARMC5mAC_PhosphoPolII
156,K03,503.9125017420773,265.63311999377925,713.3585965349621,1504.6542185338865,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1446,250210_ARMC5mAC_PhosphoPolII
157,K04,474.65728031604436,266.09303883284616,755.9260449834726,1404.1619572708478,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1451,250210_ARMC5mAC_PhosphoPolII
158,K05,426.9400851532453,311.1437480274959,724.7656879871972,1553.818225884634,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2063,250210_ARMC5mAC_PhosphoPolII
159,K06,465.3495765178883,331.9358423640124,768.699682714057,1394.2657004830917,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1242,250210_ARMC5mAC_PhosphoPolII
160,K07,440.33655747417,254.08531654800146,693.3373086185778,1521.9338009644894,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2281,250210_ARMC5mAC_PhosphoPolII
161,K08,464.085080431645,255.00993381358336,737.4552004620431,1371.146694214876,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1452,250210_ARMC5mAC_PhosphoPolII
162,K09,456.7307444958847,302.1068526031043,713.5765850053664,1510.037757437071,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1748,250210_ARMC5mAC_PhosphoPolII
163,K10,480.6100049578667,327.5068899649636,737.4652921805853,1343.219696969697,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1188,250210_ARMC5mAC_PhosphoPolII
164,K11,480.4545428173699,253.06951620286506,704.2529785248225,1435.9016282225236,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1474,250210_ARMC5mAC_PhosphoPolII
165,K12,476.5223174612416,259.7322922479829,744.2133206764282,1339.2826704545455,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1408,250210_ARMC5mAC_PhosphoPolII
166,K13,1195.786351973445,315.5380916364725,726.4373262760001,1529.717205009888,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1517,250210_ARMC5mAC_PhosphoPolII
167,K14,1081.4682261541448,332.7436252720853,716.1566876368184,1404.5039503386004,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1772,250210_ARMC5mAC_PhosphoPolII
168,K15,1473.5120878186508,263.0888425432809,689.5186729886487,1456.1900647948164,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1389,250210_ARMC5mAC_PhosphoPolII
169,K16,1437.2013279776722,262.4270730288186,723.1277938308699,1376.429382540809,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1409,250210_ARMC5mAC_PhosphoPolII
170,K17,1110.0651985283473,308.6600052916383,699.151010341858,1495.2671582529779,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1763,250210_ARMC5mAC_PhosphoPolII
171,K18,1080.7219008058826,329.6276910377828,718.6745049093596,1365.571186440678,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1770,250210_ARMC5mAC_PhosphoPolII
172,K19,1627.7916599823552,250.80106177476586,766.1275627672866,1500.6545454545455,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1430,250210_ARMC5mAC_PhosphoPolII
173,K20,1443.6635307976871,255.53643364687196,737.9783370993254,1383.9527349973446,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1883,250210_ARMC5mAC_PhosphoPolII
174,K21,1188.2585021274153,321.00697925877427,753.5697391420886,1439.6153846153845,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,949,250210_ARMC5mAC_PhosphoPolII
175,K22,1113.7081608516678,334.8627875065178,754.54594797777,1406.980563002681,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,8.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1492,250210_ARMC5mAC_PhosphoPolII
176,L03,489.62360125586906,260.3885015732914,728.9024878714528,1554.8014464168311,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1521,250210_ARMC5mAC_PhosphoPolII
177,L04,441.5237433056409,265.7076201839976,749.3976034186337,1475.045020463847,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2199,250210_ARMC5mAC_PhosphoPolII
178,L05,478.9227918598893,319.3324939520038,720.2217925410417,1502.9494826536823,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1643,250210_ARMC5mAC_PhosphoPolII
179,L06,462.6026706597919,338.0520540122994,767.3956266687319,1381.1366728509586,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1617,250210_ARMC5mAC_PhosphoPolII
180,L07,444.3495159581385,253.5737300931486,686.3806481321269,1570.273237997957,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1958,250210_ARMC5mAC_PhosphoPolII
181,L08,472.5279376081565,259.5931024644443,754.7570958476699,1372.8172194777699,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1417,250210_ARMC5mAC_PhosphoPolII
182,L09,456.12255791208304,308.74701672512504,692.0991559563203,1523.3615337796714,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1643,250210_ARMC5mAC_PhosphoPolII
183,L10,470.3631707121349,339.26341962319947,734.172153367571,1315.8170212765958,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1175,250210_ARMC5mAC_PhosphoPolII
184,L11,470.6763271578894,251.2353224150383,710.5922666733268,1451.7241379310344,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1392,250210_ARMC5mAC_PhosphoPolII
185,L12,458.6765570592158,254.48057142240955,752.502173036281,1351.4746666666667,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1875,250210_ARMC5mAC_PhosphoPolII
186,L13,1166.1562775206849,317.91337987830354,709.8073939876159,1530.3561218147918,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1609,250210_ARMC5mAC_PhosphoPolII
187,L14,1097.8751372084278,336.25199030164504,748.5250138689565,1369.8662420382166,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1413,250210_ARMC5mAC_PhosphoPolII
188,L15,1241.063296339373,260.0842613164445,710.5546856759847,1513.3297491039427,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1674,250210_ARMC5mAC_PhosphoPolII
189,L16,1208.0603747413281,264.36165151052126,745.5584444207335,1373.9209516500384,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1303,250210_ARMC5mAC_PhosphoPolII
190,L17,1104.774267293764,313.3871144642332,697.8936672214445,1486.943925233645,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1498,250210_ARMC5mAC_PhosphoPolII
191,L18,1078.8205232223252,330.88962334110425,744.2019391191141,1392.0234375,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1664,250210_ARMC5mAC_PhosphoPolII
192,L19,1293.189914102378,251.10609657751115,733.7716693357654,1440.624386825508,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1427,250210_ARMC5mAC_PhosphoPolII
193,L20,1233.0536653738764,256.2474806048408,742.6646228223068,1429.2649414664202,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1623,250210_ARMC5mAC_PhosphoPolII
194,L21,1173.2061535059593,319.6919116742348,722.8512307003624,1404.1911880409127,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1271,250210_ARMC5mAC_PhosphoPolII
195,L22,1125.148552295597,337.8317729664329,738.5718486128965,1364.774091627172,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,2.0,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1266,250210_ARMC5mAC_PhosphoPolII
196,M03,517.8446675737349,267.91651161271795,704.8844727911793,1539.6670609107036,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1691,250210_ARMC5mAC_PhosphoPolII
197,M04,507.51328738802437,277.4969215954175,803.6833522461274,1421.02862362972,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1642,250210_ARMC5mAC_PhosphoPolII
198,M05,486.86376452146,325.0512971313982,703.7620473092704,1520.616234124793,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1811,250210_ARMC5mAC_PhosphoPolII
199,M06,460.30982558407123,338.10757632537604,738.0131347757342,1410.1319124423962,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1736,250210_ARMC5mAC_PhosphoPolII
200,M07,506.02774774510084,265.354154317424,740.7836568528686,1501.0784982935154,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1465,250210_ARMC5mAC_PhosphoPolII
201,M08,475.11193363350606,271.15264148788856,748.4207333219347,1361.414940364093,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1593,250210_ARMC5mAC_PhosphoPolII
202,M09,475.3594131150008,315.4658925362817,708.9918637714563,1551.725677830941,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1881,250210_ARMC5mAC_PhosphoPolII
203,M10,463.4160052502075,336.84963803795506,726.9744236967113,1398.7318321392017,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1954,250210_ARMC5mAC_PhosphoPolII
204,M11,507.0325740725129,260.8541987516332,718.1446903060267,1429.3123167155425,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1364,250210_ARMC5mAC_PhosphoPolII
205,M12,498.39927440396957,265.16146233010113,737.5153909070084,1386.6165267914785,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer2 Pol II 3E10,Goat anti-rat Alexa647,1549,250210_ARMC5mAC_PhosphoPolII
206,M13,1224.6469395930685,326.7753777636808,693.7033446437176,1578.0325644504749,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1474,250210_ARMC5mAC_PhosphoPolII
207,M14,1160.7613265666532,342.6455981576972,720.1643435184773,1390.146916565901,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1654,250210_ARMC5mAC_PhosphoPolII
208,M15,1217.6432982561919,270.2720677618029,716.9698382563262,1436.7569620253164,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1580,250210_ARMC5mAC_PhosphoPolII
209,M16,1147.6209030269656,275.43638593900306,732.4748418594836,1386.6501943364797,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1801,250210_ARMC5mAC_PhosphoPolII
210,M17,1198.0947567607868,325.7465851847415,696.4376920589277,1453.3223545900491,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1427,250210_ARMC5mAC_PhosphoPolII
211,M18,1146.5134486834372,337.7787103359008,744.5716714056322,1435.7731038878267,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1569,250210_ARMC5mAC_PhosphoPolII
212,M19,1262.2781074822656,259.97005702310406,747.1872423761909,1450.1539763113367,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,10 µM 5PhIAA,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1182,250210_ARMC5mAC_PhosphoPolII
213,M20,1200.0059653789872,263.757131473221,725.9145694241295,1420.2209062821833,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,10 µM 5PhIAA,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1942,250210_ARMC5mAC_PhosphoPolII
214,M21,1231.262233056067,325.522946786123,711.6291628169666,1489.135874067937,HCT116 OsTIRF74G ARMC5mAC Clone 5A1,Vehicle,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1207,250210_ARMC5mAC_PhosphoPolII
215,M22,1200.236774488395,344.3093536250889,713.1707377136723,1384.5371269951422,HCT116 OsTIRF74G ARMC5mAC Clone 5F9,Vehicle,0.5,pSer5 Pol II 3E8,Goat anti-rat Alexa647,1441,250210_ARMC5mAC_PhosphoPolII
216,N03,415.4316555156055,257.3445193662893,546.4113611707992,1780.9255247122546,HCT116 OsTIRF74G,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,2954,250210_ARMC5mAC_PhosphoPolII
217,N04,118.33040315970904,255.1292031966478,514.8235688937208,1700.1937875044123,HCT116 OsTIRF74G,Vehicle,24.0,No primary,Goat anti-rat Alexa647,2833,250210_ARMC5mAC_PhosphoPolII
218,N05,396.37095932428525,254.34910582857538,527.3423575967765,1699.4835333948906,HCT116 OsTIRF74G,Vehicle,24.0,pSer2 Pol II 3E10,Goat anti-rat Alexa647,3249,250210_ARMC5mAC_PhosphoPolII
219,N06,118.58105430403712,253.6176075860534,514.2948710215853,1731.3569579288026,HCT116 OsTIRF74G,Vehicle,24.0,No primary,Goat anti-rat Alexa647,3090,250210_ARMC5mAC_PhosphoPolII
