,EXPERIMENT,WELL,FOV,CELL,TREATMENT,LABEL,CellVolume,Spots_565,Spots_633,NucleiVolume,Nuclei561Mean,Nuclei405Mean
496,250404,Well15,0020,mACPOLR2A,5PhIAA,20,0.7805341957580749,62,11,0.6109898269648807,104.27218587238173,164.37496338535934
497,250404,Well15,0020,mACPOLR2A,5PhIAA,22,1.6770479650693155,236,48,0.6830795419007202,113.44891004900556,187.88736165350704
498,250404,Well15,0020,mACPOLR2A,5PhIAA,24,1.6487665664872355,90,24,0.8253782047581787,108.29609276867748,183.31143275412785
499,250404,Well15,0020,mACPOLR2A,5PhIAA,25,1.147476499790426,60,25,0.5092250820332704,103.20172441401742,173.67513137946884
500,250404,Well04,0004,mACPOLR2A,Vehicle,6,3.364562991607413,13,82,0.995200029045588,105.17305320596788,245.16501500910337
501,250404,Well04,0004,mACPOLR2A,Vehicle,12,3.2689626300033807,15,89,1.2548697788890308,109.337555950878,226.53614527987253
502,250404,Well04,0004,mACPOLR2A,Vehicle,18,2.2560658117828827,5,105,0.6439837329868717,111.06457538179708,217.63223654891956
503,250404,Well04,0004,mACPOLR2A,Vehicle,19,6.324365012734364,8,243,2.229845208589132,109.3962133952118,212.45666884969984
504,250404,Well04,0004,mACPOLR2A,Vehicle,21,3.169971381023484,2,62,1.239224254188527,108.1346486138196,208.35272442005345
505,250404,Well04,0004,mACPOLR2A,Vehicle,23,2.0485767566797013,2,46,0.7649755082733178,108.4688016966539,200.89828659552052
506,250404,Well04,0004,mACPOLR2A,Vehicle,24,2.266419561275019,3,59,0.9177327606760703,104.7275536544078,192.0706083813845
507,250404,Well04,0004,mACPOLR2A,Vehicle,26,2.855509466024764,10,103,0.8609316906638246,114.9635707907018,219.04940994422947
508,250404,Well04,0004,mACPOLR2A,Vehicle,39,2.8512491475009973,1,68,1.0850183028694154,105.91892857352002,264.4283773416958
509,250404,Well04,0004,mACPOLR2A,Vehicle,44,1.626290553474951,0,28,0.5300109463098027,108.07523472138138,204.29032921934035
510,250404,Well17,0021,mACPOLR2A,5PhIAA,5,2.9846787654575,17,144,1.2163225270209963,108.41196690139374,180.06715666812937
511,250404,Well17,0021,mACPOLR2A,5PhIAA,9,2.036668409227612,12,168,0.8547365966136048,110.83507862484576,186.03133719230252
512,250404,Well17,0021,mACPOLR2A,5PhIAA,10,1.5402401676221802,9,78,1.1205198982437006,105.860586219476,174.397399305549
513,250404,Well17,0021,mACPOLR2A,5PhIAA,11,2.313821032177906,12,258,0.9736506326647464,105.1618704957723,195.8529519889843
514,250404,Well17,0021,mACPOLR2A,5PhIAA,13,1.1133960695811655,6,13,0.5537916355391592,109.76753489386032,201.90282306102196
515,250404,Well03,0014,mChPOLR2A,Vehicle,21,3.187188447530916,5,135,1.2410097120635135,119.99803819503704,203.4343123869338
516,250404,Well03,0014,mChPOLR2A,Vehicle,23,2.679742469430016,6,96,0.985438255207139,116.28737137913804,204.96617143716853
517,250404,Well03,0014,mChPOLR2A,Vehicle,24,2.970462877845509,10,122,1.0534667418211676,115.4138375768006,189.24621123781645
518,250404,Well03,0014,mChPOLR2A,Vehicle,25,2.80292317794754,10,128,1.034451509553519,120.81180207774553,201.1952656967245
519,250404,Well03,0004,mChPOLR2A,Vehicle,4,3.867125964808217,6,118,1.442894589779727,112.32683801106629,235.9709684782377
520,250404,Well03,0004,mChPOLR2A,Vehicle,12,2.71352214635547,5,108,0.8541668597590717,119.33675516311962,192.151592018706
521,250404,Well03,0004,mChPOLR2A,Vehicle,13,2.872649226230372,11,128,0.9809195430170043,119.3442951252216,199.93241014036823
522,250404,Well03,0004,mChPOLR2A,Vehicle,16,2.168695923846937,8,75,0.6803304027290329,122.9760566471523,204.39331572319605
523,250404,Well03,0004,mChPOLR2A,Vehicle,17,2.428083982234421,4,92,0.735531338192581,122.33413864048988,206.74932871073588
524,250404,Well03,0004,mChPOLR2A,Vehicle,18,1.518739484801392,2,128,0.5874145818800957,115.87206076153836,223.1231636238424
525,250404,Well03,0004,mChPOLR2A,Vehicle,19,1.9387340327027789,0,195,0.687889476460737,121.3190074680058,217.29153241139156
526,250404,Well03,0004,mChPOLR2A,Vehicle,20,2.055895439582448,7,67,0.8459427400336006,117.72386019378584,196.8980220825718
527,250404,Well03,0004,mChPOLR2A,Vehicle,21,2.1768374423184054,6,77,0.7185514855427991,122.76632401164292,207.70566449283373
528,250404,Well03,0004,mChPOLR2A,Vehicle,22,2.155964740826126,8,108,0.7494845961764607,119.7246158519785,200.648095685532
529,250404,Well03,0004,mChPOLR2A,Vehicle,23,2.128596191999822,6,98,0.7489127413410557,121.10383416172344,215.23729805782
530,250404,Well03,0004,mChPOLR2A,Vehicle,24,2.166350260031341,4,95,0.9048279032237664,117.97842876788484,213.5142815343652
531,250404,Well03,0004,mChPOLR2A,Vehicle,31,2.1044660359266074,7,89,0.7812786660345373,118.0117721529282,195.4442703433917
532,250404,Well03,0004,mChPOLR2A,Vehicle,37,1.9820943961021376,3,47,0.942555496494387,114.22762066443384,215.9308635123156
533,250404,Well03,0004,mChPOLR2A,Vehicle,38,1.8751321261109584,4,76,0.7739419802943796,117.75259499473202,220.01323837280896
534,250404,Well03,0004,mChPOLR2A,Vehicle,43,1.9035829631627883,3,71,0.7937694582263906,113.80921962823176,195.17260420543977
535,250404,Well05,0013,mAC/mChPOLR2A,Vehicle,5,4.024657146096164,4,113,1.4514194627890036,114.16115350631743,199.8620791802529
536,250404,Well05,0013,mAC/mChPOLR2A,Vehicle,22,2.941279219412012,3,156,1.193520344954444,112.98758247296448,189.96723352226547
537,250404,Well05,0013,mAC/mChPOLR2A,Vehicle,23,3.0765387728418103,1,82,1.3064553210042966,110.03014233836976,182.584199306141
538,250404,Well05,0013,mAC/mChPOLR2A,Vehicle,24,3.2233423810137363,6,118,1.367641670411749,117.47114966185504,197.45815117487368
539,250404,Well05,0003,mAC/mChPOLR2A,Vehicle,3,3.089497638806347,1,123,1.3691221390411863,115.10932540050864,178.72162870420215
540,250404,Well07,0015,OsTIRF74G,5PhIAA,4,3.174800377411348,78,88,1.120477538626263,107.59317790450844,224.8965939614125
541,250404,Well07,0015,OsTIRF74G,5PhIAA,9,2.43344565081156,60,63,1.164268911133047,103.73421841089888,196.2704640835936
542,250404,Well07,0015,OsTIRF74G,5PhIAA,12,3.60323931504888,81,78,1.2792149100207404,111.02762184415504,202.2839753401818
543,250404,Well07,0015,OsTIRF74G,5PhIAA,16,1.3219832977664117,14,20,0.7471061036573505,105.86733740710343,183.35307425062612
544,250404,Well07,0015,OsTIRF74G,5PhIAA,17,2.303063807329678,67,66,0.8303787575966637,109.9844399411827,198.1236260127557
545,250404,Well07,0015,OsTIRF74G,5PhIAA,19,1.901613240951949,50,48,0.7003665017769232,113.68581680282692,206.86198293498327
546,250404,Well07,0015,OsTIRF74G,5PhIAA,21,3.120552533340141,62,62,1.14695441750551,108.2800554722528,238.04590495113865
547,250404,Well07,0015,OsTIRF74G,5PhIAA,22,1.6049180084969108,38,42,0.7420282445170423,106.2575689245234,207.7384493088281
548,250404,Well07,0015,OsTIRF74G,5PhIAA,23,3.3085847571638887,82,85,1.2085516552021054,102.65905382788746,242.066572908178
549,250404,Well07,0015,OsTIRF74G,5PhIAA,24,2.815196877100026,69,73,1.2009459858912204,103.87007780975762,213.9573130943311
550,250404,Well07,0015,OsTIRF74G,5PhIAA,29,1.441164199407409,65,63,0.5904612973642807,111.38187850852808,202.84747385978443
551,250404,Well07,0015,OsTIRF74G,5PhIAA,30,1.2552510154459673,17,24,0.6810875808907265,106.84757629659114,184.8312736726228
552,250404,Well07,0015,OsTIRF74G,5PhIAA,31,2.8440702513357943,56,55,1.0271423575646954,112.6643115041766,203.0891923713768
553,250404,Well07,0015,OsTIRF74G,5PhIAA,32,2.7021104654178347,76,83,1.0448317338065538,107.3990523296474,205.12206095496796
554,250404,Well07,0015,OsTIRF74G,5PhIAA,41,2.462660019967699,24,35,0.9304554717733936,104.7380884905392,175.73996642481148
555,250404,Well07,0015,OsTIRF74G,5PhIAA,42,1.4933777228511844,8,14,0.5756820268403717,108.69434745977844,187.93071738402617
556,250404,Well07,0005,OsTIRF74G,5PhIAA,6,2.8527285571399985,64,57,1.094521683041496,110.48894008235676,205.0738830750654
557,250404,Well07,0005,OsTIRF74G,5PhIAA,8,2.679766826210042,72,77,0.9888037268125404,106.0417607791604,210.29409043153052
558,250404,Well12,0024,mACPOLR2A,Vehicle,5,3.0711516884942087,6,59,1.6230976973106068,103.1716172413883,203.11131779283923
559,250404,Well12,0024,mACPOLR2A,Vehicle,6,4.958500328274114,12,54,1.8840075249545296,104.59429530201342,194.8158257731611
560,250404,Well12,0024,mACPOLR2A,Vehicle,7,1.5258601364926188,3,36,0.8258515734830416,101.74595818672356,183.9867833218781
561,250404,Well12,0024,mACPOLR2A,Vehicle,8,2.596427455873265,19,55,0.9368507150160053,112.73372037293257,224.47805720589963
562,250404,Well12,0024,mACPOLR2A,Vehicle,9,1.838219955476008,5,51,0.8692437065954784,103.96992896154224,181.8304433477132
563,250404,Well12,0024,mACPOLR2A,Vehicle,12,2.0268526268769307,10,104,0.860370425732779,106.78252162610592,188.27890660771695
564,250404,Well12,0024,mACPOLR2A,Vehicle,13,3.23322276178101,10,77,1.132666518543875,113.44683574364323,206.9777696125179
565,250404,Well12,0024,mACPOLR2A,Vehicle,14,2.5565532889890044,12,39,0.8873609149734545,107.12687440851334,196.0783393859399
566,250404,Well12,0024,mACPOLR2A,Vehicle,16,1.7393218976544735,6,33,0.8758052113365317,107.61958794175224,204.32713033195125
567,250404,Well12,0024,mACPOLR2A,Vehicle,19,3.6200857349037343,13,82,1.3542189666362734,107.3286671780904,187.07246421011223
568,250404,Well12,0024,mACPOLR2A,Vehicle,21,1.221823982335679,2,3,0.6329585835583523,105.35762088004016,185.3681880542078
569,250404,Well12,0024,mACPOLR2A,Vehicle,22,1.4396720818831763,2,16,0.5229601879873474,109.92254403852344,246.96071514633607
570,250404,Well12,0024,mACPOLR2A,Vehicle,23,1.325251342251707,0,20,0.5907948793516001,104.04008352975973,243.8538193355261
571,250404,Well12,0024,mACPOLR2A,Vehicle,26,1.4457358611193405,0,20,0.6615470893668537,98.0062510405061,232.30398785969496
572,250404,Well12,0024,mACPOLR2A,Vehicle,30,2.0520576582426195,8,113,0.8623390889531822,108.80104211822872,192.5803343472884
573,250404,Well12,0024,mACPOLR2A,Vehicle,32,1.6077857545974228,6,60,0.6600157891964917,114.10485840352987,217.7427709586843
574,250404,Well12,0024,mACPOLR2A,Vehicle,33,1.2124413270732948,4,44,0.5103867945414912,113.35209645693796,210.5882590941912
575,250404,Well12,0024,mACPOLR2A,Vehicle,35,3.676286357338805,7,79,2.135906402979081,106.3891960393212,198.0313764454539
576,250404,Well12,0024,mACPOLR2A,Vehicle,36,2.582624574531288,6,53,0.9018267243283268,112.99575265591112,237.00757523271147
577,250404,Well10,0025,mACPOLR2A,5PhIAA,8,3.358396490298963,1,275,1.228551748575174,110.0167974581852,186.6876683021353
578,250404,Well10,0025,mACPOLR2A,5PhIAA,17,1.8888280494189056,0,97,0.7322601167359777,105.46071991554226,197.6206675633072
579,250404,Well10,0025,mACPOLR2A,5PhIAA,20,2.9615377064514488,2,124,1.1672880928658982,109.28619433620771,221.03082017482183
580,250404,Well10,0025,mACPOLR2A,5PhIAA,21,3.489291944142274,1,146,1.310511254373928,109.71537765351393,199.90367997026289
581,250404,Well10,0025,mACPOLR2A,5PhIAA,22,2.3668383293625563,1,162,0.894669007971842,104.77614957766752,195.47356752585128
582,250404,Well10,0025,mACPOLR2A,5PhIAA,25,2.6207397583014607,1,120,1.0066879572946108,106.03113892012612,224.5327573529025
583,250404,Well10,0025,mACPOLR2A,5PhIAA,27,2.84123427494836,0,35,1.2083059694209686,101.1983228717316,203.02827699960912
584,250404,Well08,0015,OsTIRF74G,5PhIAA,3,4.187703549574461,16,112,1.2085050596229243,111.01726712385184,199.00287858420972
585,250404,Well08,0015,OsTIRF74G,5PhIAA,5,3.423346491715729,4,163,0.8941479846773619,109.6957718454651,186.32812492597768
586,250404,Well08,0015,OsTIRF74G,5PhIAA,6,3.3278435572318026,2,118,0.9138240269770344,111.60901589950402,192.74785611644185
587,250404,Well08,0015,OsTIRF74G,5PhIAA,7,2.9216783654332907,5,120,0.9311861751741888,106.17077270375236,179.22085259548626
588,250404,Well08,0015,OsTIRF74G,5PhIAA,8,2.795729455916233,1,104,0.8620086839371706,111.1956274700826,200.8105200180346
589,250404,Well08,0015,OsTIRF74G,5PhIAA,9,3.266989730821233,0,118,1.1584952952763297,107.38082492810535,207.3433528769738
590,250404,Well08,0015,OsTIRF74G,5PhIAA,12,3.970200680909078,3,150,1.2336984420938182,108.43750515032067,220.78981026218565
591,250404,Well16,0019,mACPOLR2A,Vehicle,9,3.634958196586006,204,59,1.051541497208638,111.82132922980244,220.41209366685263
592,250404,Well16,0019,mACPOLR2A,Vehicle,18,7.741890427630832,229,116,1.932799450299799,110.15758842912356,185.859475523441
593,250404,Well16,0019,mACPOLR2A,Vehicle,20,4.620270431931268,152,72,1.512370716319679,106.17507361050328,222.741698380744
594,250404,Well16,0019,mACPOLR2A,Vehicle,27,6.216515308757871,318,112,1.6429145853382583,105.40914221182584,175.16415140676435
595,250404,Well16,0019,mACPOLR2A,Vehicle,33,2.617502424538808,95,50,0.9549912211835716,108.53462098882892,194.5627205326272
596,250404,Well16,0019,mACPOLR2A,Vehicle,41,6.039314439112867,299,105,1.837567617367472,107.45416310561218,180.56406008044
597,250404,Well08,0005,OsTIRF74G,5PhIAA,2,3.684795345491543,16,129,1.095447240682503,113.56438836610836,214.7052896968947
598,250404,Well08,0005,OsTIRF74G,5PhIAA,4,2.7673866358888684,1,73,1.1039466979213175,102.88763991051866,220.78370514901405
599,250404,Well08,0005,OsTIRF74G,5PhIAA,5,2.563235518639754,0,96,0.9577784840109528,104.76491277340546,181.5509306455144
600,250404,Well08,0005,OsTIRF74G,5PhIAA,7,2.4839446687395568,1,56,1.011636619601735,103.01023046549508,198.15589814128572
601,250404,Well08,0005,OsTIRF74G,5PhIAA,13,1.3126366481788494,1,53,0.673924569582062,110.11473104289234,192.31257385477952
602,250404,Well08,0005,OsTIRF74G,5PhIAA,15,1.650123133235668,0,39,0.6405494270031344,109.97186328256744,186.85207847001328
603,250404,Well08,0005,OsTIRF74G,5PhIAA,16,2.751626740221284,4,100,1.0018875536485174,109.87655034785716,204.4534192740979
604,250404,Well08,0005,OsTIRF74G,5PhIAA,17,2.64663525143138,0,54,1.0019828627877516,107.06463122828082,184.9323640199204
605,250404,Well16,0009,mACPOLR2A,Vehicle,16,4.817551878222472,207,108,1.5750438882991842,108.08664922574827,190.3308577180098
606,250404,Well16,0009,mACPOLR2A,Vehicle,17,2.6469455356291087,110,58,0.9132309923329108,105.98196228953104,187.27958625168145
607,250404,Well16,0009,mACPOLR2A,Vehicle,19,2.3514088387109826,87,31,0.9315186981710722,104.50371690792367,222.50823926905548
608,250404,Well16,0009,mACPOLR2A,Vehicle,21,4.637554214836164,250,108,1.549286063925937,108.24446883903036,187.31590981172727
609,250404,Well16,0009,mACPOLR2A,Vehicle,24,2.226728599736175,84,46,0.8335610238566485,107.35005488306858,179.9265075057678
610,250404,Well16,0009,mACPOLR2A,Vehicle,25,2.5578410213591014,101,48,0.8512186303854287,106.81907857905306,192.75276996076147
611,250404,Well16,0009,mACPOLR2A,Vehicle,28,3.147651039605282,204,99,1.0537494922675623,113.4474142531388,207.0113732863944
612,250404,Well16,0009,mACPOLR2A,Vehicle,29,4.964671065544307,149,75,1.5068798509093555,105.0940587797096,190.1864667519361
613,250404,Well14,0008,OsTIRF74G,5PhIAA,4,2.9782559884635544,13,111,1.1554549337347604,112.8298143784524,205.19784234312263
614,250404,Well14,0008,OsTIRF74G,5PhIAA,8,1.9405830300039213,3,55,0.8743152117931712,102.58865665712224,188.7524006434015
615,250404,Well14,0008,OsTIRF74G,5PhIAA,10,2.1300470088970527,5,40,1.2194221920269783,107.36284308659611,205.1160395833243
616,250404,Well14,0008,OsTIRF74G,5PhIAA,12,3.979726299880313,7,191,1.5716995965025014,108.19589677316765,197.95798737188787
617,250404,Well14,0008,OsTIRF74G,5PhIAA,13,3.4717487085805745,13,151,1.3551709990381786,111.2849590757704,199.0196236252444
618,250404,Well14,0008,OsTIRF74G,5PhIAA,14,2.8728864400880214,2,103,1.0592731863813996,109.61938962297069,198.49567065593487
619,250404,Well14,0008,OsTIRF74G,5PhIAA,15,3.36242488991726,4,200,1.3480577602800032,106.5692693828974,213.41146692956997
620,250404,Well14,0008,OsTIRF74G,5PhIAA,17,3.132083880197037,4,115,1.2312320533685257,111.06658684880276,208.5071616750398
621,250404,Well14,0008,OsTIRF74G,5PhIAA,18,3.35392437368801,3,92,1.3136733998156296,106.01664253653378,225.01846277617983
622,250404,Well14,0008,OsTIRF74G,5PhIAA,19,1.7529902872110867,3,62,0.6969554935827765,108.60372995083053,223.1556739377511
623,250404,Well14,0008,OsTIRF74G,5PhIAA,25,1.3836917294587805,2,33,0.6701058500700805,101.11952059015958,188.27317321398655
624,250404,Well14,0008,OsTIRF74G,5PhIAA,26,2.2119440342600867,5,54,1.0165386863296784,101.41786599410572,180.3466116200114
625,250404,Well14,0008,OsTIRF74G,5PhIAA,27,3.241475474248251,3,118,1.292829291065121,109.09303390445548,201.70441992344445
626,250404,Well14,0008,OsTIRF74G,5PhIAA,28,2.8382796916321014,5,125,1.1486805719160842,110.3833569651902,195.2499681937948
627,250404,Well14,0008,OsTIRF74G,5PhIAA,31,2.782697519611617,6,105,1.1166895298369235,108.79992508191202,194.30302754425145
628,250404,Well14,0008,OsTIRF74G,5PhIAA,33,2.324191725517017,3,75,1.0795253194782204,105.69611660295216,189.1046772043308
629,250404,Well14,0008,OsTIRF74G,5PhIAA,36,2.0174699716145463,3,37,0.9944290840082272,105.94740984095374,187.7104463624892
630,250404,Well14,0008,OsTIRF74G,5PhIAA,37,3.153495607821207,4,129,1.2588505239377106,107.2261023767442,200.30358021648368
631,250404,Well14,0008,OsTIRF74G,5PhIAA,38,1.942919162905594,2,20,0.8878554635070361,105.4371014720932,187.7671666678594
632,250404,Well14,0008,OsTIRF74G,5PhIAA,39,3.191119420029106,0,54,1.1899091875679058,107.78042693921287,205.570339240993
633,250404,Well14,0008,OsTIRF74G,5PhIAA,40,1.7123854169260309,2,67,0.6692258290178185,111.27307511547646,215.945017541028
634,250404,Well14,0008,OsTIRF74G,5PhIAA,42,1.7427657345521343,4,25,0.9518354296844852,106.63790172382716,193.00633835254013
635,250404,Well14,0008,OsTIRF74G,5PhIAA,44,2.653066500348813,5,108,1.0877303773758449,109.01678643299496,215.64244566704213
636,250404,Well14,0008,OsTIRF74G,5PhIAA,46,1.724147623697961,1,15,0.9594294501005752,103.82573994050674,219.77559672621516
637,250404,Well14,0008,OsTIRF74G,5PhIAA,48,4.090685199776711,5,78,1.597009467921348,98.50838069585272,211.989937992731
638,250404,Well14,0008,OsTIRF74G,5PhIAA,49,2.864698326037372,2,56,1.2326055639639333,101.74379867072642,221.50424848618147
639,250404,Well14,0008,OsTIRF74G,5PhIAA,52,3.139514816085993,5,38,1.2184563927494054,97.44580356219411,229.68616344931223
640,250404,Well14,0018,OsTIRF74G,5PhIAA,7,3.2222431489412355,4,105,1.266435013439877,105.70598190969228,205.22576844506472
641,250404,Well14,0018,OsTIRF74G,5PhIAA,11,2.8579620878743897,4,129,1.1116720331514631,109.91529292296144,195.23063557219024
642,250404,Well14,0018,OsTIRF74G,5PhIAA,14,2.119767388735432,0,86,0.847191289757568,105.39696424620531,178.85326981658727
643,250404,Well14,0018,OsTIRF74G,5PhIAA,19,2.6496989107625395,0,136,0.9304883004769076,102.22337752203366,177.36471611187997
644,250404,Well14,0018,OsTIRF74G,5PhIAA,20,2.3370521053710123,5,118,0.934963594059169,108.8250683556806,188.5426319712034
645,250404,Well14,0018,OsTIRF74G,5PhIAA,22,2.529918620534803,3,132,0.8961325327543042,108.45738548405014,184.9366507762812
646,250404,Well14,0018,OsTIRF74G,5PhIAA,23,2.3287347944871786,3,66,0.8672432736619973,104.4394053733268,186.8021183636288
647,250404,Well14,0018,OsTIRF74G,5PhIAA,24,3.0804803352443604,9,114,1.233866821573132,110.68845155282436,211.00142472760663
648,250404,Well14,0018,OsTIRF74G,5PhIAA,26,2.9024629839732503,10,153,1.2135839777536688,112.52118794186994,201.7146656753771
649,250404,Well14,0018,OsTIRF74G,5PhIAA,27,2.956228987396106,10,94,1.2298945484479396,110.83091811149455,200.20867344478657
650,250404,Well14,0018,OsTIRF74G,5PhIAA,28,2.8280509030114054,4,64,1.153536043064846,105.33188375062772,191.3354099362973
651,250404,Well14,0018,OsTIRF74G,5PhIAA,29,2.8633745879924533,4,105,0.9656171312177436,107.01520462192433,188.48223458810213
652,250404,Well14,0018,OsTIRF74G,5PhIAA,30,3.2669113655289745,17,141,1.2310001344630557,112.86954976996424,203.2155109821856
653,250404,Well14,0018,OsTIRF74G,5PhIAA,31,1.6011024659562367,4,31,0.5117539511942832,107.47885242950292,219.890519754908
654,250404,Well14,0018,OsTIRF74G,5PhIAA,33,1.3411785584081697,2,56,0.6273978247792577,111.85085467272287,213.41044208024655
655,250404,Well14,0018,OsTIRF74G,5PhIAA,34,1.33644487115954,2,49,0.6126609138727861,109.00380790724124,201.03442845956928
656,250404,Well14,0018,OsTIRF74G,5PhIAA,35,1.7508235927791636,5,39,0.5033159154007532,109.23048146457134,225.02931962068595
657,250404,Well14,0018,OsTIRF74G,5PhIAA,36,1.9581167346516968,4,30,1.1445399193115782,105.65748845282684,216.13427012242963
658,250404,Well14,0018,OsTIRF74G,5PhIAA,51,1.3676914429622384,3,52,0.6889357590114408,103.0231523966312,214.8888263785452
659,250404,Well08,0023,OsTIRF74G,5PhIAA,3,0.852436469386754,0,14,0.5334812579683618,102.80663167673752,192.4909362320452
660,250404,Well08,0023,OsTIRF74G,5PhIAA,5,0.8638979228748785,0,11,0.7221626429293375,99.52733325023644,177.3438920131684
661,250404,Well08,0023,OsTIRF74G,5PhIAA,10,1.266791893216787,0,16,0.9305370140369608,102.21928253264474,232.6942228423288
662,250404,Well08,0023,OsTIRF74G,5PhIAA,12,1.8739608826888143,0,24,1.2992552450303747,105.9822753796008,193.02461933961
663,250404,Well08,0023,OsTIRF74G,5PhIAA,13,1.8820526286097936,0,6,1.4378940369412416,102.90212528087775,189.93225496889443
664,250404,Well08,0023,OsTIRF74G,5PhIAA,16,0.8638004957547726,0,28,0.7051584334995291,112.24884137935176,197.6760412568068
665,250404,Well08,0023,OsTIRF74G,5PhIAA,18,1.0097759734057974,0,35,0.6655638400903553,110.33693350241612,206.94522736277008
666,250404,Well08,0023,OsTIRF74G,5PhIAA,22,0.6881277493088224,0,8,0.5971244651871837,104.28580219982904,183.45975256357053
667,250404,Well08,0023,OsTIRF74G,5PhIAA,23,1.5516867952442015,1,23,1.1341671079915947,111.40667924693904,196.1692977238795
668,250404,Well08,0023,OsTIRF74G,5PhIAA,24,1.562531916298612,0,32,0.9677033423765354,107.74419838957844,180.29019542612264
669,250404,Well08,0023,OsTIRF74G,5PhIAA,32,0.8673936503039,0,6,0.5199293573597015,111.45299174893628,201.6637839203042
670,250404,Well08,0023,OsTIRF74G,5PhIAA,33,0.9233189352256276,0,4,0.5176832386450833,108.99233705502348,196.8357110419232
671,250404,Well09,0004,mChPOLR2A,5PhIAA,4,3.5245309098884468,21,109,1.3253244125917865,118.62278645271506,203.4842916249167
672,250404,Well09,0004,mChPOLR2A,5PhIAA,10,3.2655357369526947,4,100,1.3340409628699677,119.61636193181232,200.3694937561968
673,250404,Well09,0004,mChPOLR2A,5PhIAA,11,1.975267084761665,7,65,1.0726789463099005,118.74402572349808,191.89984658306727
674,250404,Well09,0004,mChPOLR2A,5PhIAA,13,1.807958244778729,7,100,0.6948692824239846,120.28909781425928,196.9557091084214
675,250404,Well09,0004,mChPOLR2A,5PhIAA,14,1.7467252997920952,1,95,0.7227493236308454,119.45802642973,197.69285365771464
676,250404,Well09,0004,mChPOLR2A,5PhIAA,15,1.3976682852322506,0,14,0.5668648724707769,116.4549420125241,215.71268924392103
677,250404,Well09,0004,mChPOLR2A,5PhIAA,17,3.5779432105057007,4,142,1.3226811724636929,118.48283669681874,204.47009932730293
678,250404,Well09,0004,mChPOLR2A,5PhIAA,19,3.3301405074873456,8,156,1.2720307189033575,123.33157754961192,206.1236799361957
679,250404,Well09,0004,mChPOLR2A,5PhIAA,20,1.711247002207401,1,73,0.6763083570533518,120.73953979972912,209.07679503942
680,250404,Well09,0004,mChPOLR2A,5PhIAA,21,1.6053140709199505,4,63,0.6816965003913891,118.01978335402028,209.5189530279328
681,250404,Well09,0004,mChPOLR2A,5PhIAA,22,2.7834398719072078,3,139,1.1395054787791432,124.63825915634322,218.734695129318
682,250404,Well09,0004,mChPOLR2A,5PhIAA,23,1.4705024704445522,0,23,0.5495694406710864,119.52677490962624,228.89708954130987
683,250404,Well09,0014,mChPOLR2A,5PhIAA,2,3.237324231739386,5,106,0.9835225415085328,117.81189056954828,208.4303181959136
684,250404,Well09,0014,mChPOLR2A,5PhIAA,4,2.2869427959234394,4,74,0.7520770047636295,113.14034410849035,226.46728519268976
685,250404,Well09,0014,mChPOLR2A,5PhIAA,6,2.051748433035326,6,121,0.8157964592938388,118.33600050885762,186.75366487830905
686,250404,Well09,0014,mChPOLR2A,5PhIAA,10,2.1725824187468183,5,82,0.8940675014042309,114.699055034918,175.51681346119224
687,250404,Well09,0014,mChPOLR2A,5PhIAA,12,1.2119414835875335,6,36,0.7104703295261791,119.98486646176596,189.373090234821
688,250404,Well09,0014,mChPOLR2A,5PhIAA,13,2.173184984304865,3,120,0.8498430018091491,116.15528415470098,180.8008867256571
689,250404,Well10,0013,mACPOLR2A,5PhIAA,2,5.132995477355304,9,201,2.057134458392492,108.10812527702087,193.43981574667845
690,250404,Well10,0013,mACPOLR2A,5PhIAA,3,3.244676802336083,0,279,1.3106806928436774,102.71438751848233,180.91405867476792
691,250404,Well10,0013,mACPOLR2A,5PhIAA,6,2.0632808388826587,1,126,0.603001862106623,110.41125933419036,188.47170414392392
692,250404,Well10,0013,mACPOLR2A,5PhIAA,8,3.658428601617633,1,275,0.9688396391142936,106.62924609043242,170.18810958047638
693,250404,Well10,0013,mACPOLR2A,5PhIAA,11,1.8441905435538093,0,90,0.7109426392606062,101.37841034349212,186.46485238478263
694,250404,Well10,0013,mACPOLR2A,5PhIAA,12,2.215289385047205,2,198,0.8561715286542967,106.16798086283008,175.6854946139603
695,250404,Well10,0013,mACPOLR2A,5PhIAA,13,1.9826927256984408,0,123,0.6097200974321946,111.18707056461416,188.81936966353803
696,250404,Well10,0013,mACPOLR2A,5PhIAA,15,1.903657092493304,0,115,0.8066298380803854,103.1765977810074,194.8915999406588
697,250404,Well10,0013,mACPOLR2A,5PhIAA,16,2.6343763781449963,2,235,1.063046369304636,111.64058754968472,190.75047368578345
698,250404,Well10,0003,mACPOLR2A,5PhIAA,4,1.654964837508763,2,142,0.727189670528721,109.5098691970956,195.287199897478
699,250404,Well10,0003,mACPOLR2A,5PhIAA,5,1.7514155684328514,8,180,0.7388841019127512,110.7662947436311,195.33543874735747
700,250404,Well10,0003,mACPOLR2A,5PhIAA,7,1.837942499981793,6,49,0.9323764804241798,109.0855516395798,190.7849947582967
701,250404,Well10,0003,mACPOLR2A,5PhIAA,8,2.5166155826785874,0,119,0.7949354066963551,110.44547288098111,190.4610246531691
702,250404,Well10,0003,mACPOLR2A,5PhIAA,9,1.1596241790810364,0,112,0.5893154697125988,112.69016762266212,200.3827755495177
